,Date,msec,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4,Best,Random Best 1,Random Best 2,Random Best 0,Random Best 3,Random Best 4,Random Best 5,Random Best 6,Random Best 7,Random Best 8,Random Best 9
120,2016-09-03 4:03,798,filter:2-conv1:2-conv2:4-fc:1-Momentum,1_epoch,0.134,10.28,,,2,2,4,1,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
121,2016-09-03 4:03,814,filter:2-conv1:2-conv2:4-fc:2-Momentum,1_epoch,0.13,10.28,,,2,2,4,2,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
122,2016-09-03 4:03,816,filter:2-conv1:2-conv2:4-fc:4-Momentum,1_epoch,0.127,10.28,,,2,2,4,4,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
123,2016-09-03 4:03,429,filter:2-conv1:2-conv2:4-fc:8-Momentum,1_epoch,0.644,57.65,,,2,2,4,8,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
124,2016-09-03 4:03,341,filter:2-conv1:2-conv2:4-fc:64-Momentum,1_epoch,0.135,89.57,,,2,2,4,64,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
125,2016-09-03 4:03,719,filter:2-conv1:2-conv2:4-fc:16-Momentum,1_epoch,0.124,68.81,,,2,2,4,16,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
126,2016-09-03 4:03,930,filter:2-conv1:2-conv2:4-fc:32-Momentum,1_epoch,0.218,87.18,,,2,2,4,32,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
127,2016-09-03 4:03,147,filter:2-conv1:2-conv2:4-fc:128-Momentum,1_epoch,0.407,86.13,,,2,2,4,128,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
128,2016-09-03 4:03,295,filter:2-conv1:2-conv2:8-fc:1-Momentum,1_epoch,0.136,22.39,,,2,2,8,1,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
129,2016-09-03 4:03,323,filter:2-conv1:2-conv2:4-fc:256-Momentum,1_epoch,0.138,90.85,,,2,2,4,256,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
130,2016-09-03 4:03,408,filter:2-conv1:2-conv2:4-fc:512-Momentum,1_epoch,0.187,89.65,,,2,2,4,512,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
131,2016-09-03 4:03,773,filter:2-conv1:2-conv2:8-fc:2-Momentum,1_epoch,0.533,10.28,,,2,2,8,2,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
132,2016-09-03 4:03,22,filter:2-conv1:2-conv2:8-fc:32-Momentum,1_epoch,0.136,91.67,,,2,2,8,32,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
133,2016-09-03 4:03,260,filter:2-conv1:2-conv2:8-fc:4-Momentum,1_epoch,0.229,58.51,,,2,2,8,4,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
134,2016-09-03 4:03,277,filter:2-conv1:2-conv2:8-fc:16-Momentum,1_epoch,0.231,81.77,,,2,2,8,16,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
135,2016-09-03 4:03,330,filter:2-conv1:2-conv2:8-fc:8-Momentum,1_epoch,0.221,66.38,,,2,2,8,8,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.52
136,2016-09-03 4:03,624,filter:2-conv1:2-conv2:8-fc:256-Momentum,1_epoch,0.146,92.89,,,2,2,8,256,94.94,97.96,98.16,98.13,97.96,98.05,97.73,98.12,97.91,97.95,97.57
137,2016-09-03 4:03,839,filter:2-conv1:2-conv2:8-fc:512-Momentum,1_epoch,0.262,10.28,,,2,2,8,512,94.94,97.96,98.16,98.13,97.96,98.05,98.16,98.12,97.91,97.95,97.57
138,2016-09-03 4:03,983,filter:2-conv1:2-conv2:8-fc:128-Momentum,1_epoch,0.273,93.08,,,2,2,8,128,94.94,97.96,98.16,98.13,97.96,98.05,98.16,98.12,97.91,97.95,97.57
139,2016-09-03 4:03,135,filter:2-conv1:2-conv2:8-fc:64-Momentum,1_epoch,0.288,89.84,,,2,2,8,64,94.94,97.96,98.16,98.13,97.96,98.05,98.16,98.12,97.91,97.95,97.57
140,2016-09-03 4:03,938,filter:2-conv1:2-conv2:16-fc:4-Momentum,1_epoch,0.163,69.65,,,2,2,16,4,94.94,97.96,98.16,98.13,97.96,98.05,98.16,98.12,97.91,97.95,97.57
141,2016-09-03 4:03,260,filter:2-conv1:2-conv2:16-fc:1-Momentum,1_epoch,0.162,25.25,,,2,2,16,1,94.94,97.96,98.16,98.13,97.96,98.05,98.16,98.12,97.91,97.95,97.57
142,2016-09-03 4:03,276,filter:2-conv1:2-conv2:16-fc:2-Momentum,1_epoch,0.13,38.7,,,2,2,16,2,94.94,97.96,98.16,98.13,97.96,98.05,98.16,98.12,97.91,97.95,97.57
143,2016-09-03 4:03,549,filter:2-conv1:2-conv2:16-fc:8-Momentum,1_epoch,0.352,79.6,,,2,2,16,8,94.94,97.96,98.16,98.13,97.96,98.05,98.16,98.12,97.91,97.95,97.57
144,2016-09-03 4:04,147,filter:2-conv1:2-conv2:16-fc:64-Momentum,1_epoch,0.149,91.26,,,2,2,16,64,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
145,2016-09-03 4:04,263,filter:2-conv1:2-conv2:16-fc:16-Momentum,1_epoch,0.205,83.75,,,2,2,16,16,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
146,2016-09-03 4:04,342,filter:2-conv1:2-conv2:16-fc:128-Momentum,1_epoch,0.254,92.75,,,2,2,16,128,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
147,2016-09-03 4:04,469,filter:2-conv1:2-conv2:16-fc:32-Momentum,1_epoch,0.319,87.11,,,2,2,16,32,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
148,2016-09-03 4:04,162,filter:2-conv1:2-conv2:16-fc:256-Momentum,1_epoch,0.161,92.86,,,2,2,16,256,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
149,2016-09-03 4:04,417,filter:2-conv1:2-conv2:32-fc:2-Momentum,1_epoch,0.284,37.28,,,2,2,32,2,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
150,2016-09-03 4:04,441,filter:2-conv1:2-conv2:32-fc:1-Momentum,1_epoch,0.262,22.26,,,2,2,32,1,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
151,2016-09-03 4:04,470,filter:2-conv1:2-conv2:16-fc:512-Momentum,1_epoch,0.272,94.69,,,2,2,16,512,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
152,2016-09-03 4:04,737,filter:2-conv1:2-conv2:32-fc:8-Momentum,1_epoch,0.157,65.07,,,2,2,32,8,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.57
153,2016-09-03 4:04,829,filter:2-conv1:2-conv2:32-fc:16-Momentum,1_epoch,0.194,91.25,,,2,2,32,16,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
154,2016-09-03 4:04,997,filter:2-conv1:2-conv2:32-fc:32-Momentum,1_epoch,0.321,90.4,,,2,2,32,32,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
155,2016-09-03 4:04,371,filter:2-conv1:2-conv2:32-fc:4-Momentum,1_epoch,0.393,52.81,,,2,2,32,4,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
156,2016-09-03 4:04,888,filter:2-conv1:2-conv2:32-fc:512-Momentum,1_epoch,0.164,94.87,,,2,2,32,512,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
157,2016-09-03 4:04,916,filter:2-conv1:2-conv2:32-fc:64-Momentum,1_epoch,0.171,92.6,,,2,2,32,64,94.94,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
158,2016-09-03 4:04,952,filter:2-conv1:2-conv2:32-fc:256-Momentum,1_epoch,0.175,95.07,,,2,2,32,256,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
159,2016-09-03 4:04,97,filter:2-conv1:2-conv2:32-fc:128-Momentum,1_epoch,0.254,94.07,,,2,2,32,128,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
160,2016-09-03 4:04,33,filter:2-conv1:2-conv2:64-fc:1-Momentum,1_epoch,0.168,10.28,,,2,2,64,1,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
161,2016-09-03 4:04,99,filter:2-conv1:2-conv2:64-fc:2-Momentum,1_epoch,0.186,10.28,,,2,2,64,2,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
162,2016-09-03 4:04,261,filter:2-conv1:2-conv2:64-fc:8-Momentum,1_epoch,0.311,10.28,,,2,2,64,8,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
163,2016-09-03 4:04,280,filter:2-conv1:2-conv2:64-fc:4-Momentum,1_epoch,0.301,10.28,,,2,2,64,4,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
164,2016-09-03 4:04,666,filter:2-conv1:2-conv2:64-fc:32-Momentum,1_epoch,0.197,91.5,,,2,2,64,32,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
165,2016-09-03 4:04,987,filter:2-conv1:2-conv2:64-fc:64-Momentum,1_epoch,0.212,92.26,,,2,2,64,64,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
166,2016-09-03 4:04,179,filter:2-conv1:2-conv2:64-fc:128-Momentum,1_epoch,0.262,92.99,,,2,2,64,128,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
167,2016-09-03 4:04,191,filter:2-conv1:2-conv2:64-fc:16-Momentum,1_epoch,0.262,82.53,,,2,2,64,16,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
168,2016-09-03 4:04,727,filter:2-conv1:2-conv2:128-fc:1-Momentum,1_epoch,0.185,10.28,,,2,2,128,1,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
169,2016-09-03 4:04,891,filter:2-conv1:2-conv2:64-fc:256-Momentum,1_epoch,0.262,94.92,,,2,2,64,256,95.07,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
170,2016-09-03 4:04,185,filter:2-conv1:2-conv2:64-fc:512-Momentum,1_epoch,0.342,95.73,,,2,2,64,512,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
171,2016-09-03 4:04,189,filter:2-conv1:2-conv2:128-fc:2-Momentum,1_epoch,0.386,10.28,,,2,2,128,2,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
172,2016-09-03 4:04,862,filter:2-conv1:2-conv2:128-fc:8-Momentum,1_epoch,0.185,10.28,,,2,2,128,8,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
173,2016-09-03 4:04,135,filter:2-conv1:2-conv2:128-fc:32-Momentum,1_epoch,0.294,91.27,,,2,2,128,32,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
174,2016-09-03 4:04,196,filter:2-conv1:2-conv2:128-fc:16-Momentum,1_epoch,0.311,87.07,,,2,2,128,16,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
175,2016-09-03 4:04,208,filter:2-conv1:2-conv2:128-fc:4-Momentum,1_epoch,0.315,10.28,,,2,2,128,4,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
176,2016-09-03 4:05,632,filter:2-conv1:2-conv2:128-fc:128-Momentum,1_epoch,0.195,93.36,,,2,2,128,128,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
177,2016-09-03 4:05,953,filter:2-conv1:2-conv2:128-fc:64-Momentum,1_epoch,0.274,93.83,,,2,2,128,64,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
178,2016-09-03 4:05,150,filter:2-conv1:2-conv2:128-fc:256-Momentum,1_epoch,0.29,94.91,,,2,2,128,256,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
179,2016-09-03 4:05,655,filter:2-conv1:2-conv2:128-fc:512-Momentum,1_epoch,0.224,10.28,,,2,2,128,512,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
180,2016-09-03 4:05,880,filter:2-conv1:2-conv2:256-fc:2-Momentum,1_epoch,0.231,10.28,,,2,2,256,2,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
181,2016-09-03 4:05,103,filter:2-conv1:2-conv2:256-fc:4-Momentum,1_epoch,0.319,10.28,,,2,2,256,4,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
182,2016-09-03 4:05,347,filter:2-conv1:2-conv2:256-fc:8-Momentum,1_epoch,0.378,10.28,,,2,2,256,8,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
183,2016-09-03 4:05,371,filter:2-conv1:2-conv2:256-fc:1-Momentum,1_epoch,0.326,10.28,,,2,2,256,1,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
184,2016-09-03 4:05,522,filter:2-conv1:2-conv2:256-fc:32-Momentum,1_epoch,0.248,10.28,,,2,2,256,32,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
185,2016-09-03 4:05,907,filter:2-conv1:2-conv2:256-fc:64-Momentum,1_epoch,0.26,10.28,,,2,2,256,64,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
186,2016-09-03 4:05,992,filter:2-conv1:2-conv2:256-fc:16-Momentum,1_epoch,0.252,83.87,,,2,2,256,16,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
187,2016-09-03 4:05,359,filter:2-conv1:2-conv2:256-fc:128-Momentum,1_epoch,0.576,93.3,,,2,2,256,128,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
188,2016-09-03 4:05,759,filter:2-conv1:2-conv2:256-fc:256-Momentum,1_epoch,0.255,94.8,,,2,2,256,256,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
189,2016-09-03 4:05,502,filter:2-conv1:2-conv2:512-fc:1-Momentum,1_epoch,0.293,10.28,,,2,2,512,1,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
190,2016-09-03 4:05,790,filter:2-conv1:2-conv2:256-fc:512-Momentum,1_epoch,0.426,10.28,,,2,2,256,512,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
191,2016-09-03 4:05,413,filter:2-conv1:2-conv2:512-fc:2-Momentum,1_epoch,0.618,10.28,,,2,2,512,2,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
192,2016-09-03 4:05,599,filter:2-conv1:2-conv2:512-fc:8-Momentum,1_epoch,0.314,10.28,,,2,2,512,8,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
193,2016-09-03 4:05,827,filter:2-conv1:2-conv2:512-fc:16-Momentum,1_epoch,0.413,10.28,,,2,2,512,16,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
194,2016-09-03 4:05,81,filter:2-conv1:2-conv2:512-fc:4-Momentum,1_epoch,0.48,10.28,,,2,2,512,4,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
195,2016-09-03 4:05,406,filter:2-conv1:2-conv2:512-fc:32-Momentum,1_epoch,0.833,10.28,,,2,2,512,32,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
196,2016-09-03 4:05,6,filter:2-conv1:2-conv2:512-fc:64-Momentum,1_epoch,0.315,10.28,,,2,2,512,64,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
197,2016-09-03 4:05,498,filter:2-conv1:2-conv2:512-fc:128-Momentum,1_epoch,0.337,10.28,,,2,2,512,128,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
198,2016-09-03 4:05,525,filter:2-conv1:2-conv2:512-fc:256-Momentum,1_epoch,0.4,10.28,,,2,2,512,256,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
199,2016-09-03 4:06,953,filter:2-conv1:2-conv2:512-fc:512-Momentum,1_epoch,0.543,10.28,,,2,2,512,512,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
200,2016-09-03 4:06,107,filter:2-conv1:4-conv2:1-fc:1-Momentum,1_epoch,0.14,20.85,,,2,4,1,1,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
201,2016-09-03 4:06,243,filter:2-conv1:4-conv2:1-fc:2-Momentum,1_epoch,0.196,35.32,,,2,4,1,2,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
202,2016-09-03 4:06,381,filter:2-conv1:4-conv2:1-fc:4-Momentum,1_epoch,0.266,67.03,,,2,4,1,4,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
203,2016-09-03 4:06,644,filter:2-conv1:4-conv2:1-fc:8-Momentum,1_epoch,0.51,68.46,,,2,4,1,8,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
204,2016-09-03 4:06,647,filter:2-conv1:4-conv2:1-fc:64-Momentum,1_epoch,0.144,88.37,,,2,4,1,64,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
205,2016-09-03 4:06,903,filter:2-conv1:4-conv2:1-fc:32-Momentum,1_epoch,0.218,83.72,,,2,4,1,32,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
206,2016-09-03 4:06,904,filter:2-conv1:4-conv2:1-fc:16-Momentum,1_epoch,0.223,78.99,,,2,4,1,16,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
207,2016-09-03 4:06,904,filter:2-conv1:4-conv2:1-fc:128-Momentum,1_epoch,0.242,88.28,,,2,4,1,128,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
208,2016-09-03 4:06,359,filter:2-conv1:4-conv2:2-fc:1-Momentum,1_epoch,0.133,18.97,,,2,4,2,1,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
209,2016-09-03 4:06,444,filter:2-conv1:4-conv2:1-fc:256-Momentum,1_epoch,0.169,89.82,,,2,4,1,256,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
210,2016-09-03 4:06,467,filter:2-conv1:4-conv2:1-fc:512-Momentum,1_epoch,0.184,90.46,,,2,4,1,512,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
211,2016-09-03 4:06,537,filter:2-conv1:4-conv2:2-fc:2-Momentum,1_epoch,0.238,17.65,,,2,4,2,2,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
212,2016-09-03 4:06,979,filter:2-conv1:4-conv2:2-fc:4-Momentum,1_epoch,0.142,35.76,,,2,4,2,4,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.88
213,2016-09-03 4:06,25,filter:2-conv1:4-conv2:2-fc:8-Momentum,1_epoch,0.144,70.94,,,2,4,2,8,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.93
214,2016-09-03 4:06,252,filter:2-conv1:4-conv2:2-fc:16-Momentum,1_epoch,0.268,74.02,,,2,4,2,16,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.93
215,2016-09-03 4:06,463,filter:2-conv1:4-conv2:2-fc:32-Momentum,1_epoch,0.478,85.32,,,2,4,2,32,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.93
216,2016-09-03 4:06,359,filter:2-conv1:4-conv2:2-fc:128-Momentum,1_epoch,0.144,90.05,,,2,4,2,128,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.93
217,2016-09-03 4:06,386,filter:2-conv1:4-conv2:2-fc:512-Momentum,1_epoch,0.149,90.25,,,2,4,2,512,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.93
218,2016-09-03 4:06,557,filter:2-conv1:4-conv2:2-fc:64-Momentum,1_epoch,0.227,87.43,,,2,4,2,64,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.93
219,2016-09-03 4:06,578,filter:2-conv1:4-conv2:2-fc:256-Momentum,1_epoch,0.235,91.37,,,2,4,2,256,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.93
220,2016-09-03 4:06,503,filter:2-conv1:4-conv2:4-fc:2-Momentum,1_epoch,0.135,10.28,,,2,4,4,2,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,97.93
221,2016-09-03 4:06,592,filter:2-conv1:4-conv2:4-fc:1-Momentum,1_epoch,0.172,10.28,,,2,4,4,1,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
222,2016-09-03 4:06,611,filter:2-conv1:4-conv2:4-fc:4-Momentum,1_epoch,0.183,65.78,,,2,4,4,4,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
223,2016-09-03 4:06,921,filter:2-conv1:4-conv2:4-fc:8-Momentum,1_epoch,0.498,73.49,,,2,4,4,8,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
224,2016-09-03 4:06,823,filter:2-conv1:4-conv2:4-fc:128-Momentum,1_epoch,0.153,93.01,,,2,4,4,128,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
225,2016-09-03 4:06,961,filter:2-conv1:4-conv2:4-fc:32-Momentum,1_epoch,0.205,89.69,,,2,4,4,32,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
226,2016-09-03 4:06,968,filter:2-conv1:4-conv2:4-fc:16-Momentum,1_epoch,0.203,79.95,,,2,4,4,16,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
227,2016-09-03 4:06,41,filter:2-conv1:4-conv2:4-fc:64-Momentum,1_epoch,0.246,91.92,,,2,4,4,64,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
228,2016-09-03 4:07,267,filter:2-conv1:4-conv2:4-fc:512-Momentum,1_epoch,0.147,91.03,,,2,4,4,512,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
229,2016-09-03 4:07,573,filter:2-conv1:4-conv2:8-fc:2-Momentum,1_epoch,0.176,25.83,,,2,4,8,2,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
230,2016-09-03 4:07,605,filter:2-conv1:4-conv2:4-fc:256-Momentum,1_epoch,0.126,90.47,,,2,4,4,256,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
231,2016-09-03 4:07,606,filter:2-conv1:4-conv2:8-fc:1-Momentum,1_epoch,0.121,21.03,,,2,4,8,1,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
232,2016-09-03 4:07,897,filter:2-conv1:4-conv2:8-fc:16-Momentum,1_epoch,0.155,86.87,,,2,4,8,16,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
233,2016-09-03 4:07,924,filter:2-conv1:4-conv2:8-fc:32-Momentum,1_epoch,0.136,88.2,,,2,4,8,32,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
234,2016-09-03 4:07,55,filter:2-conv1:4-conv2:8-fc:4-Momentum,1_epoch,0.207,64.29,,,2,4,8,4,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
235,2016-09-03 4:07,67,filter:2-conv1:4-conv2:8-fc:8-Momentum,1_epoch,0.209,79.7,,,2,4,8,8,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
236,2016-09-03 4:07,204,filter:2-conv1:4-conv2:8-fc:256-Momentum,1_epoch,0.149,94.45,,,2,4,8,256,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
237,2016-09-03 4:07,260,filter:2-conv1:4-conv2:8-fc:64-Momentum,1_epoch,0.151,93.43,,,2,4,8,64,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
238,2016-09-03 4:07,311,filter:2-conv1:4-conv2:8-fc:128-Momentum,1_epoch,0.198,94.24,,,2,4,8,128,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
239,2016-09-03 4:07,588,filter:2-conv1:4-conv2:8-fc:512-Momentum,1_epoch,0.428,91.78,,,2,4,8,512,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
240,2016-09-03 4:07,28,filter:2-conv1:4-conv2:16-fc:8-Momentum,1_epoch,0.161,80.89,,,2,4,16,8,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
241,2016-09-03 4:07,145,filter:2-conv1:4-conv2:16-fc:4-Momentum,1_epoch,0.208,62.98,,,2,4,16,4,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
242,2016-09-03 4:07,340,filter:2-conv1:4-conv2:16-fc:2-Momentum,1_epoch,0.314,10.28,,,2,4,16,2,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
243,2016-09-03 4:07,492,filter:2-conv1:4-conv2:16-fc:1-Momentum,1_epoch,0.373,25.93,,,2,4,16,1,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
244,2016-09-03 4:07,775,filter:2-conv1:4-conv2:16-fc:16-Momentum,1_epoch,0.152,85.95,,,2,4,16,16,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
245,2016-09-03 4:07,796,filter:2-conv1:4-conv2:16-fc:64-Momentum,1_epoch,0.144,94.66,,,2,4,16,64,95.73,97.96,98.16,98.13,98.16,98.05,98.16,98.12,97.91,97.95,98.16
