,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
235,filter:6-conv1:32-conv2:256-fc:1-Momentum,1_epoch,6,32,256,1,0.508,10.28,182.121,98.16
236,filter:4-conv1:128-conv2:32-fc:512-Momentum,1_epoch,4,128,32,512,0.783,98.16,182.904,98.16
237,filter:2-conv1:256-conv2:2-fc:256-Momentum,1_epoch,2,256,2,256,0.597,90.65,183.501,98.16
238,filter:4-conv1:4-conv2:2-fc:8-Momentum,1_epoch,4,4,2,8,0.144,82.53,183.645,98.16
239,filter:14-conv1:8-conv2:2-fc:4-Momentum,1_epoch,14,8,2,4,0.333,71.55,183.978,98.16
240,filter:8-conv1:1-conv2:64-fc:8-Momentum,1_epoch,8,1,64,8,0.477,90.84,184.455,98.16
241,filter:14-conv1:4-conv2:16-fc:1-Momentum,1_epoch,14,4,16,1,0.191,10.28,184.646,98.16
242,filter:4-conv1:16-conv2:256-fc:1-Momentum,1_epoch,4,16,256,1,0.396,10.28,185.042,98.16
243,filter:8-conv1:8-conv2:8-fc:2-Momentum,1_epoch,8,8,8,2,0.222,45.74,185.264,98.16
244,filter:2-conv1:16-conv2:8-fc:1-Momentum,1_epoch,2,16,8,1,0.162,27.98,185.426,98.16
245,filter:6-conv1:1-conv2:8-fc:4-Momentum,1_epoch,6,1,8,4,0.145,76.6,185.571,98.16
246,filter:6-conv1:256-conv2:32-fc:64-Momentum,1_epoch,6,256,32,64,0.855,97.52,186.426,98.16
247,filter:2-conv1:2-conv2:8-fc:16-Momentum,1_epoch,2,2,8,16,0.231,81.77,186.657,98.16
248,filter:12-conv1:64-conv2:2-fc:256-Momentum,1_epoch,12,64,2,256,0.33,10.28,186.987,98.16
249,filter:6-conv1:128-conv2:256-fc:32-Momentum,1_epoch,6,128,256,32,1.09,10.28,188.077,98.16
250,filter:2-conv1:16-conv2:256-fc:2-Momentum,1_epoch,2,16,256,2,0.272,10.28,188.349,98.16
251,filter:12-conv1:8-conv2:256-fc:32-Momentum,1_epoch,12,8,256,32,0.54,76.1,188.889,98.16
252,filter:4-conv1:32-conv2:32-fc:1-Momentum,1_epoch,4,32,32,1,0.225,10.28,189.114,98.16
253,filter:2-conv1:512-conv2:512-fc:2-Momentum,1_epoch,2,512,512,2,2.19,10.28,191.304,98.16
254,filter:12-conv1:8-conv2:512-fc:1-Momentum,1_epoch,12,8,512,1,0.691,10.28,191.995,98.16
255,filter:6-conv1:16-conv2:4-fc:128-Momentum,1_epoch,6,16,4,128,0.176,96.97,192.171,98.16
256,filter:8-conv1:32-conv2:256-fc:2-Momentum,1_epoch,8,32,256,2,0.71,10.28,192.881,98.16
257,filter:8-conv1:8-conv2:1-fc:128-Momentum,1_epoch,8,8,1,128,0.162,94.6,193.043,98.16
258,filter:2-conv1:8-conv2:1-fc:512-Momentum,1_epoch,2,8,1,512,0.172,88.81,193.215,98.16
259,filter:8-conv1:2-conv2:256-fc:2-Momentum,1_epoch,8,2,256,2,0.252,25.64,193.467,98.16
260,filter:4-conv1:1-conv2:32-fc:4-Momentum,1_epoch,4,1,32,4,0.256,51.75,193.723,98.16
261,filter:4-conv1:512-conv2:2-fc:512-Momentum,1_epoch,4,512,2,512,1.59,10.28,195.313,98.16
262,filter:6-conv1:32-conv2:64-fc:1-Momentum,1_epoch,6,32,64,1,0.463,10.28,195.776,98.16
263,filter:2-conv1:4-conv2:128-fc:256-Momentum,1_epoch,2,4,128,256,0.411,95.67,196.187,98.16
264,filter:2-conv1:2-conv2:128-fc:32-Momentum,1_epoch,2,2,128,32,0.294,91.27,196.481,98.16
265,filter:8-conv1:2-conv2:1-fc:4-Momentum,1_epoch,8,2,1,4,0.214,69.83,196.695,98.16
266,filter:8-conv1:128-conv2:128-fc:8-Momentum,1_epoch,8,128,128,8,0.916,10.28,197.611,98.16
267,filter:14-conv1:512-conv2:256-fc:32-Momentum,1_epoch,14,512,256,32,6.22,10.28,203.831,98.16
268,filter:6-conv1:2-conv2:256-fc:1-Momentum,1_epoch,6,2,256,1,0.35,25.35,204.181,98.16
269,filter:6-conv1:128-conv2:512-fc:512-Momentum,1_epoch,6,128,512,512,1.92,90.51,206.101,98.16
270,filter:4-conv1:8-conv2:128-fc:2-Momentum,1_epoch,4,8,128,2,0.748,45.73,206.849,98.16
271,filter:8-conv1:32-conv2:512-fc:1-Momentum,1_epoch,8,32,512,1,0.914,10.28,207.763,98.16
272,filter:12-conv1:64-conv2:4-fc:16-Momentum,1_epoch,12,64,4,16,0.316,94.57,208.079,98.16
273,filter:12-conv1:32-conv2:64-fc:32-Momentum,1_epoch,12,32,64,32,0.325,93.13,208.404,98.16
274,filter:2-conv1:1-conv2:8-fc:128-Momentum,1_epoch,2,1,8,128,0.274,93.0,208.678,98.16
275,filter:6-conv1:512-conv2:2-fc:16-Momentum,1_epoch,6,512,2,16,1.37,10.28,210.048,98.16
276,filter:14-conv1:512-conv2:2-fc:128-Momentum,1_epoch,14,512,2,128,1.96,10.28,212.008,98.16
277,filter:14-conv1:512-conv2:16-fc:4-Momentum,1_epoch,14,512,16,4,1.98,10.28,213.988,98.16
278,filter:4-conv1:4-conv2:128-fc:4-Momentum,1_epoch,4,4,128,4,0.301,85.26,214.289,98.16
279,filter:4-conv1:256-conv2:128-fc:1-Momentum,1_epoch,4,256,128,1,1.16,10.28,215.449,98.16
280,filter:14-conv1:2-conv2:16-fc:128-Momentum,1_epoch,14,2,16,128,0.262,95.25,215.711,98.16
281,filter:4-conv1:32-conv2:64-fc:256-Momentum,1_epoch,4,32,64,256,0.27,97.87,215.981,98.16
282,filter:4-conv1:64-conv2:8-fc:8-Momentum,1_epoch,4,64,8,8,0.264,93.76,216.245,98.16
283,filter:2-conv1:4-conv2:512-fc:32-Momentum,1_epoch,2,4,512,32,0.673,82.93,216.918,98.16
284,filter:8-conv1:16-conv2:2-fc:2-Momentum,1_epoch,8,16,2,2,0.289,47.93,217.207,98.16
285,filter:14-conv1:256-conv2:512-fc:128-Momentum,1_epoch,14,256,512,128,5.52,10.28,222.727,98.16
286,filter:4-conv1:32-conv2:8-fc:16-Momentum,1_epoch,4,32,8,16,0.202,95.5,222.929,98.16
287,filter:2-conv1:32-conv2:64-fc:4-Momentum,1_epoch,2,32,64,4,0.307,77.95,223.236,98.16
288,filter:14-conv1:64-conv2:512-fc:1-Momentum,1_epoch,14,64,512,1,1.67,10.28,224.906,98.16
289,filter:8-conv1:1-conv2:256-fc:2-Momentum,1_epoch,8,1,256,2,0.244,10.28,225.15,98.16
290,filter:2-conv1:16-conv2:64-fc:128-Momentum,1_epoch,2,16,64,128,0.294,95.07,225.444,98.16
291,filter:8-conv1:64-conv2:8-fc:4-Momentum,1_epoch,8,64,8,4,0.288,38.24,225.732,98.16
292,filter:12-conv1:256-conv2:128-fc:32-Momentum,1_epoch,12,256,128,32,1.66,10.28,227.392,98.16
293,filter:2-conv1:512-conv2:16-fc:64-Momentum,1_epoch,2,512,16,64,1.02,95.46,228.412,98.16
294,filter:6-conv1:1-conv2:8-fc:16-Momentum,1_epoch,6,1,8,16,0.184,92.87,228.596,98.16
295,filter:6-conv1:32-conv2:32-fc:64-Momentum,1_epoch,6,32,32,64,0.262,97.4,228.858,98.16
296,filter:8-conv1:1-conv2:4-fc:2-Momentum,1_epoch,8,1,4,2,0.142,49.55,229.0,98.16
297,filter:8-conv1:256-conv2:128-fc:64-Momentum,1_epoch,8,256,128,64,1.22,10.28,230.22,98.16
298,filter:8-conv1:1-conv2:32-fc:2-Momentum,1_epoch,8,1,32,2,0.164,46.2,230.384,98.16
299,filter:14-conv1:128-conv2:4-fc:1-Momentum,1_epoch,14,128,4,1,0.656,10.28,231.04,98.16
300,filter:12-conv1:16-conv2:16-fc:64-Momentum,1_epoch,12,16,16,64,0.318,97.08,231.358,98.16
301,filter:8-conv1:2-conv2:8-fc:1-Momentum,1_epoch,8,2,8,1,0.243,27.19,231.601,98.16
302,filter:14-conv1:512-conv2:8-fc:256-Momentum,1_epoch,14,512,8,256,1.85,10.28,233.451,98.16
303,filter:8-conv1:8-conv2:64-fc:16-Momentum,1_epoch,8,8,64,16,0.225,95.82,233.676,98.16
304,filter:2-conv1:2-conv2:8-fc:8-Momentum,1_epoch,2,2,8,8,0.221,66.38,233.897,98.16
305,filter:12-conv1:1-conv2:4-fc:128-Momentum,1_epoch,12,1,4,128,0.173,94.03,234.07,98.16
306,filter:2-conv1:256-conv2:32-fc:1-Momentum,1_epoch,2,256,32,1,0.628,10.28,234.698,98.16
307,filter:8-conv1:16-conv2:64-fc:2-Momentum,1_epoch,8,16,64,2,0.473,10.28,235.171,98.16
308,filter:6-conv1:256-conv2:4-fc:32-Momentum,1_epoch,6,256,4,32,0.752,95.6,235.923,98.16
309,filter:6-conv1:16-conv2:64-fc:4-Momentum,1_epoch,6,16,64,4,0.386,25.66,236.309,98.16
310,filter:12-conv1:64-conv2:128-fc:64-Momentum,1_epoch,12,64,128,64,0.794,10.28,237.103,98.16
311,filter:8-conv1:8-conv2:16-fc:128-Momentum,1_epoch,8,8,16,128,0.18,97.58,237.283,98.16
312,filter:12-conv1:16-conv2:4-fc:16-Momentum,1_epoch,12,16,4,16,0.209,96.02,237.492,98.16
313,filter:4-conv1:1-conv2:32-fc:64-Momentum,1_epoch,4,1,32,64,0.346,94.2,237.838,98.16
314,filter:6-conv1:256-conv2:8-fc:2-Momentum,1_epoch,6,256,8,2,1.35,34.84,239.188,98.16
315,filter:14-conv1:16-conv2:16-fc:16-Momentum,1_epoch,14,16,16,16,0.272,95.64,239.46,98.16
316,filter:12-conv1:16-conv2:256-fc:128-Momentum,1_epoch,12,16,256,128,0.698,93.49,240.158,98.16
317,filter:8-conv1:256-conv2:128-fc:2-Momentum,1_epoch,8,256,128,2,1.29,10.28,241.448,98.16
318,filter:4-conv1:64-conv2:16-fc:8-Momentum,1_epoch,4,64,16,8,0.286,94.7,241.734,98.16
319,filter:2-conv1:2-conv2:4-fc:128-Momentum,1_epoch,2,2,4,128,0.407,86.13,242.141,98.16
320,filter:4-conv1:256-conv2:4-fc:32-Momentum,1_epoch,4,256,4,32,0.67,96.19,242.811,98.16
321,filter:12-conv1:16-conv2:256-fc:512-Momentum,1_epoch,12,16,256,512,0.584,91.13,243.395,98.16
322,filter:12-conv1:64-conv2:8-fc:64-Momentum,1_epoch,12,64,8,64,0.343,96.69,243.738,98.16
323,filter:14-conv1:4-conv2:2-fc:8-Momentum,1_epoch,14,4,2,8,0.177,89.18,243.915,98.16
324,filter:6-conv1:64-conv2:256-fc:4-Momentum,1_epoch,6,64,256,4,0.703,10.28,244.618,98.16
325,filter:4-conv1:8-conv2:1-fc:1-Momentum,1_epoch,4,8,1,1,0.18,21.08,244.798,98.16
326,filter:14-conv1:256-conv2:8-fc:8-Momentum,1_epoch,14,256,8,8,1.22,57.76,246.018,98.16
327,filter:14-conv1:4-conv2:512-fc:1-Momentum,1_epoch,14,4,512,1,0.665,10.28,246.683,98.16
328,filter:2-conv1:64-conv2:256-fc:512-Momentum,1_epoch,2,64,256,512,0.449,96.57,247.132,98.16
329,filter:8-conv1:8-conv2:4-fc:1-Momentum,1_epoch,8,8,4,1,0.269,23.18,247.401,98.16
330,filter:4-conv1:128-conv2:16-fc:16-Momentum,1_epoch,4,128,16,16,0.507,95.55,247.908,98.16
331,filter:4-conv1:32-conv2:1-fc:256-Momentum,1_epoch,4,32,1,256,0.293,94.56,248.201,98.16
332,filter:8-conv1:16-conv2:128-fc:8-Momentum,1_epoch,8,16,128,8,0.392,77.51,248.593,98.16
333,filter:2-conv1:4-conv2:8-fc:32-Momentum,1_epoch,2,4,8,32,0.136,88.2,248.729,98.16
334,filter:4-conv1:16-conv2:512-fc:1-Momentum,1_epoch,4,16,512,1,0.446,10.28,249.175,98.16
335,filter:4-conv1:2-conv2:16-fc:2-Momentum,1_epoch,4,2,16,2,0.194,45.52,249.369,98.16
336,filter:8-conv1:128-conv2:4-fc:256-Momentum,1_epoch,8,128,4,256,0.516,10.3,249.885,98.16
337,filter:4-conv1:32-conv2:512-fc:128-Momentum,1_epoch,4,32,512,128,0.676,97.32,250.561,98.16
338,filter:12-conv1:2-conv2:16-fc:128-Momentum,1_epoch,12,2,16,128,0.3,95.4,250.861,98.16
339,filter:2-conv1:8-conv2:1-fc:1-Momentum,1_epoch,2,8,1,1,0.249,20.22,251.11,98.16
340,filter:2-conv1:8-conv2:4-fc:256-Momentum,1_epoch,2,8,4,256,0.149,93.87,251.259,98.16
341,filter:14-conv1:128-conv2:256-fc:256-Momentum,1_epoch,14,128,256,256,1.8,29.15,253.059,98.16
342,filter:12-conv1:2-conv2:2-fc:32-Momentum,1_epoch,12,2,2,32,0.186,94.26,253.245,98.16
343,filter:8-conv1:64-conv2:512-fc:512-Momentum,1_epoch,8,64,512,512,1.32,43.04,254.565,98.16
344,filter:8-conv1:32-conv2:8-fc:16-Momentum,1_epoch,8,32,8,16,0.427,95.5,254.992,98.16
345,filter:14-conv1:8-conv2:1-fc:8-Momentum,1_epoch,14,8,1,8,0.202,86.06,255.194,98.16
346,filter:8-conv1:128-conv2:8-fc:16-Momentum,1_epoch,8,128,8,16,0.535,93.64,255.729,98.16
347,filter:4-conv1:2-conv2:512-fc:8-Momentum,1_epoch,4,2,512,8,0.323,10.28,256.052,98.16
348,filter:14-conv1:2-conv2:2-fc:32-Momentum,1_epoch,14,2,2,32,0.167,93.35,256.219,98.16
349,filter:4-conv1:64-conv2:256-fc:256-Momentum,1_epoch,4,64,256,256,0.567,97.55,256.786,98.16
350,filter:8-conv1:256-conv2:512-fc:128-Momentum,1_epoch,8,256,512,128,3.24,10.28,260.026,98.16
351,filter:12-conv1:1-conv2:8-fc:64-Momentum,1_epoch,12,1,8,64,0.164,94.96,260.19,98.16
352,filter:14-conv1:512-conv2:512-fc:16-Momentum,1_epoch,14,512,512,16,11.1,10.28,271.29,98.16
353,filter:4-conv1:2-conv2:1-fc:16-Momentum,1_epoch,4,2,1,16,0.159,85.38,271.449,98.16
354,filter:8-conv1:32-conv2:8-fc:128-Momentum,1_epoch,8,32,8,128,0.385,97.66,271.834,98.16
355,filter:2-conv1:16-conv2:512-fc:512-Momentum,1_epoch,2,16,512,512,0.582,94.83,272.416,98.16
356,filter:6-conv1:8-conv2:64-fc:1-Momentum,1_epoch,6,8,64,1,0.326,10.28,272.742,98.16
357,filter:14-conv1:64-conv2:1-fc:2-Momentum,1_epoch,14,64,1,2,0.396,50.63,273.138,98.16
358,filter:2-conv1:128-conv2:256-fc:256-Momentum,1_epoch,2,128,256,256,0.542,96.55,273.68,98.16
359,filter:4-conv1:128-conv2:2-fc:2-Momentum,1_epoch,4,128,2,2,0.477,36.1,274.157,98.16
360,filter:2-conv1:32-conv2:1-fc:1-Momentum,1_epoch,2,32,1,1,0.187,26.95,274.344,98.16
361,filter:4-conv1:512-conv2:4-fc:16-Momentum,1_epoch,4,512,4,16,1.25,93.71,275.594,98.16
362,filter:4-conv1:256-conv2:1-fc:1-Momentum,1_epoch,4,256,1,1,0.813,24.26,276.407,98.16
363,filter:6-conv1:256-conv2:4-fc:128-Momentum,1_epoch,6,256,4,128,1.21,95.29,277.617,98.16
364,filter:4-conv1:8-conv2:64-fc:2-Momentum,1_epoch,4,8,64,2,0.211,44.05,277.828,98.16
365,filter:14-conv1:512-conv2:256-fc:128-Momentum,1_epoch,14,512,256,128,6.2,10.28,284.028,98.16
366,filter:2-conv1:128-conv2:64-fc:128-Momentum,1_epoch,2,128,64,128,0.851,96.31,284.879,98.16
367,filter:12-conv1:512-conv2:512-fc:32-Momentum,1_epoch,12,512,512,32,9.83,10.28,294.709,98.16
368,filter:4-conv1:256-conv2:8-fc:512-Momentum,1_epoch,4,256,8,512,1.2,96.59,295.909,98.16
369,filter:14-conv1:1-conv2:4-fc:16-Momentum,1_epoch,14,1,4,16,0.328,90.09,296.237,98.16
370,filter:14-conv1:256-conv2:16-fc:64-Momentum,1_epoch,14,256,16,64,1.1,93.58,297.337,98.16
371,filter:4-conv1:8-conv2:512-fc:512-Momentum,1_epoch,4,8,512,512,0.602,96.96,297.939,98.16
372,filter:12-conv1:16-conv2:512-fc:8-Momentum,1_epoch,12,16,512,8,0.954,10.28,298.893,98.16
373,filter:8-conv1:128-conv2:16-fc:4-Momentum,1_epoch,8,128,16,4,0.466,26.66,299.359,98.16
374,filter:6-conv1:8-conv2:8-fc:16-Momentum,1_epoch,6,8,8,16,0.163,94.3,299.522,98.16
375,filter:6-conv1:8-conv2:512-fc:128-Momentum,1_epoch,6,8,512,128,0.564,96.99,300.086,98.16
376,filter:4-conv1:4-conv2:4-fc:64-Momentum,1_epoch,4,4,4,64,0.134,95.03,300.22,98.16
377,filter:8-conv1:256-conv2:64-fc:1-Momentum,1_epoch,8,256,64,1,1.06,10.28,301.28,98.16
378,filter:14-conv1:8-conv2:128-fc:128-Momentum,1_epoch,14,8,128,128,0.524,94.42,301.804,98.16
379,filter:14-conv1:1-conv2:8-fc:1-Momentum,1_epoch,14,1,8,1,0.169,26.19,301.973,98.16
380,filter:2-conv1:512-conv2:128-fc:1-Momentum,1_epoch,2,512,128,1,1.29,10.28,303.263,98.16
381,filter:2-conv1:256-conv2:8-fc:8-Momentum,1_epoch,2,256,8,8,0.566,84.41,303.829,98.16
382,filter:2-conv1:32-conv2:128-fc:64-Momentum,1_epoch,2,32,128,64,0.254,95.38,304.083,98.16
383,filter:2-conv1:256-conv2:32-fc:128-Momentum,1_epoch,2,256,32,128,0.576,96.55,304.659,98.16
384,filter:8-conv1:256-conv2:32-fc:8-Momentum,1_epoch,8,256,32,8,0.888,10.28,305.547,98.16
385,filter:14-conv1:256-conv2:2-fc:8-Momentum,1_epoch,14,256,2,8,1.14,67.88,306.687,98.16
386,filter:12-conv1:8-conv2:64-fc:2-Momentum,1_epoch,12,8,64,2,0.346,10.28,307.033,98.16
387,filter:14-conv1:4-conv2:1-fc:16-Momentum,1_epoch,14,4,1,16,0.219,91.14,307.252,98.16
388,filter:12-conv1:8-conv2:32-fc:2-Momentum,1_epoch,12,8,32,2,0.244,10.28,307.496,98.16
389,filter:12-conv1:2-conv2:16-fc:512-Momentum,1_epoch,12,2,16,512,0.427,95.77,307.923,98.16
390,filter:2-conv1:64-conv2:128-fc:4-Momentum,1_epoch,2,64,128,4,0.403,42.16,308.326,98.16
391,filter:14-conv1:2-conv2:512-fc:1-Momentum,1_epoch,14,2,512,1,0.61,10.28,308.936,98.16
392,filter:2-conv1:256-conv2:64-fc:16-Momentum,1_epoch,2,256,64,16,0.667,94.34,309.603,98.16
393,filter:12-conv1:1-conv2:256-fc:512-Momentum,1_epoch,12,1,256,512,0.373,93.83,309.976,98.16
394,filter:14-conv1:16-conv2:4-fc:32-Momentum,1_epoch,14,16,4,32,0.204,95.28,310.18,98.16
395,filter:12-conv1:8-conv2:128-fc:256-Momentum,1_epoch,12,8,128,256,0.409,96.11,310.589,98.16
396,filter:12-conv1:16-conv2:1-fc:256-Momentum,1_epoch,12,16,1,256,0.328,10.28,310.917,98.16
397,filter:2-conv1:8-conv2:16-fc:1-Momentum,1_epoch,2,8,16,1,0.221,26.07,311.138,98.16
398,filter:2-conv1:64-conv2:512-fc:64-Momentum,1_epoch,2,64,512,64,0.512,94.18,311.65,98.16
399,filter:14-conv1:8-conv2:16-fc:128-Momentum,1_epoch,14,8,16,128,0.219,96.04,311.869,98.16
400,filter:8-conv1:8-conv2:2-fc:16-Momentum,1_epoch,8,8,2,16,0.164,93.59,312.033,98.16
401,filter:2-conv1:64-conv2:8-fc:2-Momentum,1_epoch,2,64,8,2,0.803,51.2,312.836,98.16
402,filter:6-conv1:512-conv2:2-fc:4-Momentum,1_epoch,6,512,2,4,1.26,83.56,314.096,98.16
403,filter:12-conv1:256-conv2:128-fc:512-Momentum,1_epoch,12,256,128,512,1.76,9.8,315.856,98.16
404,filter:2-conv1:4-conv2:1-fc:4-Momentum,1_epoch,2,4,1,4,0.266,67.03,316.122,98.16
405,filter:2-conv1:64-conv2:1-fc:8-Momentum,1_epoch,2,64,1,8,0.877,75.06,316.999,98.16
406,filter:6-conv1:4-conv2:32-fc:4-Momentum,1_epoch,6,4,32,4,0.269,88.91,317.268,98.16
407,filter:8-conv1:2-conv2:4-fc:128-Momentum,1_epoch,8,2,4,128,0.492,93.21,317.76,98.16
408,filter:2-conv1:2-conv2:4-fc:8-Momentum,1_epoch,2,2,4,8,0.644,57.65,318.404,98.16
409,filter:12-conv1:256-conv2:128-fc:64-Momentum,1_epoch,12,256,128,64,1.7,10.28,320.104,98.16
410,filter:4-conv1:256-conv2:16-fc:8-Momentum,1_epoch,4,256,16,8,0.949,90.94,321.053,98.16
411,filter:4-conv1:2-conv2:4-fc:4-Momentum,1_epoch,4,2,4,4,0.233,57.08,321.286,98.16
412,filter:12-conv1:256-conv2:8-fc:1-Momentum,1_epoch,12,256,8,1,0.862,10.28,322.148,98.16
413,filter:4-conv1:8-conv2:4-fc:16-Momentum,1_epoch,4,8,4,16,0.208,93.31,322.356,98.16
414,filter:8-conv1:256-conv2:512-fc:256-Momentum,1_epoch,8,256,512,256,3.31,10.28,325.666,98.16
415,filter:6-conv1:32-conv2:256-fc:512-Momentum,1_epoch,6,32,256,512,0.59,97.32,326.256,98.16
416,filter:6-conv1:128-conv2:16-fc:4-Momentum,1_epoch,6,128,16,4,0.508,54.1,326.764,98.16
417,filter:6-conv1:64-conv2:16-fc:512-Momentum,1_epoch,6,64,16,512,0.375,97.85,327.139,98.16
418,filter:12-conv1:32-conv2:512-fc:256-Momentum,1_epoch,12,32,512,256,1.11,59.38,328.249,98.16
419,filter:4-conv1:64-conv2:8-fc:4-Momentum,1_epoch,4,64,8,4,0.568,84.48,328.817,98.16
420,filter:12-conv1:32-conv2:16-fc:128-Momentum,1_epoch,12,32,16,128,0.347,96.68,329.164,98.16
421,filter:8-conv1:1-conv2:8-fc:1-Momentum,1_epoch,8,1,8,1,0.152,29.43,329.316,98.16
422,filter:4-conv1:512-conv2:16-fc:512-Momentum,1_epoch,4,512,16,512,1.33,96.26,330.646,98.16
423,filter:4-conv1:1-conv2:256-fc:64-Momentum,1_epoch,4,1,256,64,0.337,94.44,330.983,98.16
424,filter:12-conv1:4-conv2:8-fc:32-Momentum,1_epoch,12,4,8,32,0.289,94.57,331.272,98.16
425,filter:8-conv1:1-conv2:512-fc:8-Momentum,1_epoch,8,1,512,8,0.427,51.31,331.699,98.16
426,filter:4-conv1:1-conv2:128-fc:32-Momentum,1_epoch,4,1,128,32,0.203,94.23,331.902,98.16
427,filter:6-conv1:128-conv2:128-fc:64-Momentum,1_epoch,6,128,128,64,0.69,97.03,332.592,98.16
428,filter:6-conv1:512-conv2:8-fc:64-Momentum,1_epoch,6,512,8,64,1.27,92.93,333.862,98.16
429,filter:4-conv1:4-conv2:256-fc:16-Momentum,1_epoch,4,4,256,16,0.293,94.73,334.155,98.16
430,filter:2-conv1:64-conv2:32-fc:4-Momentum,1_epoch,2,64,32,4,0.366,79.52,334.521,98.16
431,filter:2-conv1:64-conv2:32-fc:128-Momentum,1_epoch,2,64,32,128,0.259,95.95,334.78,98.16
432,filter:14-conv1:512-conv2:4-fc:8-Momentum,1_epoch,14,512,4,8,1.98,84.05,336.76,98.16
433,filter:2-conv1:32-conv2:512-fc:2-Momentum,1_epoch,2,32,512,2,0.678,22.02,337.438,98.16
434,filter:12-conv1:32-conv2:128-fc:2-Momentum,1_epoch,12,32,128,2,0.423,10.28,337.861,98.16
435,filter:14-conv1:8-conv2:256-fc:64-Momentum,1_epoch,14,8,256,64,0.473,90.18,338.334,98.16
436,filter:14-conv1:16-conv2:16-fc:64-Momentum,1_epoch,14,16,16,64,0.236,96.13,338.57,98.16
437,filter:14-conv1:512-conv2:16-fc:64-Momentum,1_epoch,14,512,16,64,2.04,84.3,340.61,98.16
438,filter:14-conv1:1-conv2:128-fc:16-Momentum,1_epoch,14,1,128,16,0.421,85.52,341.031,98.16
439,filter:4-conv1:32-conv2:1-fc:128-Momentum,1_epoch,4,32,1,128,0.311,92.86,341.342,98.16
440,filter:14-conv1:128-conv2:256-fc:16-Momentum,1_epoch,14,128,256,16,1.87,10.28,343.212,98.16
441,filter:6-conv1:64-conv2:4-fc:32-Momentum,1_epoch,6,64,4,32,0.338,96.39,343.55,98.16
442,filter:6-conv1:4-conv2:64-fc:4-Momentum,1_epoch,6,4,64,4,0.187,75.19,343.737,98.16
443,filter:2-conv1:64-conv2:1-fc:128-Momentum,1_epoch,2,64,1,128,0.318,88.53,344.055,98.16
444,filter:12-conv1:512-conv2:4-fc:512-Momentum,1_epoch,12,512,4,512,1.57,10.28,345.625,98.16
445,filter:6-conv1:8-conv2:8-fc:32-Momentum,1_epoch,6,8,8,32,0.168,96.69,345.793,98.16
446,filter:6-conv1:8-conv2:256-fc:8-Momentum,1_epoch,6,8,256,8,0.492,68.57,346.285,98.16
447,filter:14-conv1:512-conv2:32-fc:128-Momentum,1_epoch,14,512,32,128,2.34,10.28,348.625,98.16
448,filter:14-conv1:512-conv2:2-fc:16-Momentum,1_epoch,14,512,2,16,1.78,10.28,350.405,98.16
449,filter:6-conv1:8-conv2:256-fc:16-Momentum,1_epoch,6,8,256,16,0.378,94.9,350.783,98.16
450,filter:2-conv1:8-conv2:4-fc:8-Momentum,1_epoch,2,8,4,8,0.179,65.47,350.962,98.16
451,filter:6-conv1:64-conv2:256-fc:512-Momentum,1_epoch,6,64,256,512,0.76,97.79,351.722,98.16
452,filter:4-conv1:4-conv2:4-fc:2-Momentum,1_epoch,4,4,4,2,0.135,46.19,351.857,98.16
453,filter:2-conv1:32-conv2:2-fc:32-Momentum,1_epoch,2,32,2,32,0.186,89.75,352.043,98.16
454,filter:6-conv1:256-conv2:512-fc:1-Momentum,1_epoch,6,256,512,1,2.99,10.28,355.033,98.16
455,filter:4-conv1:2-conv2:512-fc:16-Momentum,1_epoch,4,2,512,16,0.413,91.55,355.446,98.16
456,filter:6-conv1:256-conv2:128-fc:16-Momentum,1_epoch,6,256,128,16,1.29,10.28,356.736,98.16
457,filter:6-conv1:2-conv2:1-fc:64-Momentum,1_epoch,6,2,1,64,0.144,91.24,356.88,98.16
458,filter:4-conv1:4-conv2:512-fc:16-Momentum,1_epoch,4,4,512,16,0.443,91.04,357.323,98.16
459,filter:4-conv1:64-conv2:32-fc:8-Momentum,1_epoch,4,64,32,8,0.348,92.25,357.671,98.16
460,filter:14-conv1:128-conv2:16-fc:32-Momentum,1_epoch,14,128,16,32,0.684,95.89,358.355,98.16
461,filter:6-conv1:128-conv2:32-fc:1-Momentum,1_epoch,6,128,32,1,0.64,10.28,358.995,98.16
462,filter:14-conv1:32-conv2:16-fc:2-Momentum,1_epoch,14,32,16,2,0.282,10.28,359.277,98.16
463,filter:2-conv1:2-conv2:64-fc:4-Momentum,1_epoch,2,2,64,4,0.301,10.28,359.578,98.16
464,filter:8-conv1:8-conv2:1-fc:4-Momentum,1_epoch,8,8,1,4,0.281,71.96,359.859,98.16
465,filter:6-conv1:32-conv2:256-fc:128-Momentum,1_epoch,6,32,256,128,0.776,97.61,360.635,98.16
466,filter:4-conv1:64-conv2:256-fc:16-Momentum,1_epoch,4,64,256,16,0.539,94.17,361.174,98.16
467,filter:12-conv1:8-conv2:128-fc:8-Momentum,1_epoch,12,8,128,8,0.383,68.5,361.557,98.16
468,filter:6-conv1:32-conv2:64-fc:2-Momentum,1_epoch,6,32,64,2,0.424,10.28,361.981,98.16
469,filter:6-conv1:256-conv2:32-fc:128-Momentum,1_epoch,6,256,32,128,0.875,97.83,362.856,98.16
470,filter:2-conv1:16-conv2:8-fc:4-Momentum,1_epoch,2,16,8,4,0.165,59.07,363.021,98.16
