,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
235,filter:8-conv1:4-conv2:64-fc:64-Momentum,1_epoch,8,4,64,64,0.236,96.85,159.688,98.05
236,filter:4-conv1:8-conv2:64-fc:8-Momentum,1_epoch,4,8,64,8,0.264,95.28,159.952,98.05
237,filter:8-conv1:1-conv2:2-fc:2-Momentum,1_epoch,8,1,2,2,0.124,43.09,160.076,98.05
238,filter:6-conv1:4-conv2:1-fc:8-Momentum,1_epoch,6,4,1,8,0.634,85.73,160.71,98.05
239,filter:4-conv1:2-conv2:512-fc:16-Momentum,1_epoch,4,2,512,16,0.413,91.55,161.123,98.05
240,filter:2-conv1:1-conv2:512-fc:256-Momentum,1_epoch,2,1,512,256,0.351,10.28,161.474,98.05
241,filter:12-conv1:16-conv2:64-fc:128-Momentum,1_epoch,12,16,64,128,0.277,97.24,161.751,98.05
242,filter:4-conv1:512-conv2:8-fc:32-Momentum,1_epoch,4,512,8,32,1.8,97.31,163.551,98.05
243,filter:8-conv1:128-conv2:2-fc:2-Momentum,1_epoch,8,128,2,2,0.638,48.57,164.189,98.05
244,filter:6-conv1:8-conv2:64-fc:1-Momentum,1_epoch,6,8,64,1,0.326,10.28,164.515,98.05
245,filter:12-conv1:64-conv2:32-fc:8-Momentum,1_epoch,12,64,32,8,0.367,10.28,164.882,98.05
246,filter:8-conv1:2-conv2:128-fc:256-Momentum,1_epoch,8,2,128,256,0.316,96.31,165.198,98.05
247,filter:8-conv1:256-conv2:16-fc:1-Momentum,1_epoch,8,256,16,1,0.818,10.28,166.016,98.05
248,filter:12-conv1:64-conv2:16-fc:2-Momentum,1_epoch,12,64,16,2,0.501,38.6,166.517,98.05
249,filter:12-conv1:1-conv2:128-fc:256-Momentum,1_epoch,12,1,128,256,0.239,92.25,166.756,98.05
250,filter:4-conv1:8-conv2:128-fc:4-Momentum,1_epoch,4,8,128,4,0.403,86.99,167.159,98.05
251,filter:2-conv1:4-conv2:32-fc:8-Momentum,1_epoch,2,4,32,8,0.159,84.76,167.318,98.05
252,filter:12-conv1:64-conv2:32-fc:1-Momentum,1_epoch,12,64,32,1,0.651,10.28,167.969,98.05
253,filter:6-conv1:512-conv2:128-fc:256-Momentum,1_epoch,6,512,128,256,2.3,97.43,170.269,98.05
254,filter:4-conv1:256-conv2:32-fc:8-Momentum,1_epoch,4,256,32,8,0.724,91.76,170.993,98.05
255,filter:4-conv1:64-conv2:256-fc:512-Momentum,1_epoch,4,64,256,512,0.621,98.07,171.614,98.07
256,filter:8-conv1:16-conv2:16-fc:128-Momentum,1_epoch,8,16,16,128,0.286,97.73,171.9,98.07
257,filter:6-conv1:8-conv2:128-fc:128-Momentum,1_epoch,6,8,128,128,0.245,97.52,172.145,98.07
258,filter:2-conv1:512-conv2:256-fc:4-Momentum,1_epoch,2,512,256,4,1.63,59.75,173.775,98.07
259,filter:14-conv1:128-conv2:64-fc:4-Momentum,1_epoch,14,128,64,4,1.02,10.28,174.795,98.07
260,filter:12-conv1:128-conv2:4-fc:512-Momentum,1_epoch,12,128,4,512,0.494,10.28,175.289,98.07
261,filter:6-conv1:8-conv2:256-fc:2-Momentum,1_epoch,6,8,256,2,0.304,10.28,175.593,98.07
262,filter:4-conv1:256-conv2:128-fc:1-Momentum,1_epoch,4,256,128,1,1.16,10.28,176.753,98.07
263,filter:4-conv1:4-conv2:16-fc:512-Momentum,1_epoch,4,4,16,512,0.158,97.41,176.911,98.07
264,filter:2-conv1:2-conv2:256-fc:4-Momentum,1_epoch,2,2,256,4,0.319,10.28,177.23,98.07
265,filter:4-conv1:2-conv2:16-fc:8-Momentum,1_epoch,4,2,16,8,0.239,90.31,177.469,98.07
266,filter:2-conv1:2-conv2:8-fc:64-Momentum,1_epoch,2,2,8,64,0.288,89.84,177.757,98.07
267,filter:2-conv1:1-conv2:1-fc:32-Momentum,1_epoch,2,1,1,32,0.294,85.47,178.051,98.07
268,filter:8-conv1:128-conv2:256-fc:2-Momentum,1_epoch,8,128,256,2,1.17,10.28,179.221,98.07
269,filter:6-conv1:64-conv2:8-fc:512-Momentum,1_epoch,6,64,8,512,0.326,95.97,179.547,98.07
270,filter:2-conv1:4-conv2:128-fc:32-Momentum,1_epoch,2,4,128,32,0.221,92.46,179.768,98.07
271,filter:14-conv1:64-conv2:64-fc:128-Momentum,1_epoch,14,64,64,128,0.529,10.28,180.297,98.07
272,filter:4-conv1:128-conv2:128-fc:32-Momentum,1_epoch,4,128,128,32,1.11,97.11,181.407,98.07
273,filter:14-conv1:32-conv2:8-fc:16-Momentum,1_epoch,14,32,8,16,0.26,93.89,181.667,98.07
274,filter:6-conv1:1-conv2:4-fc:4-Momentum,1_epoch,6,1,4,4,0.151,40.68,181.818,98.07
275,filter:6-conv1:16-conv2:128-fc:16-Momentum,1_epoch,6,16,128,16,0.366,95.87,182.184,98.07
276,filter:14-conv1:64-conv2:128-fc:1-Momentum,1_epoch,14,64,128,1,0.757,10.28,182.941,98.07
277,filter:2-conv1:64-conv2:512-fc:1-Momentum,1_epoch,2,64,512,1,0.521,10.28,183.462,98.07
278,filter:2-conv1:512-conv2:16-fc:2-Momentum,1_epoch,2,512,16,2,1.01,10.28,184.472,98.07
279,filter:12-conv1:256-conv2:256-fc:256-Momentum,1_epoch,12,256,256,256,2.67,18.91,187.142,98.07
280,filter:2-conv1:128-conv2:16-fc:256-Momentum,1_epoch,2,128,16,256,0.459,96.1,187.601,98.07
281,filter:2-conv1:4-conv2:32-fc:512-Momentum,1_epoch,2,4,32,512,0.336,94.86,187.937,98.07
282,filter:14-conv1:8-conv2:64-fc:1-Momentum,1_epoch,14,8,64,1,0.461,10.28,188.398,98.07
283,filter:14-conv1:256-conv2:16-fc:8-Momentum,1_epoch,14,256,16,8,1.24,10.28,189.638,98.07
284,filter:14-conv1:2-conv2:256-fc:256-Momentum,1_epoch,14,2,256,256,0.436,91.46,190.074,98.07
285,filter:14-conv1:64-conv2:256-fc:1-Momentum,1_epoch,14,64,256,1,0.991,10.28,191.065,98.07
286,filter:4-conv1:512-conv2:4-fc:1-Momentum,1_epoch,4,512,4,1,1.23,10.28,192.295,98.07
287,filter:8-conv1:8-conv2:128-fc:16-Momentum,1_epoch,8,8,128,16,0.304,94.09,192.599,98.07
288,filter:6-conv1:2-conv2:512-fc:1-Momentum,1_epoch,6,2,512,1,0.431,10.28,193.03,98.07
289,filter:8-conv1:8-conv2:256-fc:32-Momentum,1_epoch,8,8,256,32,0.379,94.59,193.409,98.07
290,filter:8-conv1:8-conv2:32-fc:64-Momentum,1_epoch,8,8,32,64,0.231,96.88,193.64,98.07
291,filter:8-conv1:16-conv2:64-fc:8-Momentum,1_epoch,8,16,64,8,0.243,22.93,193.883,98.07
292,filter:4-conv1:256-conv2:512-fc:16-Momentum,1_epoch,4,256,512,16,2.61,10.28,196.493,98.07
293,filter:8-conv1:64-conv2:2-fc:4-Momentum,1_epoch,8,64,2,4,0.45,83.22,196.943,98.07
294,filter:6-conv1:4-conv2:16-fc:128-Momentum,1_epoch,6,4,16,128,0.165,97.36,197.108,98.07
295,filter:4-conv1:1-conv2:128-fc:256-Momentum,1_epoch,4,1,128,256,0.343,10.28,197.451,98.07
296,filter:6-conv1:1-conv2:512-fc:256-Momentum,1_epoch,6,1,512,256,0.414,92.31,197.865,98.07
297,filter:8-conv1:8-conv2:1-fc:256-Momentum,1_epoch,8,8,1,256,0.201,94.83,198.066,98.07
298,filter:12-conv1:128-conv2:512-fc:512-Momentum,1_epoch,12,128,512,512,2.6,20.68,200.666,98.07
299,filter:14-conv1:4-conv2:4-fc:2-Momentum,1_epoch,14,4,4,2,0.192,35.87,200.858,98.07
300,filter:2-conv1:64-conv2:4-fc:256-Momentum,1_epoch,2,64,4,256,0.253,94.67,201.111,98.07
301,filter:8-conv1:512-conv2:64-fc:2-Momentum,1_epoch,8,512,64,2,1.86,10.28,202.971,98.07
302,filter:6-conv1:1-conv2:2-fc:32-Momentum,1_epoch,6,1,2,32,0.226,91.72,203.197,98.07
303,filter:14-conv1:512-conv2:32-fc:128-Momentum,1_epoch,14,512,32,128,2.34,10.28,205.537,98.07
304,filter:6-conv1:32-conv2:1-fc:16-Momentum,1_epoch,6,32,1,16,0.219,91.33,205.756,98.07
305,filter:14-conv1:1-conv2:1-fc:64-Momentum,1_epoch,14,1,1,64,0.192,90.41,205.948,98.07
306,filter:8-conv1:64-conv2:256-fc:512-Momentum,1_epoch,8,64,256,512,0.867,96.68,206.815,98.07
307,filter:14-conv1:128-conv2:16-fc:32-Momentum,1_epoch,14,128,16,32,0.684,95.89,207.499,98.07
308,filter:2-conv1:16-conv2:512-fc:64-Momentum,1_epoch,2,16,512,64,0.365,91.96,207.864,98.07
309,filter:12-conv1:32-conv2:16-fc:32-Momentum,1_epoch,12,32,16,32,0.336,96.61,208.2,98.07
310,filter:6-conv1:1-conv2:64-fc:2-Momentum,1_epoch,6,1,64,2,0.18,47.0,208.38,98.07
311,filter:12-conv1:64-conv2:512-fc:16-Momentum,1_epoch,12,64,512,16,1.49,10.28,209.87,98.07
312,filter:12-conv1:256-conv2:1-fc:4-Momentum,1_epoch,12,256,1,4,1.1,51.01,210.97,98.07
313,filter:8-conv1:16-conv2:1-fc:16-Momentum,1_epoch,8,16,1,16,0.352,93.72,211.322,98.07
314,filter:12-conv1:128-conv2:32-fc:256-Momentum,1_epoch,12,128,32,256,0.614,97.01,211.936,98.07
315,filter:14-conv1:8-conv2:4-fc:64-Momentum,1_epoch,14,8,4,64,0.297,96.61,212.233,98.07
316,filter:4-conv1:512-conv2:8-fc:1-Momentum,1_epoch,4,512,8,1,1.35,10.28,213.583,98.07
317,filter:12-conv1:16-conv2:512-fc:4-Momentum,1_epoch,12,16,512,4,0.777,10.28,214.36,98.07
318,filter:2-conv1:2-conv2:64-fc:512-Momentum,1_epoch,2,2,64,512,0.342,95.73,214.702,98.07
319,filter:6-conv1:128-conv2:16-fc:64-Momentum,1_epoch,6,128,16,64,0.496,97.69,215.198,98.07
320,filter:12-conv1:32-conv2:32-fc:256-Momentum,1_epoch,12,32,32,256,0.325,96.92,215.523,98.07
321,filter:6-conv1:1-conv2:128-fc:128-Momentum,1_epoch,6,1,128,128,0.228,94.34,215.751,98.07
322,filter:14-conv1:8-conv2:1-fc:512-Momentum,1_epoch,14,8,1,512,0.197,93.88,215.948,98.07
323,filter:14-conv1:8-conv2:512-fc:2-Momentum,1_epoch,14,8,512,2,0.714,10.28,216.662,98.07
324,filter:4-conv1:128-conv2:512-fc:2-Momentum,1_epoch,4,128,512,2,1.73,10.28,218.392,98.07
325,filter:2-conv1:32-conv2:128-fc:256-Momentum,1_epoch,2,32,128,256,0.353,96.2,218.745,98.07
326,filter:2-conv1:256-conv2:128-fc:256-Momentum,1_epoch,2,256,128,256,0.797,96.21,219.542,98.07
327,filter:2-conv1:512-conv2:32-fc:512-Momentum,1_epoch,2,512,32,512,1.46,97.64,221.002,98.07
328,filter:14-conv1:32-conv2:4-fc:1-Momentum,1_epoch,14,32,4,1,0.262,10.28,221.264,98.07
329,filter:6-conv1:2-conv2:16-fc:256-Momentum,1_epoch,6,2,16,256,0.375,96.66,221.639,98.07
330,filter:12-conv1:1-conv2:128-fc:8-Momentum,1_epoch,12,1,128,8,0.248,87.94,221.887,98.07
331,filter:8-conv1:512-conv2:8-fc:4-Momentum,1_epoch,8,512,8,4,1.51,10.28,223.397,98.07
332,filter:8-conv1:256-conv2:64-fc:8-Momentum,1_epoch,8,256,64,8,1.19,10.28,224.587,98.07
333,filter:2-conv1:128-conv2:512-fc:512-Momentum,1_epoch,2,128,512,512,0.964,96.4,225.551,98.07
334,filter:12-conv1:512-conv2:1-fc:4-Momentum,1_epoch,12,512,1,4,1.71,43.75,227.261,98.07
335,filter:12-conv1:4-conv2:1-fc:4-Momentum,1_epoch,12,4,1,4,0.364,79.38,227.625,98.07
336,filter:12-conv1:8-conv2:128-fc:1-Momentum,1_epoch,12,8,128,1,0.337,10.28,227.962,98.07
337,filter:2-conv1:2-conv2:32-fc:2-Momentum,1_epoch,2,2,32,2,0.284,37.28,228.246,98.07
338,filter:12-conv1:128-conv2:128-fc:64-Momentum,1_epoch,12,128,128,64,0.966,10.28,229.212,98.07
339,filter:8-conv1:16-conv2:16-fc:32-Momentum,1_epoch,8,16,16,32,0.193,96.89,229.405,98.07
340,filter:8-conv1:2-conv2:2-fc:512-Momentum,1_epoch,8,2,2,512,0.259,95.39,229.664,98.07
341,filter:4-conv1:128-conv2:1-fc:32-Momentum,1_epoch,4,128,1,32,0.401,88.76,230.065,98.07
342,filter:4-conv1:8-conv2:256-fc:16-Momentum,1_epoch,4,8,256,16,0.266,93.99,230.331,98.07
343,filter:6-conv1:16-conv2:256-fc:2-Momentum,1_epoch,6,16,256,2,0.371,10.28,230.702,98.07
344,filter:12-conv1:8-conv2:64-fc:4-Momentum,1_epoch,12,8,64,4,0.351,10.28,231.053,98.07
345,filter:8-conv1:128-conv2:256-fc:64-Momentum,1_epoch,8,128,256,64,1.06,10.28,232.113,98.07
346,filter:2-conv1:2-conv2:512-fc:1-Momentum,1_epoch,2,2,512,1,0.293,10.28,232.406,98.07
347,filter:12-conv1:256-conv2:64-fc:128-Momentum,1_epoch,12,256,64,128,1.3,10.28,233.706,98.07
348,filter:6-conv1:64-conv2:512-fc:128-Momentum,1_epoch,6,64,512,128,1.14,92.75,234.846,98.07
349,filter:2-conv1:64-conv2:64-fc:16-Momentum,1_epoch,2,64,64,16,0.316,90.82,235.162,98.07
350,filter:2-conv1:32-conv2:256-fc:2-Momentum,1_epoch,2,32,256,2,0.289,25.33,235.451,98.07
351,filter:8-conv1:16-conv2:8-fc:256-Momentum,1_epoch,8,16,8,256,0.294,97.63,235.745,98.07
352,filter:14-conv1:64-conv2:256-fc:4-Momentum,1_epoch,14,64,256,4,1.05,10.28,236.795,98.07
353,filter:2-conv1:64-conv2:1-fc:128-Momentum,1_epoch,2,64,1,128,0.318,88.53,237.113,98.07
354,filter:12-conv1:32-conv2:64-fc:512-Momentum,1_epoch,12,32,64,512,0.345,96.38,237.458,98.07
355,filter:4-conv1:4-conv2:256-fc:8-Momentum,1_epoch,4,4,256,8,0.618,85.73,238.076,98.07
356,filter:6-conv1:8-conv2:1-fc:64-Momentum,1_epoch,6,8,1,64,0.17,92.68,238.246,98.07
357,filter:12-conv1:16-conv2:8-fc:64-Momentum,1_epoch,12,16,8,64,0.206,96.15,238.452,98.07
358,filter:4-conv1:256-conv2:8-fc:16-Momentum,1_epoch,4,256,8,16,0.78,95.78,239.232,98.07
359,filter:6-conv1:256-conv2:1-fc:256-Momentum,1_epoch,6,256,1,256,0.769,96.5,240.001,98.07
360,filter:6-conv1:128-conv2:32-fc:32-Momentum,1_epoch,6,128,32,32,0.818,97.09,240.819,98.07
361,filter:4-conv1:256-conv2:4-fc:128-Momentum,1_epoch,4,256,4,128,1.21,95.17,242.029,98.07
362,filter:4-conv1:2-conv2:32-fc:64-Momentum,1_epoch,4,2,32,64,0.287,94.77,242.316,98.07
363,filter:2-conv1:16-conv2:16-fc:16-Momentum,1_epoch,2,16,16,16,0.332,84.99,242.648,98.07
364,filter:6-conv1:32-conv2:4-fc:64-Momentum,1_epoch,6,32,4,64,0.286,97.68,242.934,98.07
365,filter:12-conv1:128-conv2:4-fc:2-Momentum,1_epoch,12,128,4,2,0.804,10.28,243.738,98.07
366,filter:4-conv1:256-conv2:1-fc:8-Momentum,1_epoch,4,256,1,8,1.02,83.4,244.758,98.07
367,filter:8-conv1:256-conv2:1-fc:512-Momentum,1_epoch,8,256,1,512,0.886,86.19,245.644,98.07
368,filter:8-conv1:128-conv2:4-fc:512-Momentum,1_epoch,8,128,4,512,0.453,10.28,246.097,98.07
369,filter:12-conv1:4-conv2:32-fc:16-Momentum,1_epoch,12,4,32,16,0.215,95.1,246.312,98.07
370,filter:2-conv1:64-conv2:32-fc:32-Momentum,1_epoch,2,64,32,32,0.348,94.85,246.66,98.07
371,filter:14-conv1:256-conv2:8-fc:16-Momentum,1_epoch,14,256,8,16,1.06,93.96,247.72,98.07
372,filter:2-conv1:8-conv2:16-fc:32-Momentum,1_epoch,2,8,16,32,0.218,93.3,247.938,98.07
373,filter:12-conv1:32-conv2:4-fc:4-Momentum,1_epoch,12,32,4,4,0.259,70.81,248.197,98.07
374,filter:6-conv1:512-conv2:64-fc:8-Momentum,1_epoch,6,512,64,8,2.05,10.28,250.247,98.07
375,filter:8-conv1:256-conv2:128-fc:128-Momentum,1_epoch,8,256,128,128,1.37,10.28,251.617,98.07
376,filter:6-conv1:256-conv2:32-fc:32-Momentum,1_epoch,6,256,32,32,1.43,97.25,253.047,98.07
377,filter:4-conv1:16-conv2:4-fc:1-Momentum,1_epoch,4,16,4,1,0.17,24.16,253.217,98.07
378,filter:2-conv1:32-conv2:2-fc:16-Momentum,1_epoch,2,32,2,16,0.298,82.12,253.515,98.07
379,filter:8-conv1:512-conv2:16-fc:4-Momentum,1_epoch,8,512,16,4,1.38,44.18,254.895,98.07
380,filter:2-conv1:256-conv2:16-fc:1-Momentum,1_epoch,2,256,16,1,0.656,26.45,255.551,98.07
381,filter:12-conv1:128-conv2:256-fc:4-Momentum,1_epoch,12,128,256,4,1.31,10.28,256.861,98.07
382,filter:6-conv1:1-conv2:16-fc:64-Momentum,1_epoch,6,1,16,64,0.305,95.6,257.166,98.07
383,filter:2-conv1:64-conv2:256-fc:256-Momentum,1_epoch,2,64,256,256,0.39,96.04,257.556,98.07
384,filter:4-conv1:1-conv2:2-fc:2-Momentum,1_epoch,4,1,2,2,0.119,39.4,257.675,98.07
385,filter:8-conv1:512-conv2:64-fc:8-Momentum,1_epoch,8,512,64,8,1.83,10.28,259.505,98.07
386,filter:8-conv1:2-conv2:32-fc:16-Momentum,1_epoch,8,2,32,16,0.16,94.6,259.665,98.07
387,filter:2-conv1:16-conv2:2-fc:16-Momentum,1_epoch,2,16,2,16,0.249,83.81,259.914,98.07
388,filter:12-conv1:8-conv2:2-fc:16-Momentum,1_epoch,12,8,2,16,0.293,92.81,260.207,98.07
389,filter:12-conv1:1-conv2:1-fc:256-Momentum,1_epoch,12,1,1,256,0.25,92.55,260.457,98.07
390,filter:8-conv1:512-conv2:128-fc:512-Momentum,1_epoch,8,512,128,512,2.47,10.28,262.927,98.07
391,filter:2-conv1:16-conv2:32-fc:64-Momentum,1_epoch,2,16,32,64,0.168,94.19,263.095,98.07
392,filter:4-conv1:16-conv2:512-fc:1-Momentum,1_epoch,4,16,512,1,0.446,10.28,263.541,98.07
393,filter:6-conv1:256-conv2:4-fc:2-Momentum,1_epoch,6,256,4,2,0.726,59.53,264.267,98.07
394,filter:6-conv1:16-conv2:32-fc:8-Momentum,1_epoch,6,16,32,8,0.207,75.54,264.474,98.07
395,filter:8-conv1:8-conv2:1-fc:64-Momentum,1_epoch,8,8,1,64,0.21,94.61,264.684,98.07
396,filter:12-conv1:16-conv2:1-fc:64-Momentum,1_epoch,12,16,1,64,0.197,94.96,264.881,98.07
397,filter:8-conv1:128-conv2:128-fc:256-Momentum,1_epoch,8,128,128,256,0.863,97.61,265.744,98.07
398,filter:14-conv1:32-conv2:2-fc:8-Momentum,1_epoch,14,32,2,8,0.27,90.49,266.014,98.07
399,filter:2-conv1:128-conv2:8-fc:16-Momentum,1_epoch,2,128,8,16,0.395,89.95,266.409,98.07
400,filter:4-conv1:32-conv2:2-fc:256-Momentum,1_epoch,4,32,2,256,0.209,96.38,266.618,98.07
401,filter:6-conv1:64-conv2:128-fc:4-Momentum,1_epoch,6,64,128,4,0.532,25.36,267.15,98.07
402,filter:2-conv1:2-conv2:16-fc:256-Momentum,1_epoch,2,2,16,256,0.161,92.86,267.311,98.07
403,filter:4-conv1:1-conv2:16-fc:256-Momentum,1_epoch,4,1,16,256,0.302,95.67,267.613,98.07
404,filter:12-conv1:32-conv2:64-fc:64-Momentum,1_epoch,12,32,64,64,0.441,96.37,268.054,98.07
405,filter:6-conv1:1-conv2:4-fc:8-Momentum,1_epoch,6,1,4,8,0.254,82.77,268.308,98.07
406,filter:6-conv1:256-conv2:512-fc:128-Momentum,1_epoch,6,256,512,128,3.04,10.28,271.348,98.07
407,filter:12-conv1:1-conv2:128-fc:32-Momentum,1_epoch,12,1,128,32,0.227,92.04,271.575,98.07
408,filter:8-conv1:1-conv2:2-fc:4-Momentum,1_epoch,8,1,2,4,0.181,68.76,271.756,98.07
409,filter:14-conv1:2-conv2:512-fc:64-Momentum,1_epoch,14,2,512,64,0.632,25.58,272.388,98.07
410,filter:6-conv1:16-conv2:64-fc:128-Momentum,1_epoch,6,16,64,128,0.286,97.72,272.674,98.07
411,filter:6-conv1:128-conv2:4-fc:64-Momentum,1_epoch,6,128,4,64,0.422,96.6,273.096,98.07
412,filter:8-conv1:128-conv2:16-fc:512-Momentum,1_epoch,8,128,16,512,0.642,97.18,273.738,98.07
413,filter:2-conv1:16-conv2:64-fc:2-Momentum,1_epoch,2,16,64,2,0.192,10.28,273.93,98.07
414,filter:14-conv1:8-conv2:32-fc:32-Momentum,1_epoch,14,8,32,32,0.232,96.51,274.162,98.07
415,filter:6-conv1:256-conv2:32-fc:512-Momentum,1_epoch,6,256,32,512,1.36,10.28,275.522,98.07
416,filter:14-conv1:256-conv2:64-fc:64-Momentum,1_epoch,14,256,64,64,1.72,10.28,277.242,98.07
417,filter:14-conv1:64-conv2:256-fc:16-Momentum,1_epoch,14,64,256,16,0.995,10.28,278.237,98.07
418,filter:6-conv1:4-conv2:512-fc:32-Momentum,1_epoch,6,4,512,32,0.832,95.28,279.069,98.07
419,filter:8-conv1:512-conv2:256-fc:32-Momentum,1_epoch,8,512,256,32,3.61,10.28,282.679,98.07
420,filter:6-conv1:16-conv2:8-fc:64-Momentum,1_epoch,6,16,8,64,0.343,97.04,283.022,98.07
421,filter:12-conv1:16-conv2:128-fc:256-Momentum,1_epoch,12,16,128,256,0.575,93.64,283.597,98.07
422,filter:2-conv1:4-conv2:16-fc:4-Momentum,1_epoch,2,4,16,4,0.208,62.98,283.805,98.07
423,filter:6-conv1:4-conv2:256-fc:32-Momentum,1_epoch,6,4,256,32,0.264,96.74,284.069,98.07
424,filter:6-conv1:8-conv2:2-fc:2-Momentum,1_epoch,6,8,2,2,0.171,42.08,284.24,98.07
425,filter:2-conv1:16-conv2:4-fc:16-Momentum,1_epoch,2,16,4,16,0.336,83.01,284.576,98.07
426,filter:12-conv1:512-conv2:8-fc:512-Momentum,1_epoch,12,512,8,512,1.75,10.28,286.326,98.07
427,filter:4-conv1:8-conv2:32-fc:512-Momentum,1_epoch,4,8,32,512,0.706,98.18,287.032,98.18
428,filter:6-conv1:8-conv2:4-fc:32-Momentum,1_epoch,6,8,4,32,0.276,95.76,287.308,98.18
429,filter:4-conv1:16-conv2:2-fc:1-Momentum,1_epoch,4,16,2,1,0.173,27.11,287.481,98.18
430,filter:8-conv1:64-conv2:128-fc:32-Momentum,1_epoch,8,64,128,32,0.477,95.3,287.958,98.18
431,filter:14-conv1:64-conv2:128-fc:4-Momentum,1_epoch,14,64,128,4,0.792,10.28,288.75,98.18
432,filter:6-conv1:64-conv2:1-fc:64-Momentum,1_epoch,6,64,1,64,0.275,94.56,289.025,98.18
433,filter:12-conv1:16-conv2:128-fc:1-Momentum,1_epoch,12,16,128,1,0.473,10.28,289.498,98.18
434,filter:6-conv1:1-conv2:8-fc:8-Momentum,1_epoch,6,1,8,8,0.339,92.01,289.837,98.18
435,filter:12-conv1:256-conv2:32-fc:128-Momentum,1_epoch,12,256,32,128,1.15,91.65,290.987,98.18
436,filter:14-conv1:16-conv2:64-fc:16-Momentum,1_epoch,14,16,64,16,0.337,90.8,291.324,98.18
437,filter:4-conv1:8-conv2:4-fc:4-Momentum,1_epoch,4,8,4,4,0.147,58.2,291.471,98.18
438,filter:6-conv1:4-conv2:8-fc:1-Momentum,1_epoch,6,4,8,1,0.261,27.77,291.732,98.18
439,filter:12-conv1:16-conv2:512-fc:32-Momentum,1_epoch,12,16,512,32,0.828,10.28,292.56,98.18
440,filter:8-conv1:256-conv2:256-fc:16-Momentum,1_epoch,8,256,256,16,2.01,10.28,294.57,98.18
441,filter:2-conv1:2-conv2:2-fc:32-Momentum,1_epoch,2,2,2,32,0.119,74.42,294.689,98.18
442,filter:14-conv1:2-conv2:16-fc:64-Momentum,1_epoch,14,2,16,64,0.193,95.13,294.882,98.18
443,filter:6-conv1:128-conv2:256-fc:1-Momentum,1_epoch,6,128,256,1,0.979,10.28,295.861,98.18
444,filter:8-conv1:32-conv2:8-fc:256-Momentum,1_epoch,8,32,8,256,0.22,97.21,296.081,98.18
445,filter:4-conv1:4-conv2:2-fc:16-Momentum,1_epoch,4,4,2,16,0.217,89.49,296.298,98.18
446,filter:6-conv1:2-conv2:512-fc:64-Momentum,1_epoch,6,2,512,64,0.362,93.75,296.66,98.18
447,filter:14-conv1:256-conv2:128-fc:16-Momentum,1_epoch,14,256,128,16,2.25,10.28,298.91,98.18
448,filter:12-conv1:64-conv2:4-fc:1-Momentum,1_epoch,12,64,4,1,0.326,10.28,299.236,98.18
449,filter:2-conv1:1-conv2:8-fc:32-Momentum,1_epoch,2,1,8,32,0.122,87.12,299.358,98.18
450,filter:2-conv1:256-conv2:128-fc:16-Momentum,1_epoch,2,256,128,16,0.772,94.2,300.13,98.18
451,filter:2-conv1:2-conv2:4-fc:128-Momentum,1_epoch,2,2,4,128,0.407,86.13,300.537,98.18
452,filter:12-conv1:16-conv2:256-fc:1-Momentum,1_epoch,12,16,256,1,0.494,10.28,301.031,98.18
453,filter:14-conv1:128-conv2:32-fc:512-Momentum,1_epoch,14,128,32,512,0.757,10.28,301.788,98.18
454,filter:2-conv1:128-conv2:512-fc:16-Momentum,1_epoch,2,128,512,16,0.861,71.58,302.649,98.18
455,filter:12-conv1:512-conv2:64-fc:128-Momentum,1_epoch,12,512,64,128,2.53,10.27,305.179,98.18
456,filter:6-conv1:32-conv2:1-fc:128-Momentum,1_epoch,6,32,1,128,0.672,95.27,305.851,98.18
457,filter:12-conv1:32-conv2:1-fc:128-Momentum,1_epoch,12,32,1,128,0.338,95.21,306.189,98.18
458,filter:14-conv1:128-conv2:256-fc:128-Momentum,1_epoch,14,128,256,128,1.8,10.28,307.989,98.18
459,filter:4-conv1:1-conv2:256-fc:128-Momentum,1_epoch,4,1,256,128,0.778,95.54,308.767,98.18
460,filter:14-conv1:16-conv2:32-fc:1-Momentum,1_epoch,14,16,32,1,0.261,10.28,309.028,98.18
461,filter:12-conv1:16-conv2:8-fc:128-Momentum,1_epoch,12,16,8,128,0.34,97.0,309.368,98.18
462,filter:6-conv1:2-conv2:1-fc:32-Momentum,1_epoch,6,2,1,32,0.192,88.12,309.56,98.18
463,filter:14-conv1:16-conv2:512-fc:32-Momentum,1_epoch,14,16,512,32,0.954,34.72,310.514,98.18
464,filter:2-conv1:256-conv2:256-fc:2-Momentum,1_epoch,2,256,256,2,0.879,10.28,311.393,98.18
465,filter:2-conv1:128-conv2:16-fc:32-Momentum,1_epoch,2,128,16,32,0.364,93.84,311.757,98.18
466,filter:2-conv1:512-conv2:128-fc:2-Momentum,1_epoch,2,512,128,2,1.59,10.28,313.347,98.18
467,filter:14-conv1:2-conv2:128-fc:16-Momentum,1_epoch,14,2,128,16,0.303,87.23,313.65,98.18
468,filter:2-conv1:256-conv2:2-fc:2-Momentum,1_epoch,2,256,2,2,0.753,37.17,314.403,98.18
469,filter:12-conv1:8-conv2:32-fc:256-Momentum,1_epoch,12,8,32,256,0.339,97.22,314.742,98.18
470,filter:4-conv1:64-conv2:1-fc:2-Momentum,1_epoch,4,64,1,2,0.273,39.78,315.015,98.18
