,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
235,filter:12-conv1:128-conv2:256-fc:128-Momentum,1_epoch,12,128,256,128,1.57,10.28,172.97,98.14
236,filter:14-conv1:1-conv2:2-fc:32-Momentum,1_epoch,14,1,2,32,0.164,92.32,173.134,98.14
237,filter:12-conv1:1-conv2:2-fc:2-Momentum,1_epoch,12,1,2,2,0.297,44.07,173.431,98.14
238,filter:12-conv1:128-conv2:16-fc:512-Momentum,1_epoch,12,128,16,512,0.543,10.28,173.974,98.14
239,filter:4-conv1:1-conv2:64-fc:8-Momentum,1_epoch,4,1,64,8,0.637,79.1,174.611,98.14
240,filter:8-conv1:512-conv2:16-fc:32-Momentum,1_epoch,8,512,16,32,1.38,95.48,175.991,98.14
241,filter:2-conv1:1-conv2:8-fc:16-Momentum,1_epoch,2,1,8,16,0.232,86.5,176.223,98.14
242,filter:6-conv1:1-conv2:64-fc:256-Momentum,1_epoch,6,1,64,256,0.219,96.52,176.442,98.14
243,filter:14-conv1:8-conv2:4-fc:1-Momentum,1_epoch,14,8,4,1,0.197,21.46,176.639,98.14
244,filter:2-conv1:8-conv2:32-fc:4-Momentum,1_epoch,2,8,32,4,0.265,78.49,176.904,98.14
245,filter:6-conv1:32-conv2:4-fc:4-Momentum,1_epoch,6,32,4,4,0.227,84.61,177.131,98.14
246,filter:8-conv1:256-conv2:4-fc:512-Momentum,1_epoch,8,256,4,512,0.753,10.28,177.884,98.14
247,filter:4-conv1:8-conv2:16-fc:32-Momentum,1_epoch,4,8,16,32,0.171,95.59,178.055,98.14
248,filter:2-conv1:512-conv2:8-fc:128-Momentum,1_epoch,2,512,8,128,0.98,96.15,179.035,98.14
249,filter:4-conv1:1-conv2:64-fc:32-Momentum,1_epoch,4,1,64,32,0.243,93.34,179.278,98.14
250,filter:6-conv1:2-conv2:2-fc:64-Momentum,1_epoch,6,2,2,64,0.211,94.6,179.489,98.14
251,filter:2-conv1:128-conv2:16-fc:32-Momentum,1_epoch,2,128,16,32,0.364,93.84,179.853,98.14
252,filter:4-conv1:128-conv2:512-fc:128-Momentum,1_epoch,4,128,512,128,1.52,93.95,181.373,98.14
253,filter:12-conv1:32-conv2:64-fc:512-Momentum,1_epoch,12,32,64,512,0.345,96.38,181.718,98.14
254,filter:14-conv1:256-conv2:128-fc:512-Momentum,1_epoch,14,256,128,512,2.18,9.8,183.898,98.14
255,filter:2-conv1:64-conv2:16-fc:8-Momentum,1_epoch,2,64,16,8,0.314,88.62,184.212,98.14
256,filter:12-conv1:8-conv2:32-fc:64-Momentum,1_epoch,12,8,32,64,0.445,97.22,184.657,98.14
257,filter:12-conv1:512-conv2:32-fc:8-Momentum,1_epoch,12,512,32,8,2.06,10.28,186.717,98.14
258,filter:8-conv1:512-conv2:2-fc:2-Momentum,1_epoch,8,512,2,2,1.54,24.8,188.257,98.14
259,filter:2-conv1:2-conv2:32-fc:512-Momentum,1_epoch,2,2,32,512,0.164,94.87,188.421,98.14
260,filter:8-conv1:512-conv2:256-fc:256-Momentum,1_epoch,8,512,256,256,3.73,10.28,192.151,98.14
261,filter:8-conv1:4-conv2:8-fc:1-Momentum,1_epoch,8,4,8,1,0.157,30.92,192.308,98.14
262,filter:8-conv1:1-conv2:8-fc:256-Momentum,1_epoch,8,1,8,256,0.14,95.95,192.448,98.14
263,filter:6-conv1:8-conv2:1-fc:128-Momentum,1_epoch,6,8,1,128,0.458,93.53,192.906,98.14
264,filter:12-conv1:256-conv2:512-fc:64-Momentum,1_epoch,12,256,512,64,4.53,10.28,197.436,98.14
265,filter:4-conv1:128-conv2:256-fc:8-Momentum,1_epoch,4,128,256,8,1.25,65.77,198.686,98.14
266,filter:12-conv1:256-conv2:2-fc:32-Momentum,1_epoch,12,256,2,32,0.861,10.28,199.547,98.14
267,filter:6-conv1:4-conv2:64-fc:16-Momentum,1_epoch,6,4,64,16,0.192,95.91,199.739,98.14
268,filter:8-conv1:64-conv2:32-fc:1-Momentum,1_epoch,8,64,32,1,0.412,10.28,200.151,98.14
269,filter:8-conv1:64-conv2:4-fc:128-Momentum,1_epoch,8,64,4,128,0.333,95.88,200.484,98.14
270,filter:4-conv1:1-conv2:8-fc:16-Momentum,1_epoch,4,1,8,16,0.144,91.05,200.628,98.14
271,filter:2-conv1:1-conv2:512-fc:512-Momentum,1_epoch,2,1,512,512,0.5,10.28,201.128,98.14
272,filter:6-conv1:128-conv2:4-fc:256-Momentum,1_epoch,6,128,4,256,0.612,96.62,201.74,98.14
273,filter:12-conv1:2-conv2:4-fc:128-Momentum,1_epoch,12,2,4,128,0.178,95.23,201.918,98.14
274,filter:8-conv1:64-conv2:4-fc:4-Momentum,1_epoch,8,64,4,4,0.276,85.01,202.194,98.14
275,filter:4-conv1:1-conv2:16-fc:256-Momentum,1_epoch,4,1,16,256,0.302,95.67,202.496,98.14
276,filter:12-conv1:256-conv2:64-fc:32-Momentum,1_epoch,12,256,64,32,1.31,10.28,203.806,98.14
277,filter:4-conv1:8-conv2:512-fc:1-Momentum,1_epoch,4,8,512,1,0.438,10.28,204.244,98.14
278,filter:4-conv1:4-conv2:1-fc:64-Momentum,1_epoch,4,4,1,64,0.302,90.76,204.546,98.14
279,filter:14-conv1:4-conv2:128-fc:64-Momentum,1_epoch,14,4,128,64,0.316,94.43,204.862,98.14
280,filter:12-conv1:2-conv2:256-fc:2-Momentum,1_epoch,12,2,256,2,0.537,10.28,205.399,98.14
281,filter:4-conv1:512-conv2:4-fc:512-Momentum,1_epoch,4,512,4,512,1.25,10.28,206.649,98.14
282,filter:12-conv1:32-conv2:16-fc:64-Momentum,1_epoch,12,32,16,64,0.258,97.02,206.907,98.14
283,filter:12-conv1:8-conv2:16-fc:16-Momentum,1_epoch,12,8,16,16,0.211,94.86,207.118,98.14
284,filter:2-conv1:128-conv2:8-fc:32-Momentum,1_epoch,2,128,8,32,0.364,93.32,207.482,98.14
285,filter:12-conv1:512-conv2:32-fc:256-Momentum,1_epoch,12,512,32,256,2.17,10.28,209.652,98.14
286,filter:14-conv1:2-conv2:32-fc:2-Momentum,1_epoch,14,2,32,2,0.197,21.18,209.849,98.14
287,filter:6-conv1:32-conv2:32-fc:2-Momentum,1_epoch,6,32,32,2,0.68,27.51,210.529,98.14
288,filter:4-conv1:4-conv2:4-fc:512-Momentum,1_epoch,4,4,4,512,0.156,97.05,210.685,98.14
289,filter:2-conv1:16-conv2:128-fc:32-Momentum,1_epoch,2,16,128,32,0.386,92.56,211.071,98.14
290,filter:2-conv1:128-conv2:128-fc:512-Momentum,1_epoch,2,128,128,512,0.539,97.05,211.61,98.14
291,filter:6-conv1:8-conv2:2-fc:128-Momentum,1_epoch,6,8,2,128,0.338,96.44,211.948,98.14
292,filter:14-conv1:64-conv2:1-fc:32-Momentum,1_epoch,14,64,1,32,0.383,93.57,212.331,98.14
293,filter:14-conv1:64-conv2:8-fc:1-Momentum,1_epoch,14,64,8,1,0.594,10.28,212.925,98.14
294,filter:14-conv1:64-conv2:16-fc:2-Momentum,1_epoch,14,64,16,2,0.407,10.28,213.332,98.14
295,filter:4-conv1:64-conv2:512-fc:1-Momentum,1_epoch,4,64,512,1,0.911,10.28,214.243,98.14
296,filter:2-conv1:32-conv2:32-fc:64-Momentum,1_epoch,2,32,32,64,0.207,94.12,214.45,98.14
297,filter:6-conv1:2-conv2:2-fc:512-Momentum,1_epoch,6,2,2,512,0.456,96.17,214.906,98.14
298,filter:14-conv1:128-conv2:8-fc:128-Momentum,1_epoch,14,128,8,128,0.633,10.28,215.539,98.14
299,filter:12-conv1:1-conv2:256-fc:2-Momentum,1_epoch,12,1,256,2,0.374,10.28,215.913,98.14
300,filter:8-conv1:4-conv2:32-fc:32-Momentum,1_epoch,8,4,32,32,0.255,96.79,216.168,98.14
301,filter:2-conv1:128-conv2:2-fc:128-Momentum,1_epoch,2,128,2,128,0.331,93.65,216.499,98.14
302,filter:8-conv1:512-conv2:128-fc:256-Momentum,1_epoch,8,512,128,256,2.41,10.28,218.909,98.14
303,filter:2-conv1:512-conv2:16-fc:16-Momentum,1_epoch,2,512,16,16,0.974,94.71,219.883,98.14
304,filter:12-conv1:1-conv2:4-fc:2-Momentum,1_epoch,12,1,4,2,0.177,48.57,220.06,98.14
305,filter:6-conv1:128-conv2:128-fc:128-Momentum,1_epoch,6,128,128,128,0.739,97.56,220.799,98.14
306,filter:2-conv1:8-conv2:4-fc:32-Momentum,1_epoch,2,8,4,32,0.256,87.03,221.055,98.14
307,filter:4-conv1:128-conv2:16-fc:512-Momentum,1_epoch,4,128,16,512,0.403,97.83,221.458,98.14
308,filter:14-conv1:16-conv2:512-fc:32-Momentum,1_epoch,14,16,512,32,0.954,34.72,222.412,98.14
309,filter:14-conv1:8-conv2:128-fc:1-Momentum,1_epoch,14,8,128,1,0.345,10.28,222.757,98.14
310,filter:14-conv1:8-conv2:2-fc:512-Momentum,1_epoch,14,8,2,512,0.203,94.7,222.96,98.14
311,filter:8-conv1:32-conv2:8-fc:1-Momentum,1_epoch,8,32,8,1,0.208,23.78,223.168,98.14
312,filter:12-conv1:512-conv2:512-fc:256-Momentum,1_epoch,12,512,512,256,9.92,9.8,233.088,98.14
313,filter:4-conv1:4-conv2:256-fc:16-Momentum,1_epoch,4,4,256,16,0.293,94.73,233.381,98.14
314,filter:12-conv1:32-conv2:64-fc:8-Momentum,1_epoch,12,32,64,8,0.642,10.28,234.023,98.14
315,filter:2-conv1:512-conv2:256-fc:4-Momentum,1_epoch,2,512,256,4,1.63,59.75,235.653,98.14
316,filter:12-conv1:256-conv2:256-fc:8-Momentum,1_epoch,12,256,256,8,2.72,10.28,238.373,98.14
317,filter:12-conv1:2-conv2:32-fc:2-Momentum,1_epoch,12,2,32,2,0.197,55.52,238.57,98.14
318,filter:14-conv1:1-conv2:1-fc:128-Momentum,1_epoch,14,1,1,128,0.166,92.32,238.736,98.14
319,filter:6-conv1:128-conv2:2-fc:128-Momentum,1_epoch,6,128,2,128,0.46,10.28,239.196,98.14
320,filter:6-conv1:16-conv2:64-fc:8-Momentum,1_epoch,6,16,64,8,0.293,73.36,239.489,98.14
321,filter:12-conv1:8-conv2:64-fc:512-Momentum,1_epoch,12,8,64,512,0.353,95.65,239.842,98.14
322,filter:12-conv1:64-conv2:4-fc:32-Momentum,1_epoch,12,64,4,32,0.541,95.78,240.383,98.14
323,filter:6-conv1:512-conv2:512-fc:512-Momentum,1_epoch,6,512,512,512,5.93,10.28,246.313,98.14
324,filter:8-conv1:128-conv2:16-fc:4-Momentum,1_epoch,8,128,16,4,0.466,26.66,246.779,98.14
325,filter:4-conv1:1-conv2:1-fc:512-Momentum,1_epoch,4,1,1,512,0.167,89.08,246.946,98.14
326,filter:14-conv1:128-conv2:32-fc:2-Momentum,1_epoch,14,128,32,2,0.745,10.28,247.691,98.14
327,filter:4-conv1:2-conv2:1-fc:8-Momentum,1_epoch,4,2,1,8,0.469,79.16,248.16,98.14
328,filter:6-conv1:1-conv2:512-fc:32-Momentum,1_epoch,6,1,512,32,0.776,91.94,248.936,98.14
329,filter:12-conv1:64-conv2:64-fc:4-Momentum,1_epoch,12,64,64,4,0.449,10.28,249.385,98.14
330,filter:4-conv1:2-conv2:512-fc:4-Momentum,1_epoch,4,2,512,4,0.401,45.54,249.786,98.14
331,filter:14-conv1:8-conv2:256-fc:8-Momentum,1_epoch,14,8,256,8,0.492,31.43,250.278,98.14
332,filter:4-conv1:2-conv2:128-fc:128-Momentum,1_epoch,4,2,128,128,0.228,96.86,250.506,98.14
333,filter:4-conv1:256-conv2:512-fc:8-Momentum,1_epoch,4,256,512,8,2.53,10.28,253.036,98.14
334,filter:2-conv1:8-conv2:32-fc:16-Momentum,1_epoch,2,8,32,16,0.262,89.75,253.298,98.14
335,filter:8-conv1:512-conv2:1-fc:64-Momentum,1_epoch,8,512,1,64,1.3,93.43,254.598,98.14
336,filter:14-conv1:2-conv2:8-fc:4-Momentum,1_epoch,14,2,8,4,0.242,83.07,254.84,98.14
337,filter:2-conv1:16-conv2:32-fc:32-Momentum,1_epoch,2,16,32,32,0.197,92.98,255.037,98.14
338,filter:2-conv1:2-conv2:512-fc:16-Momentum,1_epoch,2,2,512,16,0.413,10.28,255.45,98.14
339,filter:12-conv1:1-conv2:512-fc:1-Momentum,1_epoch,12,1,512,1,0.501,10.28,255.951,98.14
340,filter:14-conv1:32-conv2:64-fc:512-Momentum,1_epoch,14,32,64,512,0.519,96.24,256.47,98.14
341,filter:6-conv1:128-conv2:1-fc:64-Momentum,1_epoch,6,128,1,64,0.49,94.6,256.96,98.14
342,filter:4-conv1:32-conv2:1-fc:8-Momentum,1_epoch,4,32,1,8,0.541,81.5,257.501,98.14
343,filter:2-conv1:2-conv2:8-fc:64-Momentum,1_epoch,2,2,8,64,0.288,89.84,257.789,98.14
344,filter:4-conv1:32-conv2:16-fc:512-Momentum,1_epoch,4,32,16,512,0.44,98.1,258.229,98.14
345,filter:2-conv1:16-conv2:2-fc:256-Momentum,1_epoch,2,16,2,256,0.282,92.56,258.511,98.14
346,filter:4-conv1:1-conv2:16-fc:128-Momentum,1_epoch,4,1,16,128,0.156,94.09,258.667,98.14
347,filter:8-conv1:64-conv2:1-fc:8-Momentum,1_epoch,8,64,1,8,0.373,92.37,259.04,98.14
348,filter:6-conv1:4-conv2:32-fc:512-Momentum,1_epoch,6,4,32,512,0.181,97.92,259.221,98.14
349,filter:2-conv1:1-conv2:1-fc:4-Momentum,1_epoch,2,1,1,4,0.133,10.28,259.354,98.14
350,filter:12-conv1:4-conv2:16-fc:8-Momentum,1_epoch,12,4,16,8,0.302,90.81,259.656,98.14
351,filter:4-conv1:4-conv2:64-fc:8-Momentum,1_epoch,4,4,64,8,0.369,91.53,260.025,98.14
352,filter:2-conv1:64-conv2:8-fc:512-Momentum,1_epoch,2,64,8,512,0.339,94.23,260.364,98.14
353,filter:8-conv1:512-conv2:16-fc:512-Momentum,1_epoch,8,512,16,512,1.43,10.28,261.794,98.14
354,filter:2-conv1:4-conv2:256-fc:64-Momentum,1_epoch,2,4,256,64,0.395,92.31,262.189,98.14
355,filter:2-conv1:1-conv2:512-fc:32-Momentum,1_epoch,2,1,512,32,0.424,10.28,262.613,98.14
356,filter:4-conv1:2-conv2:64-fc:32-Momentum,1_epoch,4,2,64,32,0.449,96.07,263.062,98.14
357,filter:6-conv1:16-conv2:32-fc:8-Momentum,1_epoch,6,16,32,8,0.207,75.54,263.269,98.14
358,filter:12-conv1:256-conv2:256-fc:256-Momentum,1_epoch,12,256,256,256,2.67,18.91,265.939,98.14
359,filter:14-conv1:16-conv2:32-fc:8-Momentum,1_epoch,14,16,32,8,0.245,73.17,266.184,98.14
360,filter:14-conv1:8-conv2:128-fc:256-Momentum,1_epoch,14,8,128,256,0.365,94.55,266.549,98.14
361,filter:14-conv1:512-conv2:256-fc:1-Momentum,1_epoch,14,512,256,1,6.32,10.28,272.869,98.14
362,filter:6-conv1:4-conv2:512-fc:64-Momentum,1_epoch,6,4,512,64,0.373,96.53,273.242,98.14
363,filter:4-conv1:256-conv2:4-fc:512-Momentum,1_epoch,4,256,4,512,0.652,10.28,273.894,98.14
364,filter:4-conv1:16-conv2:64-fc:64-Momentum,1_epoch,4,16,64,64,0.202,97.35,274.096,98.14
365,filter:2-conv1:128-conv2:2-fc:512-Momentum,1_epoch,2,128,2,512,0.453,92.07,274.549,98.14
366,filter:12-conv1:512-conv2:2-fc:512-Momentum,1_epoch,12,512,2,512,1.83,10.28,276.379,98.14
367,filter:8-conv1:256-conv2:512-fc:256-Momentum,1_epoch,8,256,512,256,3.31,10.28,279.689,98.14
368,filter:8-conv1:16-conv2:2-fc:32-Momentum,1_epoch,8,16,2,32,0.178,95.71,279.867,98.14
369,filter:14-conv1:2-conv2:2-fc:64-Momentum,1_epoch,14,2,2,64,0.338,94.98,280.205,98.14
370,filter:6-conv1:512-conv2:16-fc:2-Momentum,1_epoch,6,512,16,2,1.37,10.28,281.575,98.14
371,filter:12-conv1:512-conv2:64-fc:512-Momentum,1_epoch,12,512,64,512,2.47,10.28,284.045,98.14
372,filter:4-conv1:512-conv2:8-fc:1-Momentum,1_epoch,4,512,8,1,1.35,10.28,285.395,98.14
373,filter:2-conv1:2-conv2:512-fc:32-Momentum,1_epoch,2,2,512,32,0.833,10.28,286.228,98.14
374,filter:2-conv1:512-conv2:64-fc:32-Momentum,1_epoch,2,512,64,32,1.14,96.05,287.368,98.14
375,filter:6-conv1:1-conv2:16-fc:32-Momentum,1_epoch,6,1,16,32,0.18,94.68,287.548,98.14
376,filter:4-conv1:32-conv2:1-fc:512-Momentum,1_epoch,4,32,1,512,0.321,94.81,287.869,98.14
377,filter:8-conv1:64-conv2:128-fc:8-Momentum,1_epoch,8,64,128,8,0.489,10.28,288.358,98.14
378,filter:8-conv1:2-conv2:64-fc:8-Momentum,1_epoch,8,2,64,8,0.176,94.45,288.534,98.14
379,filter:2-conv1:256-conv2:64-fc:64-Momentum,1_epoch,2,256,64,64,0.677,96.19,289.211,98.14
380,filter:8-conv1:1-conv2:512-fc:4-Momentum,1_epoch,8,1,512,4,0.438,22.49,289.649,98.14
381,filter:14-conv1:4-conv2:4-fc:1-Momentum,1_epoch,14,4,4,1,0.183,29.89,289.832,98.14
382,filter:2-conv1:256-conv2:512-fc:128-Momentum,1_epoch,2,256,512,128,1.25,95.67,291.082,98.14
383,filter:6-conv1:2-conv2:32-fc:2-Momentum,1_epoch,6,2,32,2,0.243,50.11,291.325,98.14
384,filter:6-conv1:4-conv2:128-fc:4-Momentum,1_epoch,6,4,128,4,0.218,62.07,291.543,98.14
385,filter:2-conv1:32-conv2:8-fc:64-Momentum,1_epoch,2,32,8,64,0.203,94.44,291.746,98.14
386,filter:6-conv1:2-conv2:1-fc:64-Momentum,1_epoch,6,2,1,64,0.144,91.24,291.89,98.14
387,filter:6-conv1:4-conv2:32-fc:64-Momentum,1_epoch,6,4,32,64,0.178,97.25,292.068,98.14
388,filter:8-conv1:128-conv2:256-fc:256-Momentum,1_epoch,8,128,256,256,1.27,92.89,293.338,98.14
389,filter:8-conv1:512-conv2:128-fc:32-Momentum,1_epoch,8,512,128,32,2.41,10.28,295.748,98.14
390,filter:4-conv1:64-conv2:2-fc:1-Momentum,1_epoch,4,64,2,1,0.358,25.51,296.106,98.14
391,filter:14-conv1:256-conv2:512-fc:8-Momentum,1_epoch,14,256,512,8,5.48,10.28,301.586,98.14
392,filter:2-conv1:16-conv2:16-fc:2-Momentum,1_epoch,2,16,16,2,0.272,20.44,301.858,98.14
393,filter:6-conv1:32-conv2:64-fc:16-Momentum,1_epoch,6,32,64,16,0.306,95.16,302.164,98.14
394,filter:8-conv1:2-conv2:4-fc:8-Momentum,1_epoch,8,2,4,8,0.248,92.35,302.412,98.14
395,filter:2-conv1:16-conv2:4-fc:512-Momentum,1_epoch,2,16,4,512,0.271,94.1,302.683,98.14
396,filter:12-conv1:64-conv2:4-fc:64-Momentum,1_epoch,12,64,4,64,0.552,95.62,303.235,98.14
397,filter:2-conv1:4-conv2:2-fc:128-Momentum,1_epoch,2,4,2,128,0.144,90.05,303.379,98.14
398,filter:12-conv1:4-conv2:64-fc:4-Momentum,1_epoch,12,4,64,4,0.235,10.28,303.614,98.14
399,filter:14-conv1:2-conv2:1-fc:512-Momentum,1_epoch,14,2,1,512,0.176,94.27,303.79,98.14
400,filter:12-conv1:8-conv2:256-fc:128-Momentum,1_epoch,12,8,256,128,0.516,93.43,304.306,98.14
401,filter:2-conv1:1-conv2:32-fc:2-Momentum,1_epoch,2,1,32,2,0.206,33.07,304.512,98.14
402,filter:6-conv1:512-conv2:128-fc:64-Momentum,1_epoch,6,512,128,64,2.19,10.28,306.702,98.14
403,filter:2-conv1:64-conv2:1-fc:128-Momentum,1_epoch,2,64,1,128,0.318,88.53,307.02,98.14
404,filter:14-conv1:16-conv2:8-fc:512-Momentum,1_epoch,14,16,8,512,0.223,96.45,307.243,98.14
405,filter:2-conv1:32-conv2:128-fc:1-Momentum,1_epoch,2,32,128,1,0.325,10.28,307.568,98.14
406,filter:6-conv1:16-conv2:64-fc:16-Momentum,1_epoch,6,16,64,16,0.253,95.55,307.821,98.14
407,filter:14-conv1:2-conv2:128-fc:1-Momentum,1_epoch,14,2,128,1,0.357,10.28,308.178,98.14
408,filter:6-conv1:16-conv2:512-fc:512-Momentum,1_epoch,6,16,512,512,0.838,97.17,309.016,98.14
409,filter:6-conv1:4-conv2:512-fc:8-Momentum,1_epoch,6,4,512,8,0.373,59.43,309.389,98.14
410,filter:6-conv1:512-conv2:32-fc:128-Momentum,1_epoch,6,512,32,128,1.53,97.2,310.919,98.14
411,filter:14-conv1:128-conv2:2-fc:16-Momentum,1_epoch,14,128,2,16,0.726,10.28,311.645,98.14
412,filter:12-conv1:16-conv2:1-fc:128-Momentum,1_epoch,12,16,1,128,0.481,95.43,312.126,98.14
413,filter:12-conv1:64-conv2:256-fc:128-Momentum,1_epoch,12,64,256,128,0.902,10.28,313.028,98.14
414,filter:6-conv1:16-conv2:256-fc:512-Momentum,1_epoch,6,16,256,512,0.464,97.38,313.492,98.14
415,filter:8-conv1:512-conv2:32-fc:4-Momentum,1_epoch,8,512,32,4,1.61,10.28,315.102,98.14
416,filter:2-conv1:128-conv2:1-fc:8-Momentum,1_epoch,2,128,1,8,0.807,75.1,315.909,98.14
417,filter:12-conv1:4-conv2:1-fc:32-Momentum,1_epoch,12,4,1,32,0.284,91.42,316.193,98.14
418,filter:6-conv1:512-conv2:8-fc:256-Momentum,1_epoch,6,512,8,256,1.39,10.28,317.583,98.14
419,filter:6-conv1:8-conv2:512-fc:1-Momentum,1_epoch,6,8,512,1,0.474,10.28,318.057,98.14
420,filter:2-conv1:64-conv2:16-fc:16-Momentum,1_epoch,2,64,16,16,0.347,91.21,318.404,98.14
421,filter:14-conv1:128-conv2:16-fc:16-Momentum,1_epoch,14,128,16,16,0.652,93.3,319.056,98.14
422,filter:8-conv1:32-conv2:16-fc:512-Momentum,1_epoch,8,32,16,512,0.24,97.89,319.296,98.14
423,filter:2-conv1:8-conv2:1-fc:128-Momentum,1_epoch,2,8,1,128,0.149,88.53,319.445,98.14
424,filter:4-conv1:512-conv2:256-fc:64-Momentum,1_epoch,4,512,256,64,2.97,10.28,322.415,98.14
425,filter:4-conv1:1-conv2:8-fc:2-Momentum,1_epoch,4,1,8,2,0.153,45.08,322.568,98.14
426,filter:6-conv1:512-conv2:4-fc:8-Momentum,1_epoch,6,512,4,8,1.77,92.68,324.338,98.14
427,filter:14-conv1:16-conv2:128-fc:2-Momentum,1_epoch,14,16,128,2,0.364,10.28,324.702,98.14
428,filter:14-conv1:256-conv2:8-fc:4-Momentum,1_epoch,14,256,8,4,1.06,10.28,325.762,98.14
429,filter:6-conv1:64-conv2:16-fc:8-Momentum,1_epoch,6,64,16,8,0.302,94.14,326.064,98.14
430,filter:14-conv1:32-conv2:8-fc:8-Momentum,1_epoch,14,32,8,8,0.272,82.14,326.336,98.14
431,filter:4-conv1:128-conv2:16-fc:128-Momentum,1_epoch,4,128,16,128,0.655,97.67,326.991,98.14
432,filter:2-conv1:256-conv2:64-fc:1-Momentum,1_epoch,2,256,64,1,0.667,10.28,327.658,98.14
433,filter:12-conv1:2-conv2:32-fc:32-Momentum,1_epoch,12,2,32,32,0.345,95.49,328.003,98.14
434,filter:12-conv1:2-conv2:2-fc:256-Momentum,1_epoch,12,2,2,256,0.258,95.47,328.261,98.14
435,filter:14-conv1:8-conv2:16-fc:16-Momentum,1_epoch,14,8,16,16,0.217,95.67,328.478,98.14
436,filter:2-conv1:32-conv2:32-fc:256-Momentum,1_epoch,2,32,32,256,0.237,95.9,328.715,98.14
437,filter:14-conv1:1-conv2:32-fc:1-Momentum,1_epoch,14,1,32,1,0.186,10.28,328.901,98.14
438,filter:8-conv1:256-conv2:512-fc:128-Momentum,1_epoch,8,256,512,128,3.24,10.28,332.141,98.14
439,filter:8-conv1:1-conv2:512-fc:256-Momentum,1_epoch,8,1,512,256,0.488,92.17,332.629,98.14
440,filter:8-conv1:1-conv2:64-fc:4-Momentum,1_epoch,8,1,64,4,0.202,72.92,332.831,98.14
441,filter:4-conv1:512-conv2:128-fc:256-Momentum,1_epoch,4,512,128,256,2.12,97.71,334.951,98.14
442,filter:8-conv1:8-conv2:4-fc:1-Momentum,1_epoch,8,8,4,1,0.269,23.18,335.22,98.14
443,filter:6-conv1:1-conv2:512-fc:512-Momentum,1_epoch,6,1,512,512,0.556,93.17,335.776,98.14
444,filter:4-conv1:16-conv2:512-fc:4-Momentum,1_epoch,4,16,512,4,0.434,10.28,336.21,98.14
445,filter:6-conv1:16-conv2:32-fc:256-Momentum,1_epoch,6,16,32,256,0.245,97.93,336.455,98.14
446,filter:6-conv1:1-conv2:2-fc:512-Momentum,1_epoch,6,1,2,512,0.139,92.59,336.594,98.14
447,filter:2-conv1:16-conv2:1-fc:1-Momentum,1_epoch,2,16,1,1,0.324,27.98,336.918,98.14
448,filter:4-conv1:64-conv2:64-fc:8-Momentum,1_epoch,4,64,64,8,0.739,93.43,337.657,98.14
449,filter:6-conv1:512-conv2:16-fc:512-Momentum,1_epoch,6,512,16,512,1.41,95.79,339.067,98.14
450,filter:8-conv1:1-conv2:64-fc:8-Momentum,1_epoch,8,1,64,8,0.477,90.84,339.544,98.14
451,filter:12-conv1:2-conv2:512-fc:256-Momentum,1_epoch,12,2,512,256,0.622,85.13,340.166,98.14
452,filter:6-conv1:1-conv2:8-fc:2-Momentum,1_epoch,6,1,8,2,0.142,45.96,340.308,98.14
453,filter:6-conv1:256-conv2:4-fc:512-Momentum,1_epoch,6,256,4,512,0.74,10.28,341.048,98.14
454,filter:12-conv1:16-conv2:128-fc:64-Momentum,1_epoch,12,16,128,64,0.362,95.43,341.41,98.14
455,filter:4-conv1:512-conv2:256-fc:512-Momentum,1_epoch,4,512,256,512,3.04,97.67,344.45,98.14
456,filter:14-conv1:2-conv2:4-fc:2-Momentum,1_epoch,14,2,4,2,0.341,29.46,344.791,98.14
457,filter:14-conv1:32-conv2:512-fc:32-Momentum,1_epoch,14,32,512,32,1.1,10.28,345.891,98.14
458,filter:8-conv1:8-conv2:32-fc:128-Momentum,1_epoch,8,8,32,128,0.252,97.65,346.143,98.14
459,filter:4-conv1:16-conv2:128-fc:128-Momentum,1_epoch,4,16,128,128,0.343,96.9,346.486,98.14
460,filter:2-conv1:4-conv2:256-fc:1-Momentum,1_epoch,2,4,256,1,0.239,10.28,346.725,98.14
461,filter:14-conv1:8-conv2:4-fc:256-Momentum,1_epoch,14,8,4,256,0.349,96.08,347.074,98.14
462,filter:4-conv1:1-conv2:2-fc:1-Momentum,1_epoch,4,1,2,1,0.145,23.27,347.219,98.14
463,filter:12-conv1:256-conv2:1-fc:128-Momentum,1_epoch,12,256,1,128,0.964,93.08,348.183,98.14
464,filter:12-conv1:64-conv2:128-fc:2-Momentum,1_epoch,12,64,128,2,0.622,10.28,348.805,98.14
465,filter:14-conv1:512-conv2:4-fc:2-Momentum,1_epoch,14,512,4,2,1.97,25.65,350.775,98.14
466,filter:12-conv1:64-conv2:512-fc:1-Momentum,1_epoch,12,64,512,1,1.47,10.28,352.245,98.14
467,filter:6-conv1:8-conv2:16-fc:1-Momentum,1_epoch,6,8,16,1,0.269,10.28,352.514,98.14
468,filter:2-conv1:128-conv2:16-fc:8-Momentum,1_epoch,2,128,16,8,0.376,86.79,352.89,98.14
469,filter:12-conv1:2-conv2:256-fc:16-Momentum,1_epoch,12,2,256,16,0.604,79.93,353.494,98.14
470,filter:8-conv1:4-conv2:4-fc:128-Momentum,1_epoch,8,4,4,128,0.16,95.73,353.654,98.14
