,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
235,filter:8-conv1:4-conv2:1-fc:2-Momentum,1_epoch,8,4,1,2,0.162,45.25,175.815,98.06
236,filter:8-conv1:4-conv2:128-fc:4-Momentum,1_epoch,8,4,128,4,0.223,27.98,176.038,98.06
237,filter:2-conv1:32-conv2:16-fc:4-Momentum,1_epoch,2,32,16,4,0.305,80.6,176.343,98.06
238,filter:8-conv1:16-conv2:32-fc:128-Momentum,1_epoch,8,16,32,128,0.253,97.57,176.596,98.06
239,filter:14-conv1:64-conv2:32-fc:32-Momentum,1_epoch,14,64,32,32,0.458,93.14,177.054,98.06
240,filter:4-conv1:128-conv2:4-fc:1-Momentum,1_epoch,4,128,4,1,0.525,22.45,177.579,98.06
241,filter:6-conv1:16-conv2:1-fc:2-Momentum,1_epoch,6,16,1,2,0.243,44.51,177.822,98.06
242,filter:4-conv1:8-conv2:256-fc:512-Momentum,1_epoch,4,8,256,512,0.307,97.88,178.129,98.06
243,filter:12-conv1:16-conv2:512-fc:256-Momentum,1_epoch,12,16,512,256,0.862,67.87,178.991,98.06
244,filter:8-conv1:64-conv2:8-fc:16-Momentum,1_epoch,8,64,8,16,0.327,96.55,179.318,98.06
245,filter:12-conv1:128-conv2:512-fc:64-Momentum,1_epoch,12,128,512,64,2.32,10.28,181.638,98.06
246,filter:8-conv1:32-conv2:8-fc:2-Momentum,1_epoch,8,32,8,2,0.314,58.07,181.952,98.06
247,filter:6-conv1:4-conv2:8-fc:2-Momentum,1_epoch,6,4,8,2,0.409,54.19,182.361,98.06
248,filter:6-conv1:16-conv2:2-fc:64-Momentum,1_epoch,6,16,2,64,0.442,95.92,182.803,98.06
249,filter:4-conv1:8-conv2:2-fc:8-Momentum,1_epoch,4,8,2,8,0.248,86.14,183.051,98.06
250,filter:8-conv1:2-conv2:128-fc:256-Momentum,1_epoch,8,2,128,256,0.316,96.31,183.367,98.06
251,filter:6-conv1:512-conv2:16-fc:32-Momentum,1_epoch,6,512,16,32,1.4,96.7,184.767,98.06
252,filter:8-conv1:16-conv2:1-fc:64-Momentum,1_epoch,8,16,1,64,0.183,94.94,184.95,98.06
253,filter:14-conv1:16-conv2:8-fc:128-Momentum,1_epoch,14,16,8,128,0.212,96.44,185.162,98.06
254,filter:12-conv1:16-conv2:4-fc:512-Momentum,1_epoch,12,16,4,512,0.302,10.28,185.464,98.06
255,filter:8-conv1:8-conv2:4-fc:32-Momentum,1_epoch,8,8,4,32,0.164,95.89,185.628,98.06
256,filter:14-conv1:256-conv2:8-fc:64-Momentum,1_epoch,14,256,8,64,1.07,94.29,186.698,98.06
257,filter:2-conv1:8-conv2:4-fc:16-Momentum,1_epoch,2,8,4,16,0.173,81.79,186.871,98.06
258,filter:8-conv1:1-conv2:8-fc:16-Momentum,1_epoch,8,1,8,16,0.14,91.89,187.011,98.06
259,filter:6-conv1:256-conv2:32-fc:512-Momentum,1_epoch,6,256,32,512,1.36,10.28,188.371,98.06
260,filter:2-conv1:8-conv2:128-fc:8-Momentum,1_epoch,2,8,128,8,0.29,82.23,188.661,98.06
261,filter:2-conv1:4-conv2:16-fc:16-Momentum,1_epoch,2,4,16,16,0.152,85.95,188.813,98.06
262,filter:12-conv1:2-conv2:16-fc:32-Momentum,1_epoch,12,2,16,32,0.195,95.15,189.008,98.06
263,filter:6-conv1:512-conv2:1-fc:128-Momentum,1_epoch,6,512,1,128,1.92,94.99,190.928,98.06
264,filter:8-conv1:256-conv2:64-fc:1-Momentum,1_epoch,8,256,64,1,1.06,10.28,191.988,98.06
265,filter:12-conv1:512-conv2:2-fc:8-Momentum,1_epoch,12,512,2,8,1.83,77.31,193.818,98.06
266,filter:4-conv1:4-conv2:32-fc:128-Momentum,1_epoch,4,4,32,128,0.261,97.05,194.079,98.06
267,filter:8-conv1:512-conv2:1-fc:2-Momentum,1_epoch,8,512,1,2,1.41,40.39,195.489,98.06
268,filter:8-conv1:1-conv2:32-fc:16-Momentum,1_epoch,8,1,32,16,0.2,95.15,195.689,98.06
269,filter:8-conv1:64-conv2:2-fc:128-Momentum,1_epoch,8,64,2,128,0.281,10.28,195.97,98.06
270,filter:14-conv1:1-conv2:2-fc:512-Momentum,1_epoch,14,1,2,512,0.178,94.19,196.148,98.06
271,filter:8-conv1:512-conv2:1-fc:8-Momentum,1_epoch,8,512,1,8,1.36,87.44,197.508,98.06
272,filter:14-conv1:16-conv2:16-fc:16-Momentum,1_epoch,14,16,16,16,0.272,95.64,197.78,98.06
273,filter:4-conv1:8-conv2:16-fc:8-Momentum,1_epoch,4,8,16,8,0.353,91.86,198.133,98.06
274,filter:6-conv1:8-conv2:64-fc:1-Momentum,1_epoch,6,8,64,1,0.326,10.28,198.459,98.06
275,filter:2-conv1:16-conv2:32-fc:64-Momentum,1_epoch,2,16,32,64,0.168,94.19,198.627,98.06
276,filter:14-conv1:32-conv2:128-fc:128-Momentum,1_epoch,14,32,128,128,0.474,95.72,199.101,98.06
277,filter:8-conv1:64-conv2:4-fc:8-Momentum,1_epoch,8,64,4,8,0.368,94.25,199.469,98.06
278,filter:12-conv1:512-conv2:512-fc:64-Momentum,1_epoch,12,512,512,64,9.91,10.28,209.379,98.06
279,filter:2-conv1:128-conv2:512-fc:2-Momentum,1_epoch,2,128,512,2,0.978,10.28,210.357,98.06
280,filter:4-conv1:32-conv2:4-fc:2-Momentum,1_epoch,4,32,4,2,0.198,50.31,210.555,98.06
281,filter:2-conv1:64-conv2:256-fc:256-Momentum,1_epoch,2,64,256,256,0.39,96.04,210.945,98.06
282,filter:2-conv1:32-conv2:2-fc:64-Momentum,1_epoch,2,32,2,64,0.196,91.63,211.141,98.06
283,filter:12-conv1:16-conv2:8-fc:512-Momentum,1_epoch,12,16,8,512,0.312,95.45,211.453,98.06
284,filter:8-conv1:32-conv2:32-fc:2-Momentum,1_epoch,8,32,32,2,0.31,10.28,211.763,98.06
285,filter:14-conv1:4-conv2:4-fc:256-Momentum,1_epoch,14,4,4,256,0.188,94.29,211.951,98.06
286,filter:6-conv1:64-conv2:512-fc:1-Momentum,1_epoch,6,64,512,1,1.16,10.28,213.111,98.06
287,filter:8-conv1:2-conv2:32-fc:512-Momentum,1_epoch,8,2,32,512,0.222,96.77,213.333,98.06
288,filter:2-conv1:8-conv2:8-fc:64-Momentum,1_epoch,2,8,8,64,0.247,94.12,213.58,98.06
289,filter:2-conv1:256-conv2:512-fc:64-Momentum,1_epoch,2,256,512,64,1.17,94.21,214.75,98.06
290,filter:8-conv1:8-conv2:256-fc:32-Momentum,1_epoch,8,8,256,32,0.379,94.59,215.129,98.06
291,filter:4-conv1:64-conv2:8-fc:64-Momentum,1_epoch,4,64,8,64,0.304,96.65,215.433,98.06
292,filter:8-conv1:4-conv2:8-fc:128-Momentum,1_epoch,8,4,8,128,0.187,96.96,215.62,98.06
293,filter:8-conv1:256-conv2:16-fc:256-Momentum,1_epoch,8,256,16,256,1.0,95.53,216.62,98.06
294,filter:14-conv1:16-conv2:4-fc:16-Momentum,1_epoch,14,16,4,16,0.347,94.89,216.967,98.06
295,filter:2-conv1:2-conv2:512-fc:4-Momentum,1_epoch,2,2,512,4,0.48,10.28,217.447,98.06
296,filter:2-conv1:2-conv2:1-fc:128-Momentum,1_epoch,2,2,1,128,0.156,10.28,217.603,98.06
297,filter:4-conv1:16-conv2:4-fc:64-Momentum,1_epoch,4,16,4,64,0.168,96.55,217.771,98.06
298,filter:12-conv1:1-conv2:128-fc:256-Momentum,1_epoch,12,1,128,256,0.239,92.25,218.01,98.06
299,filter:8-conv1:32-conv2:32-fc:32-Momentum,1_epoch,8,32,32,32,0.25,96.89,218.26,98.06
300,filter:2-conv1:1-conv2:256-fc:4-Momentum,1_epoch,2,1,256,4,0.36,42.87,218.62,98.06
301,filter:14-conv1:1-conv2:512-fc:16-Momentum,1_epoch,14,1,512,16,0.485,18.44,219.105,98.06
302,filter:8-conv1:4-conv2:2-fc:4-Momentum,1_epoch,8,4,2,4,0.157,72.72,219.262,98.06
303,filter:6-conv1:256-conv2:256-fc:512-Momentum,1_epoch,6,256,256,512,1.87,97.14,221.132,98.06
304,filter:2-conv1:512-conv2:256-fc:128-Momentum,1_epoch,2,512,256,128,2.22,96.24,223.352,98.06
305,filter:6-conv1:32-conv2:8-fc:2-Momentum,1_epoch,6,32,8,2,0.291,36.19,223.643,98.06
306,filter:12-conv1:8-conv2:16-fc:256-Momentum,1_epoch,12,8,16,256,0.214,96.65,223.857,98.06
307,filter:6-conv1:4-conv2:256-fc:4-Momentum,1_epoch,6,4,256,4,0.299,65.29,224.156,98.06
308,filter:2-conv1:128-conv2:8-fc:1-Momentum,1_epoch,2,128,8,1,0.369,29.72,224.525,98.06
309,filter:6-conv1:1-conv2:1-fc:32-Momentum,1_epoch,6,1,1,32,0.142,86.48,224.667,98.06
310,filter:8-conv1:1-conv2:16-fc:1-Momentum,1_epoch,8,1,16,1,0.144,24.52,224.811,98.06
311,filter:2-conv1:128-conv2:2-fc:1-Momentum,1_epoch,2,128,2,1,0.375,26.05,225.186,98.06
312,filter:8-conv1:2-conv2:2-fc:8-Momentum,1_epoch,8,2,2,8,0.243,82.33,225.429,98.06
313,filter:12-conv1:512-conv2:8-fc:32-Momentum,1_epoch,12,512,8,32,1.69,93.62,227.119,98.06
314,filter:12-conv1:1-conv2:4-fc:4-Momentum,1_epoch,12,1,4,4,0.269,78.07,227.388,98.06
315,filter:4-conv1:4-conv2:4-fc:256-Momentum,1_epoch,4,4,4,256,0.298,96.75,227.686,98.06
316,filter:4-conv1:1-conv2:64-fc:1-Momentum,1_epoch,4,1,64,1,0.199,10.28,227.885,98.06
317,filter:2-conv1:1-conv2:256-fc:8-Momentum,1_epoch,2,1,256,8,0.494,10.28,228.379,98.06
318,filter:12-conv1:8-conv2:2-fc:32-Momentum,1_epoch,12,8,2,32,0.186,93.65,228.565,98.06
319,filter:6-conv1:64-conv2:32-fc:512-Momentum,1_epoch,6,64,32,512,0.792,97.94,229.357,98.06
320,filter:8-conv1:512-conv2:64-fc:1-Momentum,1_epoch,8,512,64,1,1.92,10.28,231.277,98.06
321,filter:14-conv1:128-conv2:64-fc:64-Momentum,1_epoch,14,128,64,64,0.934,10.28,232.211,98.06
322,filter:8-conv1:512-conv2:2-fc:128-Momentum,1_epoch,8,512,2,128,1.57,10.28,233.781,98.06
323,filter:12-conv1:16-conv2:16-fc:512-Momentum,1_epoch,12,16,16,512,0.334,96.9,234.115,98.06
324,filter:4-conv1:256-conv2:64-fc:256-Momentum,1_epoch,4,256,64,256,0.86,97.72,234.975,98.06
325,filter:2-conv1:16-conv2:2-fc:1-Momentum,1_epoch,2,16,2,1,0.257,23.75,235.232,98.06
326,filter:4-conv1:1-conv2:256-fc:512-Momentum,1_epoch,4,1,256,512,0.277,10.28,235.509,98.06
327,filter:2-conv1:256-conv2:128-fc:256-Momentum,1_epoch,2,256,128,256,0.797,96.21,236.306,98.06
328,filter:14-conv1:64-conv2:8-fc:4-Momentum,1_epoch,14,64,8,4,0.39,46.25,236.696,98.06
329,filter:4-conv1:4-conv2:2-fc:8-Momentum,1_epoch,4,4,2,8,0.144,82.53,236.84,98.06
330,filter:4-conv1:4-conv2:128-fc:32-Momentum,1_epoch,4,4,128,32,0.313,96.87,237.153,98.06
331,filter:14-conv1:64-conv2:64-fc:128-Momentum,1_epoch,14,64,64,128,0.529,10.28,237.682,98.06
332,filter:14-conv1:64-conv2:512-fc:1-Momentum,1_epoch,14,64,512,1,1.67,10.28,239.352,98.06
333,filter:6-conv1:8-conv2:1-fc:1-Momentum,1_epoch,6,8,1,1,0.282,32.5,239.634,98.06
334,filter:8-conv1:64-conv2:64-fc:16-Momentum,1_epoch,8,64,64,16,0.385,91.04,240.019,98.06
335,filter:4-conv1:64-conv2:4-fc:8-Momentum,1_epoch,4,64,4,8,0.271,87.19,240.29,98.06
336,filter:12-conv1:4-conv2:4-fc:256-Momentum,1_epoch,12,4,4,256,0.191,96.22,240.481,98.06
337,filter:4-conv1:1-conv2:2-fc:4-Momentum,1_epoch,4,1,2,4,0.181,64.49,240.662,98.06
338,filter:8-conv1:2-conv2:256-fc:64-Momentum,1_epoch,8,2,256,64,0.268,96.51,240.93,98.06
339,filter:2-conv1:8-conv2:32-fc:1-Momentum,1_epoch,2,8,32,1,0.263,26.28,241.193,98.06
340,filter:12-conv1:16-conv2:8-fc:8-Momentum,1_epoch,12,16,8,8,0.297,87.48,241.49,98.06
341,filter:4-conv1:2-conv2:16-fc:512-Momentum,1_epoch,4,2,16,512,0.357,96.73,241.847,98.06
342,filter:4-conv1:1-conv2:256-fc:4-Momentum,1_epoch,4,1,256,4,0.346,22.62,242.193,98.06
343,filter:6-conv1:128-conv2:512-fc:2-Momentum,1_epoch,6,128,512,2,1.88,10.28,244.073,98.06
344,filter:8-conv1:1-conv2:32-fc:1-Momentum,1_epoch,8,1,32,1,0.156,23.33,244.229,98.06
345,filter:2-conv1:8-conv2:4-fc:128-Momentum,1_epoch,2,8,4,128,0.266,91.42,244.495,98.06
346,filter:6-conv1:512-conv2:16-fc:4-Momentum,1_epoch,6,512,16,4,1.48,52.13,245.975,98.06
347,filter:8-conv1:2-conv2:128-fc:1-Momentum,1_epoch,8,2,128,1,0.202,10.28,246.177,98.06
348,filter:12-conv1:2-conv2:64-fc:8-Momentum,1_epoch,12,2,64,8,0.219,80.74,246.396,98.06
349,filter:12-conv1:32-conv2:8-fc:128-Momentum,1_epoch,12,32,8,128,0.481,97.14,246.877,98.06
350,filter:4-conv1:4-conv2:1-fc:128-Momentum,1_epoch,4,4,1,128,0.14,92.77,247.017,98.06
351,filter:2-conv1:32-conv2:1-fc:128-Momentum,1_epoch,2,32,1,128,0.189,88.67,247.206,98.06
352,filter:6-conv1:4-conv2:32-fc:512-Momentum,1_epoch,6,4,32,512,0.181,97.92,247.387,98.06
353,filter:4-conv1:32-conv2:64-fc:1-Momentum,1_epoch,4,32,64,1,0.318,10.28,247.705,98.06
354,filter:8-conv1:16-conv2:512-fc:256-Momentum,1_epoch,8,16,512,256,0.78,95.72,248.485,98.06
355,filter:6-conv1:64-conv2:128-fc:8-Momentum,1_epoch,6,64,128,8,0.453,56.78,248.938,98.06
356,filter:8-conv1:1-conv2:512-fc:128-Momentum,1_epoch,8,1,512,128,0.395,91.25,249.333,98.06
357,filter:12-conv1:128-conv2:16-fc:2-Momentum,1_epoch,12,128,16,2,0.53,10.28,249.863,98.06
358,filter:4-conv1:2-conv2:1-fc:16-Momentum,1_epoch,4,2,1,16,0.159,85.38,250.022,98.06
359,filter:6-conv1:8-conv2:256-fc:128-Momentum,1_epoch,6,8,256,128,0.526,96.96,250.548,98.06
360,filter:4-conv1:8-conv2:256-fc:32-Momentum,1_epoch,4,8,256,32,0.37,96.68,250.918,98.06
361,filter:4-conv1:16-conv2:4-fc:16-Momentum,1_epoch,4,16,4,16,0.351,94.18,251.269,98.06
362,filter:4-conv1:256-conv2:64-fc:4-Momentum,1_epoch,4,256,64,4,1.03,10.28,252.299,98.06
363,filter:4-conv1:1-conv2:512-fc:512-Momentum,1_epoch,4,1,512,512,0.539,92.23,252.838,98.06
364,filter:14-conv1:64-conv2:256-fc:8-Momentum,1_epoch,14,64,256,8,1.02,10.28,253.858,98.06
365,filter:2-conv1:1-conv2:32-fc:8-Momentum,1_epoch,2,1,32,8,0.164,74.89,254.022,98.06
366,filter:4-conv1:64-conv2:128-fc:32-Momentum,1_epoch,4,64,128,32,0.675,96.54,254.697,98.06
367,filter:8-conv1:2-conv2:512-fc:256-Momentum,1_epoch,8,2,512,256,0.444,93.61,255.141,98.06
368,filter:8-conv1:8-conv2:1-fc:256-Momentum,1_epoch,8,8,1,256,0.201,94.83,255.342,98.06
369,filter:4-conv1:64-conv2:16-fc:256-Momentum,1_epoch,4,64,16,256,0.374,97.94,255.716,98.06
370,filter:8-conv1:64-conv2:128-fc:2-Momentum,1_epoch,8,64,128,2,0.533,10.28,256.249,98.06
371,filter:6-conv1:16-conv2:64-fc:128-Momentum,1_epoch,6,16,64,128,0.286,97.72,256.535,98.06
372,filter:2-conv1:256-conv2:64-fc:64-Momentum,1_epoch,2,256,64,64,0.677,96.19,257.212,98.06
373,filter:6-conv1:16-conv2:4-fc:8-Momentum,1_epoch,6,16,4,8,0.42,89.98,257.632,98.06
374,filter:2-conv1:2-conv2:256-fc:8-Momentum,1_epoch,2,2,256,8,0.378,10.28,258.01,98.06
375,filter:2-conv1:512-conv2:256-fc:64-Momentum,1_epoch,2,512,256,64,1.58,96.52,259.59,98.06
376,filter:6-conv1:32-conv2:64-fc:128-Momentum,1_epoch,6,32,64,128,0.693,97.83,260.283,98.06
377,filter:2-conv1:512-conv2:4-fc:64-Momentum,1_epoch,2,512,4,64,1.05,95.23,261.333,98.06
378,filter:4-conv1:1-conv2:256-fc:256-Momentum,1_epoch,4,1,256,256,0.255,95.79,261.588,98.06
379,filter:4-conv1:128-conv2:4-fc:512-Momentum,1_epoch,4,128,4,512,0.472,97.28,262.06,98.06
380,filter:4-conv1:8-conv2:16-fc:32-Momentum,1_epoch,4,8,16,32,0.171,95.59,262.231,98.06
381,filter:2-conv1:512-conv2:2-fc:256-Momentum,1_epoch,2,512,2,256,1.04,10.28,263.271,98.06
382,filter:2-conv1:2-conv2:8-fc:1-Momentum,1_epoch,2,2,8,1,0.136,22.39,263.407,98.06
383,filter:6-conv1:8-conv2:8-fc:32-Momentum,1_epoch,6,8,8,32,0.168,96.69,263.575,98.06
384,filter:14-conv1:16-conv2:256-fc:4-Momentum,1_epoch,14,16,256,4,0.503,10.28,264.078,98.06
385,filter:6-conv1:512-conv2:32-fc:8-Momentum,1_epoch,6,512,32,8,1.51,10.28,265.588,98.06
386,filter:2-conv1:32-conv2:8-fc:2-Momentum,1_epoch,2,32,8,2,0.184,51.61,265.772,98.06
387,filter:12-conv1:1-conv2:16-fc:64-Momentum,1_epoch,12,1,16,64,0.181,94.11,265.953,98.06
388,filter:12-conv1:512-conv2:256-fc:16-Momentum,1_epoch,12,512,256,16,5.52,10.28,271.473,98.06
389,filter:14-conv1:1-conv2:32-fc:64-Momentum,1_epoch,14,1,32,64,0.315,92.33,271.788,98.06
390,filter:2-conv1:2-conv2:4-fc:1-Momentum,1_epoch,2,2,4,1,0.134,10.28,271.922,98.06
391,filter:6-conv1:64-conv2:16-fc:512-Momentum,1_epoch,6,64,16,512,0.375,97.85,272.297,98.06
392,filter:8-conv1:1-conv2:4-fc:8-Momentum,1_epoch,8,1,4,8,0.241,89.72,272.538,98.06
393,filter:12-conv1:64-conv2:64-fc:8-Momentum,1_epoch,12,64,64,8,0.442,10.28,272.98,98.06
394,filter:6-conv1:32-conv2:512-fc:256-Momentum,1_epoch,6,32,512,256,0.893,96.38,273.873,98.06
395,filter:2-conv1:32-conv2:16-fc:128-Momentum,1_epoch,2,32,16,128,0.21,95.48,274.083,98.06
396,filter:6-conv1:2-conv2:8-fc:64-Momentum,1_epoch,6,2,8,64,0.232,96.22,274.315,98.06
397,filter:2-conv1:8-conv2:32-fc:512-Momentum,1_epoch,2,8,32,512,0.638,95.55,274.953,98.06
398,filter:2-conv1:32-conv2:4-fc:2-Momentum,1_epoch,2,32,4,2,0.397,40.28,275.35,98.06
399,filter:12-conv1:128-conv2:2-fc:512-Momentum,1_epoch,12,128,2,512,0.608,10.28,275.958,98.06
400,filter:4-conv1:2-conv2:512-fc:256-Momentum,1_epoch,4,2,512,256,0.415,95.2,276.373,98.06
401,filter:12-conv1:8-conv2:16-fc:2-Momentum,1_epoch,12,8,16,2,0.466,19.42,276.839,98.06
402,filter:8-conv1:128-conv2:32-fc:4-Momentum,1_epoch,8,128,32,4,0.643,10.28,277.482,98.06
403,filter:4-conv1:128-conv2:512-fc:8-Momentum,1_epoch,4,128,512,8,1.48,10.28,278.962,98.06
404,filter:14-conv1:64-conv2:16-fc:4-Momentum,1_epoch,14,64,16,4,0.565,10.28,279.527,98.06
405,filter:12-conv1:1-conv2:32-fc:128-Momentum,1_epoch,12,1,32,128,0.2,93.54,279.727,98.06
406,filter:2-conv1:64-conv2:32-fc:32-Momentum,1_epoch,2,64,32,32,0.348,94.85,280.075,98.06
407,filter:2-conv1:8-conv2:32-fc:2-Momentum,1_epoch,2,8,32,2,0.269,42.28,280.344,98.06
408,filter:12-conv1:8-conv2:2-fc:64-Momentum,1_epoch,12,8,2,64,0.291,95.2,280.635,98.06
409,filter:2-conv1:128-conv2:128-fc:256-Momentum,1_epoch,2,128,128,256,0.591,96.78,281.226,98.06
410,filter:2-conv1:2-conv2:128-fc:2-Momentum,1_epoch,2,2,128,2,0.386,10.28,281.612,98.06
411,filter:8-conv1:16-conv2:32-fc:512-Momentum,1_epoch,8,16,32,512,0.228,97.51,281.84,98.06
412,filter:12-conv1:256-conv2:2-fc:2-Momentum,1_epoch,12,256,2,2,1.1,37.64,282.94,98.06
413,filter:8-conv1:2-conv2:128-fc:512-Momentum,1_epoch,8,2,128,512,0.403,94.42,283.343,98.06
414,filter:2-conv1:512-conv2:512-fc:512-Momentum,1_epoch,2,512,512,512,2.27,96.2,285.613,98.06
415,filter:6-conv1:4-conv2:2-fc:32-Momentum,1_epoch,6,4,2,32,0.152,94.65,285.765,98.06
416,filter:2-conv1:128-conv2:16-fc:16-Momentum,1_epoch,2,128,16,16,0.468,92.76,286.233,98.06
417,filter:14-conv1:4-conv2:16-fc:32-Momentum,1_epoch,14,4,16,32,0.209,95.82,286.442,98.06
418,filter:8-conv1:2-conv2:8-fc:16-Momentum,1_epoch,8,2,8,16,0.222,94.85,286.664,98.06
419,filter:12-conv1:64-conv2:1-fc:8-Momentum,1_epoch,12,64,1,8,0.308,91.73,286.972,98.06
420,filter:14-conv1:4-conv2:8-fc:1-Momentum,1_epoch,14,4,8,1,0.188,10.28,287.16,98.06
421,filter:8-conv1:8-conv2:64-fc:512-Momentum,1_epoch,8,8,64,512,0.278,97.09,287.438,98.06
422,filter:2-conv1:1-conv2:16-fc:4-Momentum,1_epoch,2,1,16,4,0.191,27.94,287.629,98.06
423,filter:4-conv1:32-conv2:512-fc:8-Momentum,1_epoch,4,32,512,8,0.58,51.34,288.209,98.06
424,filter:12-conv1:4-conv2:512-fc:8-Momentum,1_epoch,12,4,512,8,0.634,24.51,288.843,98.06
425,filter:12-conv1:2-conv2:64-fc:256-Momentum,1_epoch,12,2,64,256,0.234,93.51,289.077,98.06
426,filter:2-conv1:256-conv2:16-fc:2-Momentum,1_epoch,2,256,16,2,0.565,50.39,289.642,98.06
427,filter:8-conv1:8-conv2:16-fc:256-Momentum,1_epoch,8,8,16,256,0.227,97.38,289.869,98.06
428,filter:4-conv1:4-conv2:8-fc:2-Momentum,1_epoch,4,4,8,2,0.302,41.71,290.171,98.06
429,filter:4-conv1:64-conv2:512-fc:8-Momentum,1_epoch,4,64,512,8,0.875,10.28,291.046,98.06
430,filter:6-conv1:2-conv2:32-fc:2-Momentum,1_epoch,6,2,32,2,0.243,50.11,291.289,98.06
431,filter:12-conv1:512-conv2:4-fc:4-Momentum,1_epoch,12,512,4,4,1.85,10.28,293.139,98.06
432,filter:14-conv1:512-conv2:32-fc:16-Momentum,1_epoch,14,512,32,16,2.34,10.28,295.479,98.06
433,filter:2-conv1:32-conv2:512-fc:512-Momentum,1_epoch,2,32,512,512,0.636,96.14,296.115,98.06
434,filter:6-conv1:8-conv2:2-fc:8-Momentum,1_epoch,6,8,2,8,0.274,88.55,296.389,98.06
435,filter:8-conv1:64-conv2:64-fc:32-Momentum,1_epoch,8,64,64,32,0.389,95.9,296.778,98.06
436,filter:14-conv1:32-conv2:8-fc:512-Momentum,1_epoch,14,32,8,512,0.268,10.28,297.046,98.06
437,filter:14-conv1:128-conv2:128-fc:512-Momentum,1_epoch,14,128,128,512,1.25,77.68,298.296,98.06
438,filter:6-conv1:4-conv2:4-fc:32-Momentum,1_epoch,6,4,4,32,0.238,95.7,298.534,98.06
439,filter:8-conv1:2-conv2:8-fc:4-Momentum,1_epoch,8,2,8,4,0.151,73.67,298.685,98.06
440,filter:2-conv1:4-conv2:1-fc:128-Momentum,1_epoch,2,4,1,128,0.242,88.28,298.927,98.06
441,filter:14-conv1:8-conv2:8-fc:32-Momentum,1_epoch,14,8,8,32,0.197,95.57,299.124,98.06
442,filter:12-conv1:1-conv2:8-fc:32-Momentum,1_epoch,12,1,8,32,0.169,93.67,299.293,98.06
443,filter:14-conv1:32-conv2:64-fc:512-Momentum,1_epoch,14,32,64,512,0.519,96.24,299.812,98.06
444,filter:12-conv1:64-conv2:2-fc:8-Momentum,1_epoch,12,64,2,8,0.323,89.97,300.135,98.06
445,filter:14-conv1:16-conv2:1-fc:4-Momentum,1_epoch,14,16,1,4,0.376,84.83,300.511,98.06
446,filter:2-conv1:16-conv2:32-fc:1-Momentum,1_epoch,2,16,32,1,0.233,21.81,300.744,98.06
447,filter:4-conv1:2-conv2:2-fc:128-Momentum,1_epoch,4,2,2,128,0.14,93.85,300.884,98.06
448,filter:8-conv1:128-conv2:256-fc:1-Momentum,1_epoch,8,128,256,1,1.05,10.28,301.934,98.06
449,filter:12-conv1:512-conv2:1-fc:1-Momentum,1_epoch,12,512,1,1,1.65,24.89,303.584,98.06
450,filter:12-conv1:64-conv2:2-fc:1-Momentum,1_epoch,12,64,2,1,0.317,10.28,303.901,98.06
451,filter:2-conv1:128-conv2:16-fc:2-Momentum,1_epoch,2,128,16,2,0.491,29.07,304.392,98.06
452,filter:8-conv1:1-conv2:1-fc:256-Momentum,1_epoch,8,1,1,256,0.246,91.04,304.638,98.06
453,filter:8-conv1:2-conv2:16-fc:256-Momentum,1_epoch,8,2,16,256,0.162,96.12,304.8,98.06
454,filter:12-conv1:64-conv2:2-fc:512-Momentum,1_epoch,12,64,2,512,0.341,10.28,305.141,98.06
455,filter:4-conv1:2-conv2:512-fc:4-Momentum,1_epoch,4,2,512,4,0.401,45.54,305.542,98.06
456,filter:2-conv1:256-conv2:128-fc:16-Momentum,1_epoch,2,256,128,16,0.772,94.2,306.314,98.06
457,filter:4-conv1:8-conv2:16-fc:128-Momentum,1_epoch,4,8,16,128,0.345,97.11,306.659,98.06
458,filter:6-conv1:8-conv2:2-fc:32-Momentum,1_epoch,6,8,2,32,0.278,95.09,306.937,98.06
459,filter:14-conv1:32-conv2:64-fc:4-Momentum,1_epoch,14,32,64,4,0.369,10.28,307.306,98.06
460,filter:12-conv1:64-conv2:64-fc:4-Momentum,1_epoch,12,64,64,4,0.449,10.28,307.755,98.06
461,filter:8-conv1:2-conv2:8-fc:8-Momentum,1_epoch,8,2,8,8,0.326,87.47,308.081,98.06
462,filter:14-conv1:128-conv2:512-fc:512-Momentum,1_epoch,14,128,512,512,3.06,9.8,311.141,98.06
463,filter:8-conv1:32-conv2:16-fc:16-Momentum,1_epoch,8,32,16,16,0.355,96.98,311.496,98.06
464,filter:6-conv1:4-conv2:2-fc:128-Momentum,1_epoch,6,4,2,128,0.14,94.55,311.636,98.06
465,filter:4-conv1:256-conv2:128-fc:64-Momentum,1_epoch,4,256,128,64,1.14,97.2,312.776,98.06
466,filter:14-conv1:2-conv2:4-fc:2-Momentum,1_epoch,14,2,4,2,0.341,29.46,313.117,98.06
467,filter:6-conv1:256-conv2:256-fc:8-Momentum,1_epoch,6,256,256,8,2.24,10.28,315.357,98.06
468,filter:12-conv1:512-conv2:16-fc:1-Momentum,1_epoch,12,512,16,1,1.84,10.28,317.197,98.06
469,filter:6-conv1:256-conv2:16-fc:64-Momentum,1_epoch,6,256,16,64,0.767,97.2,317.964,98.06
470,filter:4-conv1:2-conv2:128-fc:2-Momentum,1_epoch,4,2,128,2,0.296,10.28,318.26,98.06
