,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
235,filter:4-conv1:32-conv2:64-fc:64-Momentum,1_epoch,4,32,64,64,0.246,97.49,149.279,97.69
236,filter:8-conv1:256-conv2:1-fc:1-Momentum,1_epoch,8,256,1,1,0.752,26.92,150.031,97.69
237,filter:12-conv1:64-conv2:256-fc:256-Momentum,1_epoch,12,64,256,256,1.11,80.09,151.141,97.69
238,filter:2-conv1:64-conv2:16-fc:64-Momentum,1_epoch,2,64,16,64,0.245,94.78,151.386,97.69
239,filter:2-conv1:512-conv2:64-fc:16-Momentum,1_epoch,2,512,64,16,1.09,93.97,152.476,97.69
240,filter:14-conv1:512-conv2:32-fc:8-Momentum,1_epoch,14,512,32,8,2.32,10.28,154.796,97.69
241,filter:4-conv1:4-conv2:32-fc:16-Momentum,1_epoch,4,4,32,16,0.227,95.72,155.023,97.69
242,filter:8-conv1:2-conv2:8-fc:512-Momentum,1_epoch,8,2,8,512,0.272,97.13,155.295,97.69
243,filter:2-conv1:16-conv2:1-fc:16-Momentum,1_epoch,2,16,1,16,0.164,81.13,155.459,97.69
244,filter:2-conv1:16-conv2:16-fc:1-Momentum,1_epoch,2,16,16,1,0.326,22.87,155.785,97.69
245,filter:8-conv1:2-conv2:16-fc:32-Momentum,1_epoch,8,2,16,32,0.202,95.83,155.987,97.69
246,filter:8-conv1:4-conv2:128-fc:512-Momentum,1_epoch,8,4,128,512,0.255,96.14,156.242,97.69
247,filter:2-conv1:256-conv2:2-fc:32-Momentum,1_epoch,2,256,2,32,0.766,89.13,157.008,97.69
248,filter:8-conv1:8-conv2:4-fc:512-Momentum,1_epoch,8,8,4,512,0.166,96.81,157.174,97.69
249,filter:4-conv1:4-conv2:128-fc:32-Momentum,1_epoch,4,4,128,32,0.313,96.87,157.487,97.69
250,filter:6-conv1:16-conv2:4-fc:2-Momentum,1_epoch,6,16,4,2,0.188,27.77,157.675,97.69
251,filter:8-conv1:2-conv2:4-fc:2-Momentum,1_epoch,8,2,4,2,0.152,52.66,157.827,97.69
252,filter:4-conv1:1-conv2:1-fc:256-Momentum,1_epoch,4,1,1,256,0.227,90.43,158.054,97.69
253,filter:8-conv1:2-conv2:1-fc:2-Momentum,1_epoch,8,2,1,2,0.136,36.36,158.19,97.69
254,filter:8-conv1:128-conv2:4-fc:1-Momentum,1_epoch,8,128,4,1,0.437,10.28,158.627,97.69
255,filter:12-conv1:16-conv2:32-fc:1-Momentum,1_epoch,12,16,32,1,0.332,10.28,158.959,97.69
256,filter:4-conv1:1-conv2:16-fc:4-Momentum,1_epoch,4,1,16,4,0.265,70.98,159.224,97.69
257,filter:8-conv1:512-conv2:128-fc:2-Momentum,1_epoch,8,512,128,2,2.48,10.28,161.704,97.69
258,filter:4-conv1:16-conv2:512-fc:8-Momentum,1_epoch,4,16,512,8,0.452,22.25,162.156,97.69
259,filter:12-conv1:8-conv2:2-fc:8-Momentum,1_epoch,12,8,2,8,0.184,90.94,162.34,97.69
260,filter:2-conv1:64-conv2:128-fc:256-Momentum,1_epoch,2,64,128,256,0.558,95.87,162.898,97.69
261,filter:14-conv1:256-conv2:64-fc:256-Momentum,1_epoch,14,256,64,256,1.72,10.28,164.618,97.69
262,filter:6-conv1:2-conv2:8-fc:128-Momentum,1_epoch,6,2,8,128,0.247,95.96,164.865,97.69
263,filter:4-conv1:4-conv2:64-fc:256-Momentum,1_epoch,4,4,64,256,0.208,97.63,165.073,97.69
264,filter:8-conv1:64-conv2:1-fc:1-Momentum,1_epoch,8,64,1,1,0.286,27.68,165.359,97.69
265,filter:4-conv1:128-conv2:8-fc:128-Momentum,1_epoch,4,128,8,128,0.423,97.21,165.782,97.69
266,filter:12-conv1:2-conv2:256-fc:2-Momentum,1_epoch,12,2,256,2,0.537,10.28,166.319,97.69
267,filter:2-conv1:16-conv2:16-fc:128-Momentum,1_epoch,2,16,16,128,0.182,93.42,166.501,97.69
268,filter:6-conv1:8-conv2:8-fc:32-Momentum,1_epoch,6,8,8,32,0.168,96.69,166.669,97.69
269,filter:2-conv1:256-conv2:256-fc:16-Momentum,1_epoch,2,256,256,16,0.879,88.58,167.548,97.69
270,filter:4-conv1:32-conv2:64-fc:1-Momentum,1_epoch,4,32,64,1,0.318,10.28,167.866,97.69
271,filter:6-conv1:4-conv2:8-fc:256-Momentum,1_epoch,6,4,8,256,0.202,97.31,168.068,97.69
272,filter:6-conv1:4-conv2:256-fc:4-Momentum,1_epoch,6,4,256,4,0.299,65.29,168.367,97.69
273,filter:12-conv1:64-conv2:16-fc:256-Momentum,1_epoch,12,64,16,256,0.357,96.02,168.724,97.69
274,filter:6-conv1:8-conv2:1-fc:1-Momentum,1_epoch,6,8,1,1,0.282,32.5,169.006,97.69
275,filter:2-conv1:16-conv2:8-fc:1-Momentum,1_epoch,2,16,8,1,0.162,27.98,169.168,97.69
276,filter:14-conv1:128-conv2:2-fc:32-Momentum,1_epoch,14,128,2,32,0.606,10.28,169.774,97.69
277,filter:12-conv1:64-conv2:4-fc:8-Momentum,1_epoch,12,64,4,8,0.389,91.92,170.163,97.69
278,filter:14-conv1:1-conv2:256-fc:128-Momentum,1_epoch,14,1,256,128,0.355,81.98,170.518,97.69
279,filter:12-conv1:512-conv2:64-fc:32-Momentum,1_epoch,12,512,64,32,2.59,10.28,173.108,97.69
280,filter:2-conv1:16-conv2:16-fc:16-Momentum,1_epoch,2,16,16,16,0.332,84.99,173.44,97.69
281,filter:14-conv1:8-conv2:256-fc:2-Momentum,1_epoch,14,8,256,2,0.445,10.28,173.885,97.69
282,filter:4-conv1:4-conv2:256-fc:4-Momentum,1_epoch,4,4,256,4,0.411,51.44,174.296,97.69
283,filter:8-conv1:256-conv2:8-fc:32-Momentum,1_epoch,8,256,8,32,0.745,96.17,175.041,97.69
284,filter:4-conv1:16-conv2:128-fc:128-Momentum,1_epoch,4,16,128,128,0.343,96.9,175.384,97.69
285,filter:6-conv1:128-conv2:8-fc:1-Momentum,1_epoch,6,128,8,1,0.433,23.84,175.817,97.69
286,filter:8-conv1:4-conv2:16-fc:16-Momentum,1_epoch,8,4,16,16,0.161,95.27,175.978,97.69
287,filter:4-conv1:128-conv2:128-fc:256-Momentum,1_epoch,4,128,128,256,0.713,98.06,176.691,98.06
288,filter:2-conv1:64-conv2:4-fc:512-Momentum,1_epoch,2,64,4,512,0.241,91.03,176.932,98.06
289,filter:14-conv1:256-conv2:256-fc:8-Momentum,1_epoch,14,256,256,8,3.18,10.28,180.112,98.06
290,filter:2-conv1:8-conv2:32-fc:32-Momentum,1_epoch,2,8,32,32,0.264,93.85,180.376,98.06
291,filter:14-conv1:1-conv2:32-fc:32-Momentum,1_epoch,14,1,32,32,0.182,94.55,180.558,98.06
292,filter:4-conv1:2-conv2:32-fc:512-Momentum,1_epoch,4,2,32,512,0.174,96.68,180.732,98.06
293,filter:12-conv1:512-conv2:512-fc:128-Momentum,1_epoch,12,512,512,128,9.83,10.28,190.562,98.06
294,filter:2-conv1:64-conv2:512-fc:512-Momentum,1_epoch,2,64,512,512,0.749,96.35,191.311,98.06
295,filter:14-conv1:16-conv2:256-fc:64-Momentum,1_epoch,14,16,256,64,0.52,17.96,191.831,98.06
296,filter:8-conv1:32-conv2:256-fc:2-Momentum,1_epoch,8,32,256,2,0.71,10.28,192.541,98.06
297,filter:12-conv1:128-conv2:64-fc:16-Momentum,1_epoch,12,128,64,16,0.769,10.28,193.31,98.06
298,filter:6-conv1:32-conv2:256-fc:512-Momentum,1_epoch,6,32,256,512,0.59,97.32,193.9,98.06
299,filter:6-conv1:1-conv2:1-fc:4-Momentum,1_epoch,6,1,1,4,0.2,67.59,194.1,98.06
300,filter:4-conv1:32-conv2:8-fc:8-Momentum,1_epoch,4,32,8,8,0.396,90.54,194.496,98.06
301,filter:2-conv1:128-conv2:16-fc:256-Momentum,1_epoch,2,128,16,256,0.459,96.1,194.955,98.06
302,filter:8-conv1:16-conv2:1-fc:32-Momentum,1_epoch,8,16,1,32,0.323,93.51,195.278,98.06
303,filter:14-conv1:512-conv2:1-fc:1-Momentum,1_epoch,14,512,1,1,1.78,10.28,197.058,98.06
304,filter:6-conv1:32-conv2:512-fc:512-Momentum,1_epoch,6,32,512,512,1.04,97.26,198.098,98.06
305,filter:2-conv1:64-conv2:128-fc:2-Momentum,1_epoch,2,64,128,2,0.378,39.98,198.476,98.06
306,filter:2-conv1:64-conv2:8-fc:4-Momentum,1_epoch,2,64,8,4,0.32,59.29,198.796,98.06
307,filter:4-conv1:512-conv2:32-fc:64-Momentum,1_epoch,4,512,32,64,1.22,97.38,200.016,98.06
308,filter:14-conv1:4-conv2:64-fc:2-Momentum,1_epoch,14,4,64,2,0.238,10.28,200.254,98.06
309,filter:6-conv1:256-conv2:32-fc:64-Momentum,1_epoch,6,256,32,64,0.855,97.52,201.109,98.06
310,filter:6-conv1:64-conv2:256-fc:256-Momentum,1_epoch,6,64,256,256,0.698,97.53,201.807,98.06
311,filter:4-conv1:8-conv2:16-fc:2-Momentum,1_epoch,4,8,16,2,0.299,36.82,202.106,98.06
312,filter:12-conv1:128-conv2:32-fc:2-Momentum,1_epoch,12,128,32,2,0.735,10.28,202.841,98.06
313,filter:2-conv1:2-conv2:16-fc:16-Momentum,1_epoch,2,2,16,16,0.205,83.75,203.046,98.06
314,filter:12-conv1:512-conv2:32-fc:16-Momentum,1_epoch,12,512,32,16,2.04,10.28,205.086,98.06
315,filter:14-conv1:64-conv2:4-fc:16-Momentum,1_epoch,14,64,4,16,0.516,94.01,205.602,98.06
316,filter:4-conv1:128-conv2:4-fc:8-Momentum,1_epoch,4,128,4,8,0.392,92.88,205.994,98.06
317,filter:4-conv1:128-conv2:1-fc:128-Momentum,1_epoch,4,128,1,128,0.439,92.32,206.433,98.06
318,filter:4-conv1:1-conv2:32-fc:2-Momentum,1_epoch,4,1,32,2,0.205,41.61,206.638,98.06
319,filter:12-conv1:4-conv2:8-fc:1-Momentum,1_epoch,12,4,8,1,0.222,10.28,206.86,98.06
320,filter:14-conv1:32-conv2:128-fc:256-Momentum,1_epoch,14,32,128,256,0.472,93.88,207.332,98.06
321,filter:14-conv1:4-conv2:128-fc:256-Momentum,1_epoch,14,4,128,256,0.326,92.92,207.658,98.06
322,filter:4-conv1:64-conv2:256-fc:128-Momentum,1_epoch,4,64,256,128,0.788,96.98,208.446,98.06
323,filter:8-conv1:16-conv2:512-fc:2-Momentum,1_epoch,8,16,512,2,0.812,10.28,209.258,98.06
324,filter:6-conv1:256-conv2:256-fc:1-Momentum,1_epoch,6,256,256,1,1.75,10.28,211.008,98.06
325,filter:8-conv1:16-conv2:4-fc:1-Momentum,1_epoch,8,16,4,1,0.177,10.28,211.185,98.06
326,filter:8-conv1:16-conv2:1-fc:1-Momentum,1_epoch,8,16,1,1,0.175,10.28,211.36,98.06
327,filter:4-conv1:16-conv2:256-fc:256-Momentum,1_epoch,4,16,256,256,0.329,97.94,211.689,98.06
328,filter:2-conv1:8-conv2:4-fc:16-Momentum,1_epoch,2,8,4,16,0.173,81.79,211.862,98.06
329,filter:8-conv1:16-conv2:16-fc:64-Momentum,1_epoch,8,16,16,64,0.189,97.49,212.051,98.06
330,filter:12-conv1:512-conv2:4-fc:8-Momentum,1_epoch,12,512,4,8,1.66,87.94,213.711,98.06
331,filter:4-conv1:256-conv2:8-fc:8-Momentum,1_epoch,4,256,8,8,0.687,92.85,214.398,98.06
332,filter:2-conv1:1-conv2:1-fc:1-Momentum,1_epoch,2,1,1,1,0.136,18.72,214.534,98.06
333,filter:4-conv1:512-conv2:2-fc:128-Momentum,1_epoch,4,512,2,128,1.21,10.28,215.744,98.06
334,filter:6-conv1:1-conv2:512-fc:2-Momentum,1_epoch,6,1,512,2,0.388,10.28,216.132,98.06
335,filter:14-conv1:128-conv2:128-fc:128-Momentum,1_epoch,14,128,128,128,1.22,10.28,217.352,98.06
336,filter:6-conv1:4-conv2:32-fc:512-Momentum,1_epoch,6,4,32,512,0.181,97.92,217.533,98.06
337,filter:12-conv1:64-conv2:2-fc:512-Momentum,1_epoch,12,64,2,512,0.341,10.28,217.874,98.06
338,filter:8-conv1:2-conv2:16-fc:16-Momentum,1_epoch,8,2,16,16,0.279,95.35,218.153,98.06
339,filter:12-conv1:2-conv2:64-fc:256-Momentum,1_epoch,12,2,64,256,0.234,93.51,218.387,98.06
340,filter:6-conv1:128-conv2:16-fc:1-Momentum,1_epoch,6,128,16,1,0.54,10.28,218.927,98.06
341,filter:8-conv1:2-conv2:4-fc:32-Momentum,1_epoch,8,2,4,32,0.248,94.53,219.175,98.06
342,filter:2-conv1:4-conv2:2-fc:2-Momentum,1_epoch,2,4,2,2,0.238,17.65,219.413,98.06
343,filter:2-conv1:2-conv2:512-fc:64-Momentum,1_epoch,2,2,512,64,0.315,10.28,219.728,98.06
344,filter:6-conv1:4-conv2:16-fc:4-Momentum,1_epoch,6,4,16,4,0.201,82.73,219.929,98.06
345,filter:12-conv1:64-conv2:1-fc:16-Momentum,1_epoch,12,64,1,16,0.306,93.52,220.235,98.06
346,filter:2-conv1:512-conv2:1-fc:8-Momentum,1_epoch,2,512,1,8,1.37,78.42,221.605,98.06
347,filter:2-conv1:512-conv2:256-fc:1-Momentum,1_epoch,2,512,256,1,1.57,10.28,223.175,98.06
348,filter:12-conv1:1-conv2:2-fc:4-Momentum,1_epoch,12,1,2,4,0.267,74.29,223.442,98.06
349,filter:4-conv1:256-conv2:4-fc:2-Momentum,1_epoch,4,256,4,2,0.635,46.43,224.077,98.06
350,filter:14-conv1:128-conv2:4-fc:32-Momentum,1_epoch,14,128,4,32,0.631,92.99,224.708,98.06
351,filter:8-conv1:256-conv2:2-fc:4-Momentum,1_epoch,8,256,2,4,0.882,87.94,225.59,98.06
352,filter:12-conv1:4-conv2:16-fc:1-Momentum,1_epoch,12,4,16,1,0.197,26.62,225.787,98.06
353,filter:8-conv1:4-conv2:64-fc:512-Momentum,1_epoch,8,4,64,512,0.374,97.51,226.161,98.06
354,filter:14-conv1:2-conv2:512-fc:32-Momentum,1_epoch,14,2,512,32,0.742,83.94,226.903,98.06
355,filter:2-conv1:2-conv2:16-fc:4-Momentum,1_epoch,2,2,16,4,0.163,69.65,227.066,98.06
356,filter:12-conv1:16-conv2:256-fc:128-Momentum,1_epoch,12,16,256,128,0.698,93.49,227.764,98.06
357,filter:2-conv1:1-conv2:128-fc:8-Momentum,1_epoch,2,1,128,8,0.227,10.28,227.991,98.06
358,filter:14-conv1:256-conv2:128-fc:512-Momentum,1_epoch,14,256,128,512,2.18,9.8,230.171,98.06
359,filter:4-conv1:2-conv2:8-fc:16-Momentum,1_epoch,4,2,8,16,0.169,93.64,230.34,98.06
360,filter:8-conv1:8-conv2:32-fc:64-Momentum,1_epoch,8,8,32,64,0.231,96.88,230.571,98.06
361,filter:14-conv1:16-conv2:8-fc:8-Momentum,1_epoch,14,16,8,8,0.217,88.86,230.788,98.06
362,filter:12-conv1:8-conv2:32-fc:1-Momentum,1_epoch,12,8,32,1,0.241,10.28,231.029,98.06
363,filter:2-conv1:32-conv2:32-fc:128-Momentum,1_epoch,2,32,32,128,0.202,95.24,231.231,98.06
364,filter:12-conv1:512-conv2:2-fc:8-Momentum,1_epoch,12,512,2,8,1.83,77.31,233.061,98.06
365,filter:8-conv1:32-conv2:256-fc:16-Momentum,1_epoch,8,32,256,16,0.653,21.81,233.714,98.06
366,filter:2-conv1:2-conv2:16-fc:1-Momentum,1_epoch,2,2,16,1,0.162,25.25,233.876,98.06
367,filter:8-conv1:2-conv2:4-fc:512-Momentum,1_epoch,8,2,4,512,0.226,96.45,234.102,98.06
368,filter:6-conv1:256-conv2:16-fc:2-Momentum,1_epoch,6,256,16,2,0.753,27.19,234.855,98.06
369,filter:14-conv1:512-conv2:128-fc:1-Momentum,1_epoch,14,512,128,1,4.05,10.28,238.905,98.06
370,filter:2-conv1:256-conv2:512-fc:256-Momentum,1_epoch,2,256,512,256,1.27,96.01,240.175,98.06
371,filter:12-conv1:2-conv2:2-fc:256-Momentum,1_epoch,12,2,2,256,0.258,95.47,240.433,98.06
372,filter:8-conv1:2-conv2:32-fc:16-Momentum,1_epoch,8,2,32,16,0.16,94.6,240.593,98.06
373,filter:4-conv1:8-conv2:128-fc:128-Momentum,1_epoch,4,8,128,128,0.236,97.02,240.829,98.06
374,filter:6-conv1:1-conv2:128-fc:128-Momentum,1_epoch,6,1,128,128,0.228,94.34,241.057,98.06
375,filter:8-conv1:128-conv2:64-fc:4-Momentum,1_epoch,8,128,64,4,0.6,10.28,241.657,98.06
376,filter:14-conv1:32-conv2:32-fc:8-Momentum,1_epoch,14,32,32,8,0.304,56.98,241.961,98.06
377,filter:12-conv1:32-conv2:256-fc:4-Momentum,1_epoch,12,32,256,4,0.591,10.28,242.552,98.06
378,filter:8-conv1:512-conv2:2-fc:256-Momentum,1_epoch,8,512,2,256,1.39,11.35,243.942,98.06
379,filter:4-conv1:2-conv2:4-fc:512-Momentum,1_epoch,4,2,4,512,0.235,95.71,244.177,98.06
380,filter:4-conv1:4-conv2:1-fc:2-Momentum,1_epoch,4,4,1,2,0.134,35.12,244.311,98.06
381,filter:8-conv1:16-conv2:16-fc:512-Momentum,1_epoch,8,16,16,512,0.278,97.62,244.589,98.06
382,filter:12-conv1:128-conv2:16-fc:256-Momentum,1_epoch,12,128,16,256,0.716,95.54,245.305,98.06
383,filter:6-conv1:32-conv2:128-fc:128-Momentum,1_epoch,6,32,128,128,0.423,97.79,245.728,98.06
384,filter:4-conv1:64-conv2:64-fc:4-Momentum,1_epoch,4,64,64,4,0.485,26.21,246.213,98.06
385,filter:4-conv1:16-conv2:1-fc:128-Momentum,1_epoch,4,16,1,128,0.174,92.2,246.387,98.06
386,filter:14-conv1:16-conv2:256-fc:2-Momentum,1_epoch,14,16,256,2,0.518,10.28,246.905,98.06
387,filter:12-conv1:128-conv2:64-fc:256-Momentum,1_epoch,12,128,64,256,0.723,10.28,247.628,98.06
388,filter:8-conv1:512-conv2:2-fc:512-Momentum,1_epoch,8,512,2,512,1.36,10.28,248.988,98.06
389,filter:4-conv1:32-conv2:8-fc:128-Momentum,1_epoch,4,32,8,128,0.302,96.64,249.29,98.06
390,filter:8-conv1:32-conv2:16-fc:2-Momentum,1_epoch,8,32,16,2,0.227,27.15,249.517,98.06
391,filter:6-conv1:16-conv2:2-fc:256-Momentum,1_epoch,6,16,2,256,0.187,96.65,249.704,98.06
392,filter:8-conv1:32-conv2:16-fc:512-Momentum,1_epoch,8,32,16,512,0.24,97.89,249.944,98.06
393,filter:6-conv1:1-conv2:128-fc:2-Momentum,1_epoch,6,1,128,2,0.228,49.48,250.172,98.06
394,filter:4-conv1:256-conv2:256-fc:64-Momentum,1_epoch,4,256,256,64,1.67,96.86,251.842,98.06
395,filter:14-conv1:512-conv2:16-fc:16-Momentum,1_epoch,14,512,16,16,1.97,10.28,253.812,98.06
396,filter:14-conv1:512-conv2:16-fc:2-Momentum,1_epoch,14,512,16,2,2.14,10.28,255.952,98.06
397,filter:4-conv1:128-conv2:128-fc:32-Momentum,1_epoch,4,128,128,32,1.11,97.11,257.062,98.06
398,filter:14-conv1:16-conv2:16-fc:64-Momentum,1_epoch,14,16,16,64,0.236,96.13,257.298,98.06
399,filter:8-conv1:4-conv2:4-fc:512-Momentum,1_epoch,8,4,4,512,0.272,97.28,257.57,98.06
400,filter:4-conv1:1-conv2:32-fc:8-Momentum,1_epoch,4,1,32,8,0.254,88.95,257.824,98.06
401,filter:4-conv1:2-conv2:512-fc:64-Momentum,1_epoch,4,2,512,64,0.363,94.86,258.187,98.06
402,filter:4-conv1:128-conv2:8-fc:8-Momentum,1_epoch,4,128,8,8,0.427,94.84,258.614,98.06
403,filter:2-conv1:32-conv2:128-fc:16-Momentum,1_epoch,2,32,128,16,0.419,88.89,259.033,98.06
404,filter:12-conv1:32-conv2:8-fc:64-Momentum,1_epoch,12,32,8,64,0.324,97.05,259.357,98.06
405,filter:6-conv1:16-conv2:256-fc:64-Momentum,1_epoch,6,16,256,64,0.536,96.99,259.893,98.06
406,filter:2-conv1:64-conv2:1-fc:2-Momentum,1_epoch,2,64,1,2,0.233,39.05,260.126,98.06
407,filter:2-conv1:256-conv2:8-fc:8-Momentum,1_epoch,2,256,8,8,0.566,84.41,260.692,98.06
408,filter:8-conv1:1-conv2:64-fc:128-Momentum,1_epoch,8,1,64,128,0.177,94.52,260.869,98.06
409,filter:12-conv1:8-conv2:32-fc:2-Momentum,1_epoch,12,8,32,2,0.244,10.28,261.113,98.06
410,filter:2-conv1:32-conv2:64-fc:256-Momentum,1_epoch,2,32,64,256,0.227,96.31,261.34,98.06
411,filter:8-conv1:64-conv2:64-fc:512-Momentum,1_epoch,8,64,64,512,0.391,98.08,261.731,98.08
412,filter:14-conv1:16-conv2:512-fc:512-Momentum,1_epoch,14,16,512,512,1.03,91.3,262.761,98.08
413,filter:14-conv1:8-conv2:512-fc:8-Momentum,1_epoch,14,8,512,8,0.746,10.28,263.507,98.08
414,filter:8-conv1:32-conv2:2-fc:512-Momentum,1_epoch,8,32,2,512,0.341,10.28,263.848,98.08
415,filter:6-conv1:1-conv2:2-fc:32-Momentum,1_epoch,6,1,2,32,0.226,91.72,264.074,98.08
416,filter:14-conv1:8-conv2:4-fc:2-Momentum,1_epoch,14,8,4,2,0.333,28.63,264.407,98.08
417,filter:4-conv1:128-conv2:16-fc:1-Momentum,1_epoch,4,128,16,1,0.471,10.28,264.878,98.08
418,filter:8-conv1:512-conv2:64-fc:1-Momentum,1_epoch,8,512,64,1,1.92,10.28,266.798,98.08
419,filter:8-conv1:1-conv2:64-fc:16-Momentum,1_epoch,8,1,64,16,0.179,93.74,266.977,98.08
420,filter:4-conv1:1-conv2:8-fc:8-Momentum,1_epoch,4,1,8,8,0.18,88.62,267.157,98.08
421,filter:12-conv1:32-conv2:16-fc:16-Momentum,1_epoch,12,32,16,16,0.394,95.82,267.551,98.08
422,filter:12-conv1:32-conv2:32-fc:2-Momentum,1_epoch,12,32,32,2,0.413,10.28,267.964,98.08
423,filter:6-conv1:128-conv2:8-fc:2-Momentum,1_epoch,6,128,8,2,0.589,10.28,268.553,98.08
424,filter:6-conv1:2-conv2:16-fc:64-Momentum,1_epoch,6,2,16,64,0.153,95.48,268.706,98.08
425,filter:6-conv1:2-conv2:4-fc:4-Momentum,1_epoch,6,2,4,4,0.193,76.48,268.899,98.08
426,filter:2-conv1:1-conv2:256-fc:256-Momentum,1_epoch,2,1,256,256,0.266,94.8,269.165,98.08
427,filter:14-conv1:4-conv2:1-fc:512-Momentum,1_epoch,14,4,1,512,0.186,10.28,269.351,98.08
428,filter:14-conv1:8-conv2:128-fc:2-Momentum,1_epoch,14,8,128,2,0.387,10.28,269.738,98.08
429,filter:4-conv1:256-conv2:2-fc:8-Momentum,1_epoch,4,256,2,8,0.646,85.56,270.384,98.08
430,filter:4-conv1:1-conv2:1-fc:8-Momentum,1_epoch,4,1,1,8,0.401,76.17,270.785,98.08
431,filter:6-conv1:512-conv2:512-fc:128-Momentum,1_epoch,6,512,512,128,5.76,10.28,276.545,98.08
432,filter:8-conv1:512-conv2:8-fc:256-Momentum,1_epoch,8,512,8,256,1.57,93.88,278.115,98.08
433,filter:14-conv1:256-conv2:1-fc:2-Momentum,1_epoch,14,256,1,2,1.2,45.61,279.315,98.08
434,filter:2-conv1:2-conv2:32-fc:32-Momentum,1_epoch,2,2,32,32,0.321,90.4,279.636,98.08
435,filter:8-conv1:256-conv2:16-fc:128-Momentum,1_epoch,8,256,16,128,0.776,96.92,280.412,98.08
436,filter:6-conv1:256-conv2:64-fc:4-Momentum,1_epoch,6,256,64,4,0.998,10.28,281.41,98.08
437,filter:14-conv1:512-conv2:8-fc:64-Momentum,1_epoch,14,512,8,64,1.91,63.87,283.32,98.08
438,filter:2-conv1:16-conv2:256-fc:256-Momentum,1_epoch,2,16,256,256,0.293,95.47,283.613,98.08
439,filter:6-conv1:64-conv2:256-fc:1-Momentum,1_epoch,6,64,256,1,0.672,10.28,284.285,98.08
440,filter:4-conv1:64-conv2:256-fc:1-Momentum,1_epoch,4,64,256,1,0.562,10.28,284.847,98.08
441,filter:14-conv1:2-conv2:128-fc:2-Momentum,1_epoch,14,2,128,2,0.289,10.28,285.136,98.08
442,filter:6-conv1:8-conv2:512-fc:64-Momentum,1_epoch,6,8,512,64,0.455,94.68,285.591,98.08
443,filter:2-conv1:512-conv2:16-fc:8-Momentum,1_epoch,2,512,16,8,1.44,91.7,287.031,98.08
444,filter:6-conv1:512-conv2:64-fc:1-Momentum,1_epoch,6,512,64,1,1.72,10.28,288.751,98.08
445,filter:12-conv1:2-conv2:32-fc:8-Momentum,1_epoch,12,2,32,8,0.414,92.06,289.165,98.08
446,filter:2-conv1:32-conv2:2-fc:32-Momentum,1_epoch,2,32,2,32,0.186,89.75,289.351,98.08
447,filter:6-conv1:512-conv2:256-fc:512-Momentum,1_epoch,6,512,256,512,3.35,10.28,292.701,98.08
448,filter:2-conv1:256-conv2:512-fc:16-Momentum,1_epoch,2,256,512,16,1.32,83.42,294.021,98.08
449,filter:6-conv1:2-conv2:256-fc:16-Momentum,1_epoch,6,2,256,16,0.334,95.18,294.355,98.08
450,filter:4-conv1:64-conv2:4-fc:512-Momentum,1_epoch,4,64,4,512,0.272,97.08,294.627,98.08
451,filter:2-conv1:512-conv2:512-fc:8-Momentum,1_epoch,2,512,512,8,2.13,10.28,296.757,98.08
452,filter:12-conv1:8-conv2:64-fc:512-Momentum,1_epoch,12,8,64,512,0.353,95.65,297.11,98.08
453,filter:12-conv1:4-conv2:2-fc:512-Momentum,1_epoch,12,4,2,512,0.18,96.39,297.29,98.08
454,filter:14-conv1:256-conv2:16-fc:1-Momentum,1_epoch,14,256,16,1,1.11,10.28,298.4,98.08
455,filter:14-conv1:2-conv2:2-fc:32-Momentum,1_epoch,14,2,2,32,0.167,93.35,298.567,98.08
456,filter:2-conv1:64-conv2:2-fc:32-Momentum,1_epoch,2,64,2,32,0.305,88.99,298.872,98.08
457,filter:12-conv1:8-conv2:64-fc:1-Momentum,1_epoch,12,8,64,1,0.447,10.28,299.319,98.08
458,filter:14-conv1:4-conv2:32-fc:4-Momentum,1_epoch,14,4,32,4,0.289,43.15,299.608,98.08
459,filter:6-conv1:64-conv2:2-fc:16-Momentum,1_epoch,6,64,2,16,0.288,94.15,299.896,98.08
460,filter:6-conv1:32-conv2:256-fc:4-Momentum,1_epoch,6,32,256,4,0.632,10.28,300.528,98.08
461,filter:12-conv1:8-conv2:256-fc:512-Momentum,1_epoch,12,8,256,512,0.509,87.61,301.037,98.08
462,filter:4-conv1:256-conv2:128-fc:4-Momentum,1_epoch,4,256,128,4,1.1,10.28,302.137,98.08
463,filter:6-conv1:32-conv2:1-fc:8-Momentum,1_epoch,6,32,1,8,0.635,87.94,302.772,98.08
464,filter:2-conv1:8-conv2:4-fc:1-Momentum,1_epoch,2,8,4,1,0.168,19.07,302.94,98.08
465,filter:8-conv1:16-conv2:16-fc:128-Momentum,1_epoch,8,16,16,128,0.286,97.73,303.226,98.08
466,filter:12-conv1:128-conv2:1-fc:2-Momentum,1_epoch,12,128,1,2,0.687,42.91,303.913,98.08
467,filter:12-conv1:64-conv2:64-fc:64-Momentum,1_epoch,12,64,64,64,0.436,10.28,304.349,98.08
468,filter:12-conv1:2-conv2:8-fc:64-Momentum,1_epoch,12,2,8,64,0.279,95.23,304.628,98.08
469,filter:4-conv1:1-conv2:8-fc:128-Momentum,1_epoch,4,1,8,128,0.128,94.57,304.756,98.08
470,filter:2-conv1:8-conv2:128-fc:128-Momentum,1_epoch,2,8,128,128,0.247,95.03,305.003,98.08
