,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
1355,filter:12-conv1:16-conv2:128-fc:32-Momentum,1_epoch,12,16,128,32,0.352,95.71,947.244,98.26
1356,filter:14-conv1:2-conv2:64-fc:1-Momentum,1_epoch,14,2,64,1,0.325,10.28,947.569,98.26
1357,filter:4-conv1:32-conv2:2-fc:2-Momentum,1_epoch,4,32,2,2,0.349,43.81,947.918,98.26
1358,filter:4-conv1:64-conv2:64-fc:16-Momentum,1_epoch,4,64,64,16,0.356,95.98,948.274,98.26
1359,filter:2-conv1:2-conv2:64-fc:2-Momentum,1_epoch,2,2,64,2,0.186,10.28,948.46,98.26
1360,filter:14-conv1:16-conv2:32-fc:64-Momentum,1_epoch,14,16,32,64,0.375,96.84,948.835,98.26
1361,filter:2-conv1:1-conv2:64-fc:512-Momentum,1_epoch,2,1,64,512,0.356,94.13,949.191,98.26
1362,filter:12-conv1:8-conv2:16-fc:128-Momentum,1_epoch,12,8,16,128,0.218,96.85,949.409,98.26
1363,filter:6-conv1:32-conv2:256-fc:64-Momentum,1_epoch,6,32,256,64,0.672,97.45,950.081,98.26
1364,filter:4-conv1:128-conv2:128-fc:16-Momentum,1_epoch,4,128,128,16,0.719,94.74,950.8,98.26
1365,filter:12-conv1:1-conv2:32-fc:128-Momentum,1_epoch,12,1,32,128,0.2,93.54,951.0,98.26
1366,filter:6-conv1:512-conv2:512-fc:64-Momentum,1_epoch,6,512,512,64,5.79,10.28,956.79,98.26
1367,filter:4-conv1:8-conv2:512-fc:64-Momentum,1_epoch,4,8,512,64,0.397,96.96,957.187,98.26
1368,filter:14-conv1:512-conv2:256-fc:16-Momentum,1_epoch,14,512,256,16,6.33,10.28,963.517,98.26
1369,filter:6-conv1:1-conv2:64-fc:64-Momentum,1_epoch,6,1,64,64,0.18,95.72,963.697,98.26
1370,filter:2-conv1:8-conv2:512-fc:16-Momentum,1_epoch,2,8,512,16,0.451,87.86,964.148,98.26
1371,filter:6-conv1:16-conv2:1-fc:256-Momentum,1_epoch,6,16,1,256,0.187,93.26,964.335,98.26
1372,filter:12-conv1:8-conv2:512-fc:1-Momentum,1_epoch,12,8,512,1,0.691,10.28,965.026,98.26
1373,filter:14-conv1:128-conv2:8-fc:16-Momentum,1_epoch,14,128,8,16,0.676,93.36,965.702,98.26
1374,filter:14-conv1:8-conv2:256-fc:1-Momentum,1_epoch,14,8,256,1,0.464,10.28,966.166,98.26
1375,filter:14-conv1:256-conv2:128-fc:2-Momentum,1_epoch,14,256,128,2,2.17,10.28,968.336,98.26
1376,filter:6-conv1:128-conv2:8-fc:16-Momentum,1_epoch,6,128,8,16,0.533,96.1,968.869,98.26
1377,filter:14-conv1:1-conv2:512-fc:64-Momentum,1_epoch,14,1,512,64,0.494,44.27,969.363,98.26
1378,filter:14-conv1:1-conv2:8-fc:4-Momentum,1_epoch,14,1,8,4,0.296,66.89,969.659,98.26
1379,filter:14-conv1:256-conv2:512-fc:32-Momentum,1_epoch,14,256,512,32,5.49,10.28,975.149,98.26
1380,filter:14-conv1:8-conv2:16-fc:128-Momentum,1_epoch,14,8,16,128,0.219,96.04,975.368,98.26
1381,filter:8-conv1:512-conv2:4-fc:4-Momentum,1_epoch,8,512,4,4,1.45,82.12,976.818,98.26
1382,filter:8-conv1:8-conv2:16-fc:2-Momentum,1_epoch,8,8,16,2,0.179,45.64,976.997,98.26
1383,filter:4-conv1:4-conv2:128-fc:128-Momentum,1_epoch,4,4,128,128,0.204,96.57,977.201,98.26
1384,filter:4-conv1:4-conv2:256-fc:128-Momentum,1_epoch,4,4,256,128,0.766,96.2,977.967,98.26
1385,filter:2-conv1:512-conv2:128-fc:128-Momentum,1_epoch,2,512,128,128,1.31,96.78,979.277,98.26
1386,filter:2-conv1:128-conv2:512-fc:4-Momentum,1_epoch,2,128,512,4,0.707,22.71,979.984,98.26
1387,filter:4-conv1:32-conv2:4-fc:32-Momentum,1_epoch,4,32,4,32,0.392,95.28,980.376,98.26
1388,filter:2-conv1:32-conv2:128-fc:512-Momentum,1_epoch,2,32,128,512,0.305,96.73,980.681,98.26
1389,filter:6-conv1:32-conv2:1-fc:64-Momentum,1_epoch,6,32,1,64,0.244,94.75,980.925,98.26
1390,filter:12-conv1:128-conv2:64-fc:2-Momentum,1_epoch,12,128,64,2,0.785,10.28,981.71,98.26
1391,filter:12-conv1:16-conv2:128-fc:512-Momentum,1_epoch,12,16,128,512,0.381,94.24,982.091,98.26
1392,filter:4-conv1:4-conv2:32-fc:64-Momentum,1_epoch,4,4,32,64,0.168,96.48,982.259,98.26
1393,filter:14-conv1:8-conv2:1-fc:32-Momentum,1_epoch,14,8,1,32,0.193,91.53,982.452,98.26
1394,filter:4-conv1:256-conv2:1-fc:32-Momentum,1_epoch,4,256,1,32,0.635,92.67,983.087,98.26
1395,filter:6-conv1:32-conv2:2-fc:8-Momentum,1_epoch,6,32,2,8,0.364,92.01,983.451,98.26
1396,filter:2-conv1:64-conv2:32-fc:128-Momentum,1_epoch,2,64,32,128,0.259,95.95,983.71,98.26
1397,filter:2-conv1:128-conv2:32-fc:2-Momentum,1_epoch,2,128,32,2,0.363,42.46,984.073,98.26
1398,filter:6-conv1:256-conv2:512-fc:128-Momentum,1_epoch,6,256,512,128,3.04,10.28,987.113,98.26
1399,filter:6-conv1:4-conv2:32-fc:64-Momentum,1_epoch,6,4,32,64,0.178,97.25,987.291,98.26
1400,filter:8-conv1:128-conv2:64-fc:128-Momentum,1_epoch,8,128,64,128,0.82,97.8,988.111,98.26
1401,filter:12-conv1:128-conv2:32-fc:256-Momentum,1_epoch,12,128,32,256,0.614,97.01,988.725,98.26
1402,filter:4-conv1:4-conv2:8-fc:128-Momentum,1_epoch,4,4,8,128,0.17,96.86,988.895,98.26
1403,filter:6-conv1:8-conv2:8-fc:256-Momentum,1_epoch,6,8,8,256,0.174,97.88,989.069,98.26
1404,filter:12-conv1:2-conv2:128-fc:2-Momentum,1_epoch,12,2,128,2,0.262,24.28,989.331,98.26
1405,filter:6-conv1:1-conv2:512-fc:8-Momentum,1_epoch,6,1,512,8,0.424,58.98,989.755,98.26
1406,filter:6-conv1:128-conv2:32-fc:32-Momentum,1_epoch,6,128,32,32,0.818,97.09,990.573,98.26
1407,filter:12-conv1:16-conv2:4-fc:2-Momentum,1_epoch,12,16,4,2,0.205,46.46,990.778,98.26
1408,filter:12-conv1:4-conv2:512-fc:32-Momentum,1_epoch,12,4,512,32,0.881,75.72,991.659,98.26
1409,filter:4-conv1:4-conv2:8-fc:512-Momentum,1_epoch,4,4,8,512,0.18,96.04,991.839,98.26
1410,filter:8-conv1:64-conv2:4-fc:512-Momentum,1_epoch,8,64,4,512,0.282,10.28,992.121,98.26
1411,filter:2-conv1:256-conv2:8-fc:16-Momentum,1_epoch,2,256,8,16,0.609,93.15,992.73,98.26
1412,filter:2-conv1:128-conv2:16-fc:4-Momentum,1_epoch,2,128,16,4,0.381,78.32,993.111,98.26
1413,filter:8-conv1:4-conv2:32-fc:256-Momentum,1_epoch,8,4,32,256,0.18,97.11,993.291,98.26
1414,filter:12-conv1:256-conv2:128-fc:2-Momentum,1_epoch,12,256,128,2,1.84,10.28,995.131,98.26
1415,filter:8-conv1:8-conv2:256-fc:512-Momentum,1_epoch,8,8,256,512,0.538,96.19,995.669,98.26
1416,filter:4-conv1:256-conv2:32-fc:1-Momentum,1_epoch,4,256,32,1,0.883,10.28,996.552,98.26
1417,filter:4-conv1:32-conv2:1-fc:64-Momentum,1_epoch,4,32,1,64,0.221,93.06,996.773,98.26
1418,filter:2-conv1:128-conv2:128-fc:256-Momentum,1_epoch,2,128,128,256,0.591,96.78,997.364,98.26
1419,filter:2-conv1:512-conv2:256-fc:16-Momentum,1_epoch,2,512,256,16,1.53,89.1,998.894,98.26
1420,filter:14-conv1:128-conv2:512-fc:4-Momentum,1_epoch,14,128,512,4,2.96,10.28,1001.854,98.26
1421,filter:12-conv1:8-conv2:128-fc:512-Momentum,1_epoch,12,8,128,512,0.389,93.48,1002.243,98.26
1422,filter:8-conv1:1-conv2:16-fc:16-Momentum,1_epoch,8,1,16,16,0.148,93.57,1002.391,98.26
1423,filter:12-conv1:4-conv2:128-fc:16-Momentum,1_epoch,12,4,128,16,0.36,85.7,1002.751,98.26
1424,filter:12-conv1:2-conv2:1-fc:128-Momentum,1_epoch,12,2,1,128,0.294,94.56,1003.045,98.26
1425,filter:12-conv1:128-conv2:8-fc:512-Momentum,1_epoch,12,128,8,512,0.77,10.28,1003.815,98.26
1426,filter:12-conv1:32-conv2:16-fc:2-Momentum,1_epoch,12,32,16,2,0.305,26.6,1004.12,98.26
1427,filter:4-conv1:8-conv2:8-fc:1-Momentum,1_epoch,4,8,8,1,0.244,28.59,1004.364,98.26
1428,filter:6-conv1:4-conv2:8-fc:512-Momentum,1_epoch,6,4,8,512,0.162,96.97,1004.526,98.26
1429,filter:2-conv1:2-conv2:16-fc:128-Momentum,1_epoch,2,2,16,128,0.254,92.75,1004.78,98.26
1430,filter:14-conv1:16-conv2:64-fc:16-Momentum,1_epoch,14,16,64,16,0.337,90.8,1005.117,98.26
1431,filter:2-conv1:512-conv2:16-fc:4-Momentum,1_epoch,2,512,16,4,1.08,80.24,1006.197,98.26
1432,filter:6-conv1:512-conv2:8-fc:64-Momentum,1_epoch,6,512,8,64,1.27,92.93,1007.467,98.26
1433,filter:8-conv1:16-conv2:32-fc:4-Momentum,1_epoch,8,16,32,4,0.206,52.22,1007.673,98.26
1434,filter:4-conv1:32-conv2:8-fc:64-Momentum,1_epoch,4,32,8,64,0.204,96.54,1007.877,98.26
1435,filter:4-conv1:512-conv2:1-fc:256-Momentum,1_epoch,4,512,1,256,1.28,94.38,1009.157,98.26
1436,filter:14-conv1:32-conv2:1-fc:256-Momentum,1_epoch,14,32,1,256,0.264,10.28,1009.421,98.26
1437,filter:12-conv1:16-conv2:1-fc:8-Momentum,1_epoch,12,16,1,8,0.198,89.23,1009.619,98.26
1438,filter:2-conv1:64-conv2:64-fc:512-Momentum,1_epoch,2,64,64,512,0.314,96.94,1009.933,98.26
1439,filter:14-conv1:512-conv2:8-fc:16-Momentum,1_epoch,14,512,8,16,1.84,64.35,1011.773,98.26
1440,filter:14-conv1:32-conv2:32-fc:256-Momentum,1_epoch,14,32,32,256,0.31,96.91,1012.083,98.26
1441,filter:8-conv1:128-conv2:128-fc:2-Momentum,1_epoch,8,128,128,2,0.752,10.28,1012.835,98.26
1442,filter:12-conv1:256-conv2:32-fc:1-Momentum,1_epoch,12,256,32,1,1.15,10.28,1013.985,98.26
1443,filter:14-conv1:128-conv2:8-fc:512-Momentum,1_epoch,14,128,8,512,0.64,10.28,1014.625,98.26
1444,filter:2-conv1:2-conv2:1-fc:128-Momentum,1_epoch,2,2,1,128,0.156,10.28,1014.781,98.26
1445,filter:8-conv1:16-conv2:64-fc:256-Momentum,1_epoch,8,16,64,256,0.264,98.21,1015.045,98.26
1446,filter:12-conv1:16-conv2:8-fc:32-Momentum,1_epoch,12,16,8,32,0.216,96.09,1015.261,98.26
1447,filter:12-conv1:16-conv2:1-fc:4-Momentum,1_epoch,12,16,1,4,0.254,82.99,1015.515,98.26
1448,filter:2-conv1:4-conv2:64-fc:8-Momentum,1_epoch,2,4,64,8,0.188,82.94,1015.703,98.26
1449,filter:12-conv1:32-conv2:4-fc:4-Momentum,1_epoch,12,32,4,4,0.259,70.81,1015.962,98.26
1450,filter:8-conv1:4-conv2:16-fc:4-Momentum,1_epoch,8,4,16,4,0.273,86.98,1016.235,98.26
1451,filter:4-conv1:64-conv2:4-fc:32-Momentum,1_epoch,4,64,4,32,0.261,96.19,1016.496,98.26
1452,filter:14-conv1:16-conv2:64-fc:32-Momentum,1_epoch,14,16,64,32,0.289,95.39,1016.785,98.26
1453,filter:2-conv1:512-conv2:128-fc:64-Momentum,1_epoch,2,512,128,64,1.24,96.36,1018.025,98.26
1454,filter:4-conv1:8-conv2:256-fc:2-Momentum,1_epoch,4,8,256,2,0.284,27.44,1018.309,98.26
1455,filter:8-conv1:16-conv2:4-fc:16-Momentum,1_epoch,8,16,4,16,0.175,96.02,1018.484,98.26
1456,filter:14-conv1:1-conv2:32-fc:512-Momentum,1_epoch,14,1,32,512,0.258,88.56,1018.742,98.26
1457,filter:14-conv1:4-conv2:4-fc:128-Momentum,1_epoch,14,4,4,128,0.184,96.3,1018.926,98.26
1458,filter:4-conv1:8-conv2:512-fc:128-Momentum,1_epoch,4,8,512,128,0.465,96.98,1019.391,98.26
1459,filter:6-conv1:128-conv2:16-fc:16-Momentum,1_epoch,6,128,16,16,0.579,96.74,1019.97,98.26
1460,filter:2-conv1:8-conv2:256-fc:2-Momentum,1_epoch,2,8,256,2,0.338,10.28,1020.308,98.26
1461,filter:2-conv1:128-conv2:512-fc:1-Momentum,1_epoch,2,128,512,1,0.771,10.28,1021.079,98.26
1462,filter:14-conv1:128-conv2:64-fc:2-Momentum,1_epoch,14,128,64,2,0.893,10.28,1021.972,98.26
1463,filter:6-conv1:16-conv2:256-fc:64-Momentum,1_epoch,6,16,256,64,0.536,96.99,1022.508,98.26
1464,filter:14-conv1:2-conv2:4-fc:16-Momentum,1_epoch,14,2,4,16,0.338,94.78,1022.846,98.26
1465,filter:8-conv1:8-conv2:8-fc:8-Momentum,1_epoch,8,8,8,8,0.5,88.08,1023.346,98.26
1466,filter:4-conv1:2-conv2:512-fc:2-Momentum,1_epoch,4,2,512,2,0.571,10.28,1023.917,98.26
1467,filter:4-conv1:8-conv2:1-fc:256-Momentum,1_epoch,4,8,1,256,0.299,91.17,1024.216,98.26
1468,filter:6-conv1:4-conv2:32-fc:4-Momentum,1_epoch,6,4,32,4,0.269,88.91,1024.485,98.26
1469,filter:14-conv1:512-conv2:256-fc:64-Momentum,1_epoch,14,512,256,64,6.36,10.28,1030.845,98.26
1470,filter:2-conv1:512-conv2:4-fc:256-Momentum,1_epoch,2,512,4,256,0.986,95.68,1031.831,98.26
1471,filter:12-conv1:8-conv2:32-fc:8-Momentum,1_epoch,12,8,32,8,0.226,28.8,1032.057,98.26
1472,filter:2-conv1:32-conv2:128-fc:2-Momentum,1_epoch,2,32,128,2,0.313,42.69,1032.37,98.26
1473,filter:6-conv1:64-conv2:8-fc:2-Momentum,1_epoch,6,64,8,2,0.502,45.21,1032.872,98.26
1474,filter:8-conv1:2-conv2:128-fc:32-Momentum,1_epoch,8,2,128,32,0.283,95.81,1033.155,98.26
1475,filter:14-conv1:128-conv2:32-fc:32-Momentum,1_epoch,14,128,32,32,0.749,91.29,1033.904,98.26
1476,filter:2-conv1:4-conv2:16-fc:256-Momentum,1_epoch,2,4,16,256,0.324,94.98,1034.228,98.26
1477,filter:8-conv1:512-conv2:32-fc:128-Momentum,1_epoch,8,512,32,128,1.71,96.28,1035.938,98.26
1478,filter:4-conv1:128-conv2:16-fc:1-Momentum,1_epoch,4,128,16,1,0.471,10.28,1036.409,98.26
1479,filter:8-conv1:64-conv2:512-fc:128-Momentum,1_epoch,8,64,512,128,1.27,10.28,1037.679,98.26
1480,filter:14-conv1:8-conv2:16-fc:32-Momentum,1_epoch,14,8,16,32,0.214,96.5,1037.893,98.26
1481,filter:8-conv1:32-conv2:1-fc:128-Momentum,1_epoch,8,32,1,128,0.285,96.48,1038.178,98.26
1482,filter:6-conv1:512-conv2:64-fc:64-Momentum,1_epoch,6,512,64,64,1.77,96.5,1039.948,98.26
1483,filter:14-conv1:512-conv2:16-fc:256-Momentum,1_epoch,14,512,16,256,1.97,10.28,1041.918,98.26
1484,filter:6-conv1:2-conv2:2-fc:64-Momentum,1_epoch,6,2,2,64,0.211,94.6,1042.129,98.26
1485,filter:4-conv1:512-conv2:32-fc:128-Momentum,1_epoch,4,512,32,128,1.31,97.62,1043.439,98.26
1486,filter:2-conv1:32-conv2:2-fc:2-Momentum,1_epoch,2,32,2,2,0.178,39.66,1043.617,98.26
1487,filter:4-conv1:64-conv2:2-fc:32-Momentum,1_epoch,4,64,2,32,0.272,95.69,1043.889,98.26
1488,filter:6-conv1:1-conv2:256-fc:8-Momentum,1_epoch,6,1,256,8,0.443,85.81,1044.332,98.26
1489,filter:4-conv1:32-conv2:32-fc:64-Momentum,1_epoch,4,32,32,64,0.339,97.3,1044.671,98.26
1490,filter:4-conv1:8-conv2:2-fc:128-Momentum,1_epoch,4,8,2,128,0.165,94.0,1044.836,98.26
1491,filter:8-conv1:1-conv2:2-fc:8-Momentum,1_epoch,8,1,2,8,0.177,83.59,1045.013,98.26
1492,filter:4-conv1:64-conv2:8-fc:2-Momentum,1_epoch,4,64,8,2,0.295,40.26,1045.308,98.26
1493,filter:4-conv1:256-conv2:16-fc:64-Momentum,1_epoch,4,256,16,64,0.786,97.3,1046.094,98.26
1494,filter:14-conv1:256-conv2:8-fc:256-Momentum,1_epoch,14,256,8,256,1.04,10.28,1047.134,98.26
1495,filter:4-conv1:16-conv2:8-fc:256-Momentum,1_epoch,4,16,8,256,0.176,97.05,1047.31,98.26
1496,filter:14-conv1:64-conv2:32-fc:8-Momentum,1_epoch,14,64,32,8,0.45,10.28,1047.76,98.26
1497,filter:12-conv1:256-conv2:128-fc:1-Momentum,1_epoch,12,256,128,1,1.74,10.28,1049.5,98.26
1498,filter:6-conv1:32-conv2:4-fc:128-Momentum,1_epoch,6,32,4,128,0.304,96.77,1049.804,98.26
1499,filter:14-conv1:512-conv2:1-fc:16-Momentum,1_epoch,14,512,1,16,1.8,86.67,1051.604,98.26
1500,filter:6-conv1:512-conv2:512-fc:2-Momentum,1_epoch,6,512,512,2,5.72,10.28,1057.324,98.26
1501,filter:4-conv1:8-conv2:4-fc:128-Momentum,1_epoch,4,8,4,128,0.153,96.19,1057.477,98.26
1502,filter:4-conv1:2-conv2:4-fc:1-Momentum,1_epoch,4,2,4,1,0.151,25.64,1057.628,98.26
1503,filter:2-conv1:1-conv2:32-fc:2-Momentum,1_epoch,2,1,32,2,0.206,33.07,1057.834,98.26
1504,filter:14-conv1:512-conv2:1-fc:1-Momentum,1_epoch,14,512,1,1,1.78,10.28,1059.614,98.26
1505,filter:8-conv1:128-conv2:32-fc:8-Momentum,1_epoch,8,128,32,8,0.528,10.28,1060.142,98.26
1506,filter:6-conv1:256-conv2:128-fc:1-Momentum,1_epoch,6,256,128,1,1.24,10.28,1061.382,98.26
1507,filter:6-conv1:4-conv2:512-fc:64-Momentum,1_epoch,6,4,512,64,0.373,96.53,1061.755,98.26
1508,filter:8-conv1:1-conv2:32-fc:4-Momentum,1_epoch,8,1,32,4,0.274,80.81,1062.029,98.26
1509,filter:8-conv1:8-conv2:64-fc:512-Momentum,1_epoch,8,8,64,512,0.278,97.09,1062.307,98.26
1510,filter:4-conv1:64-conv2:2-fc:64-Momentum,1_epoch,4,64,2,64,0.454,95.48,1062.761,98.26
1511,filter:4-conv1:64-conv2:8-fc:256-Momentum,1_epoch,4,64,8,256,0.269,97.37,1063.03,98.26
1512,filter:6-conv1:32-conv2:1-fc:1-Momentum,1_epoch,6,32,1,1,0.222,27.61,1063.252,98.26
1513,filter:6-conv1:8-conv2:64-fc:8-Momentum,1_epoch,6,8,64,8,0.206,95.18,1063.458,98.26
1514,filter:12-conv1:32-conv2:256-fc:32-Momentum,1_epoch,12,32,256,32,0.609,71.01,1064.067,98.26
1515,filter:12-conv1:32-conv2:64-fc:128-Momentum,1_epoch,12,32,64,128,0.331,96.73,1064.398,98.26
1516,filter:8-conv1:64-conv2:512-fc:512-Momentum,1_epoch,8,64,512,512,1.32,43.04,1065.718,98.26
1517,filter:14-conv1:8-conv2:64-fc:2-Momentum,1_epoch,14,8,64,2,0.268,10.28,1065.986,98.26
1518,filter:12-conv1:1-conv2:512-fc:16-Momentum,1_epoch,12,1,512,16,0.659,54.24,1066.645,98.26
1519,filter:6-conv1:512-conv2:64-fc:256-Momentum,1_epoch,6,512,64,256,1.73,95.74,1068.375,98.26
1520,filter:8-conv1:128-conv2:512-fc:4-Momentum,1_epoch,8,128,512,4,1.71,10.28,1070.085,98.26
1521,filter:14-conv1:512-conv2:32-fc:8-Momentum,1_epoch,14,512,32,8,2.32,10.28,1072.405,98.26
1522,filter:8-conv1:1-conv2:512-fc:4-Momentum,1_epoch,8,1,512,4,0.438,22.49,1072.843,98.26
1523,filter:6-conv1:64-conv2:2-fc:8-Momentum,1_epoch,6,64,2,8,0.285,91.09,1073.128,98.26
1524,filter:14-conv1:512-conv2:1-fc:512-Momentum,1_epoch,14,512,1,512,1.96,10.28,1075.088,98.26
1525,filter:14-conv1:64-conv2:16-fc:256-Momentum,1_epoch,14,64,16,256,0.621,95.74,1075.709,98.26
1526,filter:8-conv1:256-conv2:128-fc:32-Momentum,1_epoch,8,256,128,32,1.39,10.28,1077.099,98.26
1527,filter:8-conv1:256-conv2:64-fc:256-Momentum,1_epoch,8,256,64,256,1.03,95.38,1078.129,98.26
1528,filter:4-conv1:16-conv2:16-fc:8-Momentum,1_epoch,4,16,16,8,0.219,91.97,1078.348,98.26
1529,filter:14-conv1:64-conv2:256-fc:128-Momentum,1_epoch,14,64,256,128,1.03,10.28,1079.378,98.26
1530,filter:4-conv1:256-conv2:2-fc:128-Momentum,1_epoch,4,256,2,128,0.686,92.55,1080.064,98.26
1531,filter:12-conv1:2-conv2:16-fc:16-Momentum,1_epoch,12,2,16,16,0.203,95.32,1080.267,98.26
1532,filter:2-conv1:8-conv2:32-fc:64-Momentum,1_epoch,2,8,32,64,0.234,94.08,1080.501,98.26
1533,filter:12-conv1:512-conv2:512-fc:512-Momentum,1_epoch,12,512,512,512,9.91,9.8,1090.411,98.26
1534,filter:12-conv1:4-conv2:256-fc:16-Momentum,1_epoch,12,4,256,16,0.405,58.9,1090.816,98.26
1535,filter:6-conv1:8-conv2:4-fc:32-Momentum,1_epoch,6,8,4,32,0.276,95.76,1091.092,98.26
1536,filter:12-conv1:2-conv2:16-fc:1-Momentum,1_epoch,12,2,16,1,0.192,10.28,1091.284,98.26
1537,filter:8-conv1:32-conv2:4-fc:8-Momentum,1_epoch,8,32,4,8,0.226,92.18,1091.51,98.26
1538,filter:4-conv1:16-conv2:1-fc:8-Momentum,1_epoch,4,16,1,8,0.479,79.51,1091.989,98.26
1539,filter:14-conv1:128-conv2:64-fc:1-Momentum,1_epoch,14,128,64,1,0.973,10.28,1092.962,98.26
1540,filter:2-conv1:4-conv2:1-fc:512-Momentum,1_epoch,2,4,1,512,0.184,90.46,1093.146,98.26
1541,filter:4-conv1:2-conv2:4-fc:32-Momentum,1_epoch,4,2,4,32,0.184,93.51,1093.33,98.26
1542,filter:2-conv1:64-conv2:256-fc:2-Momentum,1_epoch,2,64,256,2,0.377,21.42,1093.707,98.26
1543,filter:12-conv1:2-conv2:256-fc:128-Momentum,1_epoch,12,2,256,128,0.551,89.72,1094.258,98.26
1544,filter:6-conv1:8-conv2:128-fc:512-Momentum,1_epoch,6,8,128,512,0.335,97.51,1094.593,98.26
1545,filter:4-conv1:64-conv2:2-fc:4-Momentum,1_epoch,4,64,2,4,0.518,65.66,1095.111,98.26
1546,filter:6-conv1:64-conv2:16-fc:4-Momentum,1_epoch,6,64,16,4,0.462,62.61,1095.573,98.26
1547,filter:8-conv1:64-conv2:16-fc:64-Momentum,1_epoch,8,64,16,64,0.325,97.17,1095.898,98.26
1548,filter:12-conv1:128-conv2:128-fc:16-Momentum,1_epoch,12,128,128,16,0.962,10.28,1096.86,98.26
1549,filter:8-conv1:32-conv2:512-fc:1-Momentum,1_epoch,8,32,512,1,0.914,10.28,1097.774,98.26
1550,filter:14-conv1:128-conv2:4-fc:32-Momentum,1_epoch,14,128,4,32,0.631,92.99,1098.405,98.26
1551,filter:6-conv1:4-conv2:64-fc:1-Momentum,1_epoch,6,4,64,1,0.319,10.28,1098.724,98.26
1552,filter:12-conv1:64-conv2:2-fc:16-Momentum,1_epoch,12,64,2,16,0.573,92.45,1099.297,98.26
1553,filter:4-conv1:1-conv2:8-fc:256-Momentum,1_epoch,4,1,8,256,0.124,94.79,1099.421,98.26
1554,filter:6-conv1:64-conv2:64-fc:64-Momentum,1_epoch,6,64,64,64,0.425,97.81,1099.846,98.26
1555,filter:4-conv1:1-conv2:8-fc:64-Momentum,1_epoch,4,1,8,64,0.122,94.82,1099.968,98.26
1556,filter:14-conv1:4-conv2:2-fc:8-Momentum,1_epoch,14,4,2,8,0.177,89.18,1100.145,98.26
1557,filter:12-conv1:512-conv2:128-fc:512-Momentum,1_epoch,12,512,128,512,3.48,9.8,1103.625,98.26
1558,filter:12-conv1:64-conv2:1-fc:32-Momentum,1_epoch,12,64,1,32,0.37,94.95,1103.995,98.26
1559,filter:8-conv1:1-conv2:64-fc:1-Momentum,1_epoch,8,1,64,1,0.222,23.3,1104.217,98.26
1560,filter:6-conv1:8-conv2:512-fc:128-Momentum,1_epoch,6,8,512,128,0.564,96.99,1104.781,98.26
1561,filter:14-conv1:8-conv2:128-fc:128-Momentum,1_epoch,14,8,128,128,0.524,94.42,1105.305,98.26
1562,filter:2-conv1:8-conv2:4-fc:512-Momentum,1_epoch,2,8,4,512,0.151,92.49,1105.456,98.26
1563,filter:8-conv1:8-conv2:128-fc:64-Momentum,1_epoch,8,8,128,64,0.271,96.78,1105.727,98.26
1564,filter:4-conv1:1-conv2:1-fc:32-Momentum,1_epoch,4,1,1,32,0.166,80.5,1105.893,98.26
1565,filter:2-conv1:1-conv2:4-fc:128-Momentum,1_epoch,2,1,4,128,0.223,89.26,1106.116,98.26
1566,filter:4-conv1:256-conv2:512-fc:8-Momentum,1_epoch,4,256,512,8,2.53,10.28,1108.646,98.26
1567,filter:14-conv1:1-conv2:32-fc:4-Momentum,1_epoch,14,1,32,4,0.361,82.26,1109.007,98.26
1568,filter:4-conv1:2-conv2:16-fc:16-Momentum,1_epoch,4,2,16,16,0.359,94.01,1109.366,98.26
1569,filter:12-conv1:256-conv2:32-fc:512-Momentum,1_epoch,12,256,32,512,1.29,10.28,1110.656,98.26
1570,filter:14-conv1:128-conv2:32-fc:2-Momentum,1_epoch,14,128,32,2,0.745,10.28,1111.401,98.26
1571,filter:4-conv1:32-conv2:8-fc:128-Momentum,1_epoch,4,32,8,128,0.302,96.64,1111.703,98.26
1572,filter:14-conv1:64-conv2:4-fc:32-Momentum,1_epoch,14,64,4,32,0.382,96.22,1112.085,98.26
1573,filter:14-conv1:32-conv2:512-fc:32-Momentum,1_epoch,14,32,512,32,1.1,10.28,1113.185,98.26
1574,filter:6-conv1:64-conv2:1-fc:4-Momentum,1_epoch,6,64,1,4,0.284,75.53,1113.469,98.26
1575,filter:6-conv1:2-conv2:128-fc:8-Momentum,1_epoch,6,2,128,8,0.434,91.85,1113.903,98.26
1576,filter:4-conv1:8-conv2:1-fc:16-Momentum,1_epoch,4,8,1,16,0.298,83.8,1114.201,98.26
1577,filter:8-conv1:16-conv2:256-fc:2-Momentum,1_epoch,8,16,256,2,0.433,10.28,1114.634,98.26
1578,filter:4-conv1:16-conv2:256-fc:8-Momentum,1_epoch,4,16,256,8,0.424,47.98,1115.058,98.26
1579,filter:8-conv1:32-conv2:16-fc:512-Momentum,1_epoch,8,32,16,512,0.24,97.89,1115.298,98.26
1580,filter:12-conv1:4-conv2:16-fc:32-Momentum,1_epoch,12,4,16,32,0.297,95.91,1115.595,98.26
1581,filter:8-conv1:32-conv2:4-fc:32-Momentum,1_epoch,8,32,4,32,0.307,96.74,1115.902,98.26
1582,filter:4-conv1:2-conv2:16-fc:4-Momentum,1_epoch,4,2,16,4,0.167,79.48,1116.069,98.26
1583,filter:14-conv1:32-conv2:2-fc:32-Momentum,1_epoch,14,32,2,32,0.25,95.96,1116.319,98.26
